,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
10616,1,0.64615196,0.164727598,0,2011,State,urban/rural,HH Size,sector_state,0,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10617,0,0.534297645,0,0.459792584,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10618,1,0.849172056,0,0.033864412,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10619,0,0.549301803,0.005272596,0.402885526,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10620,1,0.892521381,0.002173453,0.073101446,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10621,0,0.528909504,0,0.398692936,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10622,1,0.994264662,0,0.005735334,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10623,0,1,0,0,2011,State,urban/rural,HH Size,sector_state,0,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10624,0,0.400037467,0,0.596909046,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10625,1,0.76678133,0.05473901,0.157922491,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10626,0,0.512156963,0.039915368,0.419881374,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10627,1,0.843432546,0.035998661,0.100472897,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10628,0,0.553831935,0.048504699,0.374816895,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10629,1,0.765521526,0.08624392,0.111315146,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10630,0,0.134184271,0,0.022884332,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10631,1,0.925752163,0,0,2011,State,urban/rural,HH Size,sector_state,0,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10632,0,0.482138276,0,0.489206672,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10633,1,0.947505713,0,0.052494276,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10634,0,0.671654284,0.003016642,0.310873777,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10635,1,0.919269085,0.021012045,0.048270881,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10636,0,0.746582687,0.013647922,0.203715682,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10637,1,0.953031003,0.032556988,0.014411997,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10638,0,0.523886263,0.105516635,0.317686349,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10639,1,1,0,0,2011,State,urban/rural,HH Size,sector_state,0,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10640,0,0.716587663,0.109344803,0.151224419,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10641,1,0.249220312,0.740358472,0.0104212,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10642,0,0.474131882,0.296929181,0.193178967,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10643,1,0.349045336,0.60060811,0.043991506,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10644,0,0.408188939,0.367780656,0.132393628,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10645,1,0.335525721,0.50022471,0.044847839,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10646,0,0.047472719,0.345829844,0.080747239,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10647,1,0,0.216084689,0,2011,State,urban/rural,HH Size,sector_state,0,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10648,0,0.390211344,0.006662552,0.57259798,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10649,1,0.762504041,0.135369793,0.098842956,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10650,0,0.582638502,0.099645421,0.270929635,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10651,1,0.76035881,0.160941496,0.073998593,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10652,0,0.643603086,0.188234746,0.139960095,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10653,1,0.935468853,0.024071647,0.019264469,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10654,0,0.430148572,0,0.4467462,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10655,1,0,0,0,2011,State,urban/rural,HH Size,sector_state,0,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10656,0,0.668537736,0.043031443,0.241805062,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10657,1,0.748198926,0.110565931,0.133025467,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10658,0,0.64690721,0.080422126,0.209957957,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10659,1,0.718732178,0.177192897,0.088357225,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10660,0,0.618664026,0.162241176,0.124410272,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10661,1,0.632234037,0.311536312,0.039419547,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10662,0,0.222823888,0.158520281,0.266863734,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10663,1,0.186447784,0.062337801,0,2011,State,urban/rural,HH Size,sector_state,0,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10664,0,0.607615829,0.141912833,0.202871829,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10665,1,0.523289382,0.407730371,0.067012787,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10666,0,0.598138332,0.215474501,0.147811607,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10667,1,0.397374004,0.540914655,0.047629662,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10668,0,0.541801155,0.263288915,0.124728717,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10669,1,0.274454057,0.622294605,0.033973116,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10670,0,0.217763007,0.262145668,0.071967937,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10671,1,0.20165433,0.164723888,0.027572008,2011,State,urban/rural,HH Size,sector_state,0,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10672,0,0.755958378,0.010823114,0.150730282,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10673,1,0.612813294,0.283171117,0.039994206,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10674,0,0.565291107,0.231693536,0.122427635,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10675,1,0.628067732,0.301175475,0.029402489,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10676,0,0.335553437,0.34878853,0.16593878,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10677,1,0.598716676,0.309221268,0.035381243,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10678,0,0.254143476,0.394473165,0.157603189,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10679,1,0.316417873,0.079472236,0.013703223,2011,State,urban/rural,HH Size,sector_state,0,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10680,0,0.661568105,0.055491783,0.27545467,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10681,1,0.587562203,0.352774292,0.049643539,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10682,0,0.694704473,0.074737057,0.212749854,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10683,1,0.547376931,0.4016442,0.037093703,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10684,0,0.496730477,0.218933135,0.143213421,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10685,1,0.451375306,0.448129505,0.033463597,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10686,0,0.178741708,0.339622408,0.136442676,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10687,1,0.181402668,0.218497291,0.022662118,2011,State,urban/rural,HH Size,sector_state,0,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10688,0,0.794465721,0.00663937,0.198894903,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10689,1,0.706187129,0.25771445,0.035870686,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10690,0,0.761541307,0.080771744,0.155680671,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10691,1,0.535723448,0.424829513,0.037603542,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10692,0,0.529143214,0.28655836,0.178827912,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10693,1,0.365329295,0.579651475,0.01749219,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10694,0,0.259314001,0.107843444,0.060453977,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10695,1,0.111168735,0.349625409,0,2011,State,urban/rural,HH Size,sector_state,0,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10696,0,0.751108289,0.073478252,0.175413474,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10697,1,0.606964111,0.317748219,0.075287662,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10698,0,0.774690866,0.088879585,0.11496409,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10699,1,0.51205039,0.444893032,0.041215666,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10700,0,0.666901886,0.242525339,0.056594741,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10701,1,0.376858652,0.581987798,0.03301879,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10702,0,0.274746686,0.317177206,0.178409055,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10703,1,0.117123999,0.299337268,0.000492725,2011,State,urban/rural,HH Size,sector_state,0,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10704,0,0.921857417,0.024590516,0.053552039,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10705,1,0.601934552,0.352601975,0.044335634,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10706,0,0.624082148,0.137724042,0.225780591,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10707,1,0.487519234,0.443300664,0.05866351,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10708,0,0.598686039,0.220610172,0.144586518,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10709,1,0.428986192,0.491525233,0.062851645,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10710,0,0.48346293,0.236670941,0.067976892,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10711,1,0.006014662,0.214730889,0,2011,State,urban/rural,HH Size,sector_state,0,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10712,0,0.947580338,0,0.052419636,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10713,1,0.371661365,0.224054933,0.404283702,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10714,0,0.296864778,0.00020963,0.702925622,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10715,1,0.562581122,0.174398914,0.263019979,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10716,0,0.134873345,0,0.865126669,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10717,1,0.303692073,0.109758824,0.308988839,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10718,0,0.008394163,0.135004655,0.818394721,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10719,1,0,0,0.365189195,2011,State,urban/rural,HH Size,sector_state,0,0,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10720,0,0.782184303,0.051371295,0.166444376,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10721,1,0.570935249,0.341690809,0.086852573,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10722,0,0.606996834,0.200115547,0.181795537,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10723,1,0.445186317,0.473714083,0.077346534,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10724,0,0.452995747,0.335589916,0.175361872,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10725,1,0.332989424,0.572401464,0.042287592,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10726,0,0.104499109,0.343446314,0.222394615,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10727,1,0.0469971,0.230561242,0.00383188,2011,State,urban/rural,HH Size,sector_state,0,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10728,0,0.655630112,0.254956275,0.089413606,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10729,1,0.592557311,0.297515392,0.109927267,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10730,0,0.472710013,0.39159897,0.12773864,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10731,1,0.403412282,0.538746119,0.056539461,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10732,0,0.331643403,0.470566481,0.140313119,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10733,1,0.31019181,0.563769341,0.054882593,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10734,0,0.199917227,0.267755985,0.023803251,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10735,1,0.041707393,0.188936666,0.007651129,2011,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10736,0,0.783331275,0.138413444,0.077921905,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10737,1,0.647700489,0.289381146,0.061930414,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10738,0,0.604179382,0.262181908,0.127479792,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10739,1,0.418981999,0.526010692,0.04256513,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10740,0,0.505314589,0.36746043,0.098716684,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10741,1,0.284719825,0.60240376,0.052802593,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10742,0,0.173853964,0.317830414,0.161791936,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10743,1,0.32296288,0.488088578,0,2011,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10744,0,0.677687287,0,0.268505663,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10745,1,0.826620221,0,0.173379749,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10746,0,0.51311487,0.156536639,0.317275822,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10747,1,0.497005522,0.186324015,0.316670477,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10748,0,0.212154731,0.200678468,0.369789451,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10749,1,0.016109752,0.635400772,0.348489493,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10750,0,0,0,0.543712974,2011,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10751,0,0.254470944,0.296786368,0.385631859,2011,State,urban/rural,HH Size,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
