,m_poor_1_20_old,m_poor_1_33,m_poor_1_50,m_poor_1_20,Year,level,area,dem,SourceSheet,sector,StateName,multidimensionally_poor_1_33,multidimensionally_poor_1_50,head_age_cat,edu_group,head_gender,hhsize_cat
191,0.362970978,0.038529612,0,0.324441366,2019,State,All,Age,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
192,0.324561208,0.131519198,0.029510967,0.19304201,2019,State,All,Age,state,99,Jammu and Kashmir,NA,NA,15 to 29,NA,NA,NA
193,0.202649608,0.081277452,0.014219631,0.121372156,2019,State,All,Age,state,99,Jammu and Kashmir,NA,NA,30 to 45,NA,NA,NA
194,0.139060795,0.042947415,0.00622442,0.09611338,2019,State,All,Age,state,99,Jammu and Kashmir,NA,NA,45 to 64,NA,NA,NA
195,0.158822805,0.052403063,0.004900367,0.106419742,2019,State,All,Age,state,99,Jammu and Kashmir,NA,NA,65+,NA,NA,NA
196,0.35570094,0,0,0.35570094,2019,State,All,Age,state,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA
197,0.713997245,0.471284449,0.174605727,0.242712796,2019,State,All,Age,state,99,Jharkhand,NA,NA,15 to 29,NA,NA,NA
198,0.542623341,0.331452727,0.11937993,0.211170614,2019,State,All,Age,state,99,Jharkhand,NA,NA,30 to 45,NA,NA,NA
199,0.495908022,0.257079393,0.058180708,0.238828629,2019,State,All,Age,state,99,Jharkhand,NA,NA,45 to 64,NA,NA,NA
200,0.476851732,0.261572033,0.047599155,0.215279699,2019,State,All,Age,state,99,Jharkhand,NA,NA,65+,NA,NA,NA
201,0.383007854,0.11249698,0.11249698,0.270510874,2019,State,All,Age,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
202,0.350765556,0.131995022,0.046455067,0.218770534,2019,State,All,Age,state,99,Karnataka,NA,NA,15 to 29,NA,NA,NA
203,0.254016936,0.089660391,0.01609675,0.164356545,2019,State,All,Age,state,99,Karnataka,NA,NA,30 to 45,NA,NA,NA
204,0.25601387,0.074870855,0.008392191,0.181143015,2019,State,All,Age,state,99,Karnataka,NA,NA,45 to 64,NA,NA,NA
205,0.285115093,0.090124816,0.01135167,0.194990277,2019,State,All,Age,state,99,Karnataka,NA,NA,65+,NA,NA,NA
206,0.348526269,0.098238394,0,0.250287875,2019,State,All,Age,state,99,Karnataka,NA,NA,NA,NA,NA,NA
207,0.156923935,0.048891392,0,0.108032543,2019,State,All,Age,state,99,Kerala,NA,NA,15 to 29,NA,NA,NA
208,0.084298521,0.012280969,0.000396283,0.072017552,2019,State,All,Age,state,99,Kerala,NA,NA,30 to 45,NA,NA,NA
209,0.089512847,0.006047463,0.000242552,0.083465384,2019,State,All,Age,state,99,Kerala,NA,NA,45 to 64,NA,NA,NA
210,0.112954102,0.008414205,0.00035302,0.104539897,2019,State,All,Age,state,99,Kerala,NA,NA,65+,NA,NA,NA
211,0,0,0,0,2019,State,All,Age,state,99,Kerala,NA,NA,NA,NA,NA,NA
212,0.197931394,0.037977509,0,0.159953885,2019,State,All,Age,state,99,Ladakh,NA,NA,15 to 29,NA,NA,NA
213,0.245365277,0.090920314,0.019418085,0.154444963,2019,State,All,Age,state,99,Ladakh,NA,NA,30 to 45,NA,NA,NA
214,0.15271996,0.035372254,0,0.117347706,2019,State,All,Age,state,99,Ladakh,NA,NA,45 to 64,NA,NA,NA
215,0.242650613,0.107722349,0.007502884,0.134928264,2019,State,All,Age,state,99,Ladakh,NA,NA,65+,NA,NA,NA
216,0,0,0,0,2019,State,All,Age,state,99,Ladakh,NA,NA,NA,NA,NA,NA
217,0.044996031,0.044996031,0,0,2019,State,All,Age,state,99,Lakshadweep,NA,NA,15 to 29,NA,NA,NA
218,0.091734461,0.002289338,0,0.089445123,2019,State,All,Age,state,99,Lakshadweep,NA,NA,30 to 45,NA,NA,NA
219,0.172577024,0.012106989,0,0.160470035,2019,State,All,Age,state,99,Lakshadweep,NA,NA,45 to 64,NA,NA,NA
220,0.167576179,0.004645097,0,0.162931082,2019,State,All,Age,state,99,Lakshadweep,NA,NA,65+,NA,NA,NA
221,0,0,0,0,2019,State,All,Age,state,99,Lakshadweep,NA,NA,NA,NA,NA,NA
222,0.670745313,0.421037257,0.109802403,0.249708056,2019,State,All,Age,state,99,Madhya Pradesh,NA,NA,15 to 29,NA,NA,NA
223,0.465459615,0.247299805,0.069202125,0.21815981,2019,State,All,Age,state,99,Madhya Pradesh,NA,NA,30 to 45,NA,NA,NA
224,0.435479224,0.210962549,0.041403033,0.224516675,2019,State,All,Age,state,99,Madhya Pradesh,NA,NA,45 to 64,NA,NA,NA
225,0.425565571,0.214636758,0.029011501,0.210928813,2019,State,All,Age,state,99,Madhya Pradesh,NA,NA,65+,NA,NA,NA
226,0.370497614,0.253224403,0.137952805,0.117273211,2019,State,All,Age,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
227,0.348785728,0.143273965,0.034238733,0.205511763,2019,State,All,Age,state,99,Maharashtra,NA,NA,15 to 29,NA,NA,NA
228,0.276068985,0.103339694,0.020069186,0.172729291,2019,State,All,Age,state,99,Maharashtra,NA,NA,30 to 45,NA,NA,NA
229,0.231875226,0.071953408,0.009536502,0.159921818,2019,State,All,Age,state,99,Maharashtra,NA,NA,45 to 64,NA,NA,NA
230,0.269371212,0.093717165,0.009080897,0.175654047,2019,State,All,Age,state,99,Maharashtra,NA,NA,65+,NA,NA,NA
231,0.165509775,0.124089949,0.075544454,0.041419826,2019,State,All,Age,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
232,0.48533985,0.249102443,0.042919807,0.236237407,2019,State,All,Age,state,99,Manipur,NA,NA,15 to 29,NA,NA,NA
233,0.316090286,0.125037998,0.023639241,0.191052288,2019,State,All,Age,state,99,Manipur,NA,NA,30 to 45,NA,NA,NA
234,0.236458719,0.076462492,0.008085145,0.159996227,2019,State,All,Age,state,99,Manipur,NA,NA,45 to 64,NA,NA,NA
235,0.226541713,0.064458579,0.004616524,0.162083134,2019,State,All,Age,state,99,Manipur,NA,NA,65+,NA,NA,NA
236,0.677164674,0,0,0.677164674,2019,State,All,Age,state,99,Manipur,NA,NA,NA,NA,NA,NA
237,0.675306618,0.464891404,0.172866732,0.210415214,2019,State,All,Age,state,99,Meghalaya,NA,NA,15 to 29,NA,NA,NA
238,0.517493904,0.316613346,0.143270135,0.200880558,2019,State,All,Age,state,99,Meghalaya,NA,NA,30 to 45,NA,NA,NA
239,0.369709074,0.167375505,0.041757818,0.202333569,2019,State,All,Age,state,99,Meghalaya,NA,NA,45 to 64,NA,NA,NA
240,0.375837475,0.199935004,0.062134042,0.175902471,2019,State,All,Age,state,99,Meghalaya,NA,NA,65+,NA,NA,NA
241,0.659486175,0.659486175,0.033418424,0,2019,State,All,Age,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
242,0.337939411,0.171343789,0.04305787,0.166595622,2019,State,All,Age,state,99,Mizoram,NA,NA,15 to 29,NA,NA,NA
243,0.188222095,0.083722465,0.032654632,0.10449963,2019,State,All,Age,state,99,Mizoram,NA,NA,30 to 45,NA,NA,NA
244,0.118004255,0.038743075,0.009615406,0.07926118,2019,State,All,Age,state,99,Mizoram,NA,NA,45 to 64,NA,NA,NA
245,0.10375715,0.027445523,0.004496339,0.076311627,2019,State,All,Age,state,99,Mizoram,NA,NA,65+,NA,NA,NA
246,0,0,0,0,2019,State,All,Age,state,99,Mizoram,NA,NA,NA,NA,NA,NA
247,0.420246273,0.245575383,0.067005739,0.17467089,2019,State,All,Age,state,99,Nagaland,NA,NA,15 to 29,NA,NA,NA
248,0.34396112,0.185270473,0.039603006,0.158690647,2019,State,All,Age,state,99,Nagaland,NA,NA,30 to 45,NA,NA,NA
249,0.281769753,0.136727899,0.018802729,0.145041854,2019,State,All,Age,state,99,Nagaland,NA,NA,45 to 64,NA,NA,NA
250,0.366796911,0.200806662,0.013237158,0.165990249,2019,State,All,Age,state,99,Nagaland,NA,NA,65+,NA,NA,NA
251,0.517568231,0.517568231,0.517568231,0,2019,State,All,Age,state,99,Nagaland,NA,NA,NA,NA,NA,NA
252,0.624044836,0.393915415,0.142420381,0.230129421,2019,State,All,Age,state,99,Odisha,NA,NA,15 to 29,NA,NA,NA
253,0.428986162,0.237866551,0.070966974,0.191119611,2019,State,All,Age,state,99,Odisha,NA,NA,30 to 45,NA,NA,NA
254,0.367252201,0.170924887,0.031647298,0.196327314,2019,State,All,Age,state,99,Odisha,NA,NA,45 to 64,NA,NA,NA
255,0.348613173,0.165426031,0.025012266,0.183187142,2019,State,All,Age,state,99,Odisha,NA,NA,65+,NA,NA,NA
256,0.514392018,0.108972892,0.0364611,0.405419126,2019,State,All,Age,state,99,Odisha,NA,NA,NA,NA,NA,NA
257,0.18741031,0.034575291,0.002163267,0.152835019,2019,State,All,Age,state,99,Puducherry,NA,NA,15 to 29,NA,NA,NA
258,0.099453911,0.016705835,0,0.082748076,2019,State,All,Age,state,99,Puducherry,NA,NA,30 to 45,NA,NA,NA
259,0.061760094,0.008023906,0.00019386,0.053736188,2019,State,All,Age,state,99,Puducherry,NA,NA,45 to 64,NA,NA,NA
260,0.085650928,0.022860808,0.001551415,0.06279012,2019,State,All,Age,state,99,Puducherry,NA,NA,65+,NA,NA,NA
261,0,0,0,0,2019,State,All,Age,state,99,Puducherry,NA,NA,NA,NA,NA,NA
262,0.437597066,0.191532195,0.028968286,0.246064871,2019,State,All,Age,state,99,Punjab,NA,NA,15 to 29,NA,NA,NA
263,0.202089489,0.062550612,0.012254252,0.139538877,2019,State,All,Age,state,99,Punjab,NA,NA,30 to 45,NA,NA,NA
264,0.1435159,0.032331441,0.003191751,0.111184459,2019,State,All,Age,state,99,Punjab,NA,NA,45 to 64,NA,NA,NA
265,0.147852167,0.036753967,0.005123563,0.1110982,2019,State,All,Age,state,99,Punjab,NA,NA,65+,NA,NA,NA
266,0,0,0,0,2019,State,All,Age,state,99,Punjab,NA,NA,NA,NA,NA,NA
267,0.583014846,0.31608808,0.085065544,0.266926766,2019,State,All,Age,state,99,Rajasthan,NA,NA,15 to 29,NA,NA,NA
268,0.388264656,0.185859129,0.052077632,0.202405527,2019,State,All,Age,state,99,Rajasthan,NA,NA,30 to 45,NA,NA,NA
269,0.380156338,0.137266546,0.023080826,0.242889792,2019,State,All,Age,state,99,Rajasthan,NA,NA,45 to 64,NA,NA,NA
270,0.375351429,0.144827068,0.020755827,0.230524361,2019,State,All,Age,state,99,Rajasthan,NA,NA,65+,NA,NA,NA
271,0.319268554,0.079785891,0.079785891,0.239482663,2019,State,All,Age,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
272,0.154761508,0.044898294,0.005945021,0.109863214,2019,State,All,Age,state,99,Sikkim,NA,NA,15 to 29,NA,NA,NA
273,0.120469756,0.034646533,0.007145837,0.085823223,2019,State,All,Age,state,99,Sikkim,NA,NA,30 to 45,NA,NA,NA
274,0.118051887,0.028688023,0.003293232,0.089363864,2019,State,All,Age,state,99,Sikkim,NA,NA,45 to 64,NA,NA,NA
275,0.193526119,0.058294214,0.001955029,0.135231905,2019,State,All,Age,state,99,Sikkim,NA,NA,65+,NA,NA,NA
276,0.694471121,0,0,0.694471121,2019,State,All,Age,state,99,Sikkim,NA,NA,NA,NA,NA,NA
277,0.274322718,0.055058368,0.006431352,0.21926435,2019,State,All,Age,state,99,Tamil Nadu,NA,NA,15 to 29,NA,NA,NA
278,0.147437066,0.033324029,0.003239459,0.114113037,2019,State,All,Age,state,99,Tamil Nadu,NA,NA,30 to 45,NA,NA,NA
279,0.149987653,0.030806042,0.001640028,0.119181611,2019,State,All,Age,state,99,Tamil Nadu,NA,NA,45 to 64,NA,NA,NA
280,0.219395995,0.065922454,0.000588172,0.153473541,2019,State,All,Age,state,99,Tamil Nadu,NA,NA,65+,NA,NA,NA
281,0.107035652,0,0,0.107035652,2019,State,All,Age,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
282,0.382132083,0.117887817,0.018423915,0.264244266,2019,State,All,Age,state,99,Telangana,NA,NA,15 to 29,NA,NA,NA
283,0.214246392,0.069838993,0.011485807,0.144407399,2019,State,All,Age,state,99,Telangana,NA,NA,30 to 45,NA,NA,NA
284,0.211774558,0.049953118,0.004637388,0.16182144,2019,State,All,Age,state,99,Telangana,NA,NA,45 to 64,NA,NA,NA
285,0.307018816,0.087496355,0.004137019,0.219522461,2019,State,All,Age,state,99,Telangana,NA,NA,65+,NA,NA,NA
286,0.230554685,0.067501761,0,0.163052924,2019,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA
287,0.580519199,0.335492492,0.069600552,0.245026707,2019,State,All,Age,state,99,Tripura,NA,NA,15 to 29,NA,NA,NA
288,0.377300411,0.166441411,0.038664274,0.210859,2019,State,All,Age,state,99,Tripura,NA,NA,30 to 45,NA,NA,NA
289,0.328239948,0.128681287,0.017472008,0.199558661,2019,State,All,Age,state,99,Tripura,NA,NA,45 to 64,NA,NA,NA
290,0.343295187,0.140260696,0.015758662,0.203034491,2019,State,All,Age,state,99,Tripura,NA,NA,65+,NA,NA,NA
291,0.599091411,0.599091411,0.105838209,0,2019,State,All,Age,state,99,Tripura,NA,NA,NA,NA,NA,NA
292,0.669090629,0.402399272,0.128589809,0.266691357,2019,State,All,Age,state,99,Uttar Pradesh,NA,NA,15 to 29,NA,NA,NA
293,0.473430216,0.273961157,0.09775354,0.199469059,2019,State,All,Age,state,99,Uttar Pradesh,NA,NA,30 to 45,NA,NA,NA
294,0.409909546,0.186212584,0.040740199,0.223696962,2019,State,All,Age,state,99,Uttar Pradesh,NA,NA,45 to 64,NA,NA,NA
295,0.384202152,0.176353529,0.035603717,0.207848623,2019,State,All,Age,state,99,Uttar Pradesh,NA,NA,65+,NA,NA,NA
296,0.42827642,0.293129593,0.08209645,0.135146827,2019,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
297,0.439062208,0.20807679,0.033233784,0.230985418,2019,State,All,Age,state,99,Uttarakhand,NA,NA,15 to 29,NA,NA,NA
298,0.296650112,0.127899066,0.02718335,0.168751046,2019,State,All,Age,state,99,Uttarakhand,NA,NA,30 to 45,NA,NA,NA
299,0.220830813,0.070149533,0.006593496,0.15068128,2019,State,All,Age,state,99,Uttarakhand,NA,NA,45 to 64,NA,NA,NA
300,0.232399747,0.07629104,0.006499944,0.156108707,2019,State,All,Age,state,99,Uttarakhand,NA,NA,65+,NA,NA,NA
301,0.44538641,0.44538641,0,0,2019,State,All,Age,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
302,0.563894093,0.303906649,0.07432951,0.259987444,2019,State,All,Age,state,99,West Bengal,NA,NA,15 to 29,NA,NA,NA
303,0.357833326,0.166157588,0.034885809,0.191675738,2019,State,All,Age,state,99,West Bengal,NA,NA,30 to 45,NA,NA,NA
304,0.335639596,0.124023482,0.017835146,0.211616114,2019,State,All,Age,state,99,West Bengal,NA,NA,45 to 64,NA,NA,NA
305,0.291983336,0.120546408,0.016823402,0.171436928,2019,State,All,Age,state,99,West Bengal,NA,NA,65+,NA,NA,NA
306,0.333686173,0.245639235,0,0.088046938,2019,State,All,Age,state,99,West Bengal,NA,NA,NA,NA,NA,NA
307,0.202301547,0.091867931,0,0.110433616,2019,State,urban/rural,Age,statesector,0,Andaman and Nicobar Islands,NA,NA,15 to 29,NA,NA,NA
308,0.157434523,0.046004646,0.005036256,0.111429877,2019,State,urban/rural,Age,statesector,0,Andaman and Nicobar Islands,NA,NA,30 to 45,NA,NA,NA
309,0.146567911,0.046713654,0.00860596,0.099854257,2019,State,urban/rural,Age,statesector,0,Andaman and Nicobar Islands,NA,NA,45 to 64,NA,NA,NA
310,0.239391834,0.060414229,0.009540683,0.178977605,2019,State,urban/rural,Age,statesector,0,Andaman and Nicobar Islands,NA,NA,65+,NA,NA,NA
311,0.149832174,0,0,0.149832174,2019,State,urban/rural,Age,statesector,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA
312,0.177270576,0.089451604,0,0.087818972,2019,State,urban/rural,Age,statesector,1,Andaman and Nicobar Islands,NA,NA,15 to 29,NA,NA,NA
313,0.09318994,0.010334472,0,0.082855468,2019,State,urban/rural,Age,statesector,1,Andaman and Nicobar Islands,NA,NA,30 to 45,NA,NA,NA
314,0.087288991,0.009607678,0,0.077681313,2019,State,urban/rural,Age,statesector,1,Andaman and Nicobar Islands,NA,NA,45 to 64,NA,NA,NA
315,0.02853878,0,0,0.02853878,2019,State,urban/rural,Age,statesector,1,Andaman and Nicobar Islands,NA,NA,65+,NA,NA,NA
316,0.380279034,0.144064039,0.01729681,0.236214995,2019,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,15 to 29,NA,NA,NA
317,0.242527857,0.087541439,0.015006904,0.154986418,2019,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,30 to 45,NA,NA,NA
318,0.288671166,0.086763002,0.013138412,0.201908164,2019,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,45 to 64,NA,NA,NA
319,0.361562312,0.11137829,0.007623886,0.250184022,2019,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,65+,NA,NA,NA
320,0.234626964,0,0,0.234626964,2019,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
321,0.243092537,0.082559898,0,0.160532639,2019,State,urban/rural,Age,statesector,1,Andhra Pradesh,NA,NA,15 to 29,NA,NA,NA
322,0.083094068,0.02550883,0.002584904,0.057585238,2019,State,urban/rural,Age,statesector,1,Andhra Pradesh,NA,NA,30 to 45,NA,NA,NA
323,0.078865223,0.018442512,0.000263437,0.060422711,2019,State,urban/rural,Age,statesector,1,Andhra Pradesh,NA,NA,45 to 64,NA,NA,NA
324,0.118463241,0.016837353,0,0.101625888,2019,State,urban/rural,Age,statesector,1,Andhra Pradesh,NA,NA,65+,NA,NA,NA
325,0.44110015,0.171369761,0.050899949,0.269730389,2019,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,15 to 29,NA,NA,NA
326,0.328721017,0.144989148,0.039732937,0.183731869,2019,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,30 to 45,NA,NA,NA
327,0.3131769,0.131730378,0.01750901,0.181446522,2019,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,45 to 64,NA,NA,NA
328,0.430714965,0.200558111,0.029565852,0.230156854,2019,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,65+,NA,NA,NA
329,0.6203354,0.329914302,0,0.290421098,2019,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
330,0.227793902,0.075675711,0.012657573,0.152118191,2019,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,15 to 29,NA,NA,NA
331,0.187979534,0.048251625,0.013324908,0.139727909,2019,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,30 to 45,NA,NA,NA
332,0.141531199,0.035115529,0.004978439,0.10641567,2019,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,45 to 64,NA,NA,NA
333,0.178419992,0.016561927,0.006023659,0.161858065,2019,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,65+,NA,NA,NA
334,0.06140627,0,0,0.06140627,2019,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
335,0.637320817,0.374206632,0.101761803,0.263114185,2019,State,urban/rural,Age,statesector,0,Assam,NA,NA,15 to 29,NA,NA,NA
336,0.493884146,0.278455138,0.085332975,0.215429008,2019,State,urban/rural,Age,statesector,0,Assam,NA,NA,30 to 45,NA,NA,NA
337,0.417937666,0.192852944,0.042134099,0.225084722,2019,State,urban/rural,Age,statesector,0,Assam,NA,NA,45 to 64,NA,NA,NA
338,0.424173057,0.171045274,0.026614472,0.253127783,2019,State,urban/rural,Age,statesector,0,Assam,NA,NA,65+,NA,NA,NA
339,0.299894124,0,0,0.299894124,2019,State,urban/rural,Age,statesector,0,Assam,NA,NA,NA,NA,NA,NA
340,0.503778517,0.260026962,0.101782322,0.243751555,2019,State,urban/rural,Age,statesector,1,Assam,NA,NA,15 to 29,NA,NA,NA
341,0.269304186,0.104720756,0.014744279,0.16458343,2019,State,urban/rural,Age,statesector,1,Assam,NA,NA,30 to 45,NA,NA,NA
342,0.192647845,0.052447345,0.006471237,0.1402005,2019,State,urban/rural,Age,statesector,1,Assam,NA,NA,45 to 64,NA,NA,NA
343,0.150494948,0.039334837,0.000605889,0.111160111,2019,State,urban/rural,Age,statesector,1,Assam,NA,NA,65+,NA,NA,NA
344,0.794548035,0.602537811,0.286272794,0.192010224,2019,State,urban/rural,Age,statesector,0,Bihar,NA,NA,15 to 29,NA,NA,NA
345,0.59272331,0.404747427,0.180132836,0.187975883,2019,State,urban/rural,Age,statesector,0,Bihar,NA,NA,30 to 45,NA,NA,NA
346,0.54905355,0.315817744,0.098035425,0.233235806,2019,State,urban/rural,Age,statesector,0,Bihar,NA,NA,45 to 64,NA,NA,NA
347,0.547789872,0.327923745,0.086123295,0.219866127,2019,State,urban/rural,Age,statesector,0,Bihar,NA,NA,65+,NA,NA,NA
348,0.618752778,0.552397966,0.111277394,0.066354812,2019,State,urban/rural,Age,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
349,0.461518139,0.330040395,0.135580018,0.131477744,2019,State,urban/rural,Age,statesector,1,Bihar,NA,NA,15 to 29,NA,NA,NA
350,0.346459001,0.188410074,0.063562758,0.158048927,2019,State,urban/rural,Age,statesector,1,Bihar,NA,NA,30 to 45,NA,NA,NA
351,0.282597721,0.122230798,0.034933135,0.160366923,2019,State,urban/rural,Age,statesector,1,Bihar,NA,NA,45 to 64,NA,NA,NA
352,0.245161042,0.13425988,0.027775334,0.110901162,2019,State,urban/rural,Age,statesector,1,Bihar,NA,NA,65+,NA,NA,NA
353,0,0,0,0,2019,State,urban/rural,Age,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
354,0.444444448,0.444444448,0,0,2019,State,urban/rural,Age,statesector,0,Chandigarh,NA,NA,15 to 29,NA,NA,NA
355,0.232142851,0,0,0.232142851,2019,State,urban/rural,Age,statesector,0,Chandigarh,NA,NA,30 to 45,NA,NA,NA
356,0.181818187,0,0,0.181818187,2019,State,urban/rural,Age,statesector,0,Chandigarh,NA,NA,45 to 64,NA,NA,NA
357,0,0,0,0,2019,State,urban/rural,Age,statesector,0,Chandigarh,NA,NA,65+,NA,NA,NA
358,0.417134225,0.218348414,0.056795854,0.198785811,2019,State,urban/rural,Age,statesector,1,Chandigarh,NA,NA,15 to 29,NA,NA,NA
359,0.159116745,0.057341229,0.007384511,0.101775516,2019,State,urban/rural,Age,statesector,1,Chandigarh,NA,NA,30 to 45,NA,NA,NA
360,0.07829915,0.026456531,0.018515043,0.051842619,2019,State,urban/rural,Age,statesector,1,Chandigarh,NA,NA,45 to 64,NA,NA,NA
361,0.009170871,0,0,0.009170871,2019,State,urban/rural,Age,statesector,1,Chandigarh,NA,NA,65+,NA,NA,NA
362,0.630478323,0.323287278,0.091570288,0.307191045,2019,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,15 to 29,NA,NA,NA
363,0.467474014,0.224149436,0.061504617,0.243324578,2019,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,30 to 45,NA,NA,NA
364,0.480557442,0.191459045,0.029891945,0.289098397,2019,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,45 to 64,NA,NA,NA
365,0.473587871,0.209268317,0.029023655,0.264319554,2019,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,65+,NA,NA,NA
366,0.569111347,0.173734233,0,0.395377114,2019,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
367,0.407939613,0.170207724,0.04261924,0.237731889,2019,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,15 to 29,NA,NA,NA
368,0.192303658,0.049819406,0.010111927,0.142484252,2019,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,30 to 45,NA,NA,NA
369,0.165071473,0.038578302,0.002965452,0.126493171,2019,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,45 to 64,NA,NA,NA
370,0.167705029,0.048932672,0.002542952,0.118772357,2019,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,65+,NA,NA,NA
371,0,0,0,0,2019,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
372,0.415066242,0.190959841,0.037298258,0.224106401,2019,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,15 to 29,NA,NA,NA
373,0.387064278,0.167830899,0.02521925,0.219233379,2019,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,30 to 45,NA,NA,NA
374,0.541006267,0.249727502,0.04446185,0.291278765,2019,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,45 to 64,NA,NA,NA
375,0.654600203,0.375421911,0.024267573,0.279178292,2019,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,65+,NA,NA,NA
376,0,0,0,0,2019,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
377,0.250696689,0.06310682,0,0.187589869,2019,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,15 to 29,NA,NA,NA
378,0.205685452,0.068526678,0.02622674,0.137158774,2019,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,30 to 45,NA,NA,NA
379,0.101492204,0.02235336,0.003237702,0.079138844,2019,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,45 to 64,NA,NA,NA
