,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
10874,1,0.4646,0.1282,0.2599,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10875,0,0.4546,0.0406,0.2952,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10876,1,0.5584,0.2134,0.1626,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10877,0,0.3881,0.0581,0.3349,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10878,1,0.2990,0.3374,0.1805,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10879,0,0.0159,0.0025,0.2229,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10880,1,0.3437,0.0000,0.4347,2011,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10881,0,0.1041,0.0000,0.8959,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10882,1,0.4800,0.0000,0.5200,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10883,0,0.2196,0.0000,0.7513,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10884,1,0.3713,0.1042,0.5244,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10885,0,0.4309,0.0000,0.4840,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10886,1,0.2809,0.3312,0.0912,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10887,0,0.1891,0.0000,0.1876,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10888,1,0.1756,0.1115,0.6304,2011,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10889,0,0.2245,0.1666,0.6089,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10890,1,0.0638,0.1050,0.6521,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10891,0,0.2102,0.0235,0.7241,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10892,1,0.3398,0.1201,0.4847,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10893,0,0.2297,0.0942,0.6083,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10894,1,0.1939,0.2939,0.4059,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10895,0,0.2095,0.0787,0.3965,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10896,1,0.2018,0.0392,0.2948,2011,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10897,0,0.4101,0.0000,0.4813,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10898,1,0.3946,0.0250,0.3763,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10899,0,0.3602,0.0000,0.5924,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10900,1,0.4504,0.0279,0.3682,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10901,0,0.2001,0.0000,0.5221,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10902,1,0.8658,0.0000,0.1342,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10903,0,0.0000,0.0000,0.8075,2011,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10904,0,0.3874,0.0000,0.6126,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10905,1,0.4795,0.0197,0.2910,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10906,0,0.3488,0.0048,0.5998,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10907,1,0.6035,0.0442,0.2223,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10908,0,0.4316,0.0048,0.4942,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10909,1,0.6193,0.0473,0.1362,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10910,0,0.4399,0.0999,0.1521,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10911,1,0.0000,0.0000,0.2177,2011,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10912,0,0.2385,0.0316,0.7032,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10913,1,0.4144,0.1603,0.3285,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10914,0,0.3355,0.0150,0.6188,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10915,1,0.4212,0.2777,0.2129,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10916,0,0.2907,0.0497,0.5231,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10917,1,0.3606,0.4355,0.1048,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10918,0,0.2087,0.1793,0.2509,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10919,1,0.5294,0.4706,0.0000,2011,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10920,0,0.6128,0.2127,0.1745,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10921,1,0.4558,0.1813,0.3629,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10922,0,0.3940,0.0272,0.4891,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10923,1,0.5511,0.2737,0.1289,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10924,0,0.3612,0.0324,0.3972,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10925,1,0.2125,0.4317,0.2842,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10926,0,0.1773,0.0000,0.3008,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10927,1,0.0000,0.0312,0.0118,2011,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10928,0,0.2613,0.0000,0.5820,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10929,1,0.5044,0.1517,0.3438,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10930,0,0.3181,0.0239,0.6075,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10931,1,0.3549,0.1563,0.4203,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10932,0,0.2557,0.0361,0.6241,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10933,1,0.1687,0.3000,0.5313,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10934,0,0.0107,0.0978,0.2802,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10935,1,0.0000,0.0000,0.0000,2011,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10936,0,0.8524,0.0000,0.1292,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10937,1,0.4996,0.0850,0.2434,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10938,0,0.2660,0.0048,0.6225,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10939,1,0.5737,0.0958,0.2789,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10940,0,0.4047,0.1377,0.3141,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10941,1,0.6341,0.0613,0.2655,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10942,0,0.2348,0.1350,0.3093,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10943,1,0.0045,0.0924,0.1591,2011,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10944,0,0.6350,0.0356,0.3272,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10945,1,0.4745,0.2391,0.2353,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10946,0,0.4206,0.0447,0.4650,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10947,1,0.5356,0.2656,0.1722,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10948,0,0.2957,0.0678,0.4599,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10949,1,0.3953,0.2243,0.3038,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10950,0,0.1565,0.1372,0.4013,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10951,1,0.2988,0.1317,0.2494,2011,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10952,0,0.2486,0.0457,0.4850,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10953,1,0.3958,0.1720,0.3562,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10954,0,0.3639,0.1003,0.4564,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10955,1,0.3249,0.3413,0.2985,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10956,0,0.3110,0.0435,0.5111,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10957,1,0.3325,0.3313,0.1210,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10958,0,0.0915,0.0832,0.2836,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10959,1,0.0250,0.4461,0.0015,2011,State,urban/rural,HH Size,sector_state,1,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10960,0,0.7883,0.0000,0.1781,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10961,1,0.7750,0.1004,0.1246,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10962,0,0.2949,0.0214,0.5965,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10963,1,0.5660,0.1990,0.2178,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10964,0,0.2620,0.0789,0.5361,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10965,1,0.5115,0.3259,0.0762,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10966,0,0.0994,0.1072,0.4341,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10967,1,0.0022,0.0000,0.1208,2011,State,urban/rural,HH Size,sector_state,1,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10968,0,0.5510,0.0000,0.3132,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10969,1,0.3475,0.3968,0.2557,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10970,0,0.2946,0.1028,0.5634,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10971,1,0.2926,0.4680,0.2076,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10972,0,0.2068,0.1911,0.5053,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10973,1,0.2202,0.5158,0.1721,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10974,0,0.0213,0.0986,0.2776,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10975,1,0.0000,0.1908,0.0000,2011,State,urban/rural,HH Size,sector_state,1,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10976,0,0.5573,0.0007,0.4153,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10977,1,0.5533,0.2456,0.1942,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10978,0,0.3908,0.0685,0.5253,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10979,1,0.4511,0.2448,0.2766,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10980,0,0.3394,0.0498,0.4842,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10981,1,0.3297,0.3095,0.2464,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10982,0,0.0538,0.0595,0.4855,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10983,1,0.0854,0.0331,0.2449,2011,State,urban/rural,HH Size,sector_state,1,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10984,0,0.7059,0.0110,0.2831,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10985,1,0.5731,0.1543,0.2707,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10986,0,0.3775,0.0259,0.5806,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10987,1,0.4691,0.1364,0.3704,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10988,0,0.3699,0.0291,0.5072,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10989,1,0.3350,0.1370,0.4960,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10990,0,0.0263,0.0323,0.8139,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10991,1,0.0776,0.2644,0.0519,2011,State,urban/rural,HH Size,sector_state,1,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10992,0,0.2484,0.0000,0.7516,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10993,1,0.5504,0.0000,0.4496,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
10994,0,0.3130,0.0449,0.6421,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10995,1,0.2970,0.0888,0.6142,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
10996,0,0.3446,0.0000,0.6554,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10997,1,0.1727,0.0000,0.8273,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
10998,0,0.0000,0.0000,0.9738,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
10999,1,0.0000,0.4310,0.5690,2011,State,urban/rural,HH Size,sector_state,1,1,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
11000,0,0.5622,0.0039,0.4104,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
11001,1,0.4874,0.2066,0.2968,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
11002,0,0.3727,0.0273,0.5741,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
11003,1,0.3233,0.2188,0.4402,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
11004,0,0.2608,0.0543,0.5282,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
11005,1,0.1801,0.3699,0.3400,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
11006,0,0.1650,0.0819,0.4172,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
11007,1,0.0083,0.1044,0.0380,2011,State,urban/rural,HH Size,sector_state,1,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
11008,0,0.5371,0.1251,0.3158,2011,State,urban/rural,HH Size,sector_state,1,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
11009,1,0.3896,0.2541,0.2160,2011,State,urban/rural,HH Size,sector_state,1,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
11010,0,0.3639,0.1503,0.4451,2011,State,urban/rural,HH Size,sector_state,1,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
11011,1,0.3643,0.2938,0.3197,2011,State,urban/rural,HH Size,sector_state,1,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
