State,Code,Indicator,Year,Value
Andhra Pradesh,cur_rev_total,Current revenues,2003,95.54
Andhra Pradesh,tax_rev_total,Tax revenues,2003,67.11
Andhra Pradesh,own_tax_total,State's own tax revenues,2003,49.09
Andhra Pradesh,inc_tax_total,Taxes on Income,2003,0.6
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2003,4.09
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2003,44.4
Andhra Pradesh,central_share_total,Share in central government tax,2003,18.02
Andhra Pradesh,nontax_total,Non-tax revenues,2003,28.42
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2003,12.82
Andhra Pradesh,grants_total,Grants from the Centre,2003,15.61
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2003,4.46
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2003,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2003,0.89
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2003,6.09
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2003,42.35
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2003,19.1
Andhra Pradesh,total_rev_gdp,Total revenues,2004,21.34
Andhra Pradesh,cur_rev_gdp,Current revenues,2004,20.37
Andhra Pradesh,tax_rev_gdp,Tax revenues,2004,15.81
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2004,11.52
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2004,0.13
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2004,1.01
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2004,10.38
Andhra Pradesh,central_share_gdp,Share in central government tax,2004,4.29
Andhra Pradesh,nontax_gdp,Non-tax revenues,2004,4.56
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2004,2.66
Andhra Pradesh,grants_gdp,Grants from the Centre,2004,1.9
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2004,0.97
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2004,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2004,95.44
Andhra Pradesh,tax_rev_total,Tax revenues,2004,74.07
Andhra Pradesh,own_tax_total,State's own tax revenues,2004,53.96
Andhra Pradesh,inc_tax_total,Taxes on Income,2004,0.6
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2004,4.73
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2004,48.63
Andhra Pradesh,central_share_total,Share in central government tax,2004,20.11
Andhra Pradesh,nontax_total,Non-tax revenues,2004,21.37
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2004,12.47
Andhra Pradesh,grants_total,Grants from the Centre,2004,8.9
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2004,4.56
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2004,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2004,0.81
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2004,6.38
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2004,28.85
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2004,16.83
Andhra Pradesh,total_rev_gdp,Total revenues,2005,22.66
Andhra Pradesh,cur_rev_gdp,Current revenues,2005,22.54
Andhra Pradesh,tax_rev_gdp,Tax revenues,2005,16.92
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2005,12.42
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2005,0.15
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2005,1.35
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2005,10.93
Andhra Pradesh,central_share_gdp,Share in central government tax,2005,4.5
Andhra Pradesh,nontax_gdp,Non-tax revenues,2005,5.62
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2005,3.03
Andhra Pradesh,grants_gdp,Grants from the Centre,2005,2.59
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2005,0.12
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2005,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2005,99.48
Andhra Pradesh,tax_rev_total,Tax revenues,2005,74.67
Andhra Pradesh,own_tax_total,State's own tax revenues,2005,54.83
Andhra Pradesh,inc_tax_total,Taxes on Income,2005,0.65
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2005,5.95
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2005,48.22
Andhra Pradesh,central_share_total,Share in central government tax,2005,19.84
Andhra Pradesh,nontax_total,Non-tax revenues,2005,24.81
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2005,13.39
Andhra Pradesh,grants_total,Grants from the Centre,2005,11.42
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2005,0.52
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2005,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2005,0.87
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2005,7.97
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2005,33.23
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2005,17.93
Andhra Pradesh,total_rev_gdp,Total revenues,2006,25.56
Andhra Pradesh,cur_rev_gdp,Current revenues,2006,24.27
Andhra Pradesh,tax_rev_gdp,Tax revenues,2006,17.99
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2006,13.12
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2006,0.17
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2006,1.65
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2006,11.3
Andhra Pradesh,central_share_gdp,Share in central government tax,2006,4.86
Andhra Pradesh,nontax_gdp,Non-tax revenues,2006,6.28
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2006,3.56
Andhra Pradesh,grants_gdp,Grants from the Centre,2006,2.72
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2006,0.26
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2006,1.04
Andhra Pradesh,cur_rev_total,Current revenues,2006,94.93
Andhra Pradesh,tax_rev_total,Tax revenues,2006,70.36
Andhra Pradesh,own_tax_total,State's own tax revenues,2006,51.34
Andhra Pradesh,inc_tax_total,Taxes on Income,2006,0.67
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2006,6.45
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2006,44.22
Andhra Pradesh,central_share_total,Share in central government tax,2006,19.02
Andhra Pradesh,nontax_total,Non-tax revenues,2006,24.57
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2006,13.92
Andhra Pradesh,grants_total,Grants from the Centre,2006,10.65
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2006,1.01
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2006,4.05
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2006,0.95
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2006,9.16
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2006,34.93
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2006,19.78
Andhra Pradesh,total_rev_gdp,Total revenues,2007,27.38
Andhra Pradesh,cur_rev_gdp,Current revenues,2007,24.34
Andhra Pradesh,tax_rev_gdp,Tax revenues,2007,17.97
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2007,12.95
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2007,0.16
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2007,1.49
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2007,11.29
Andhra Pradesh,central_share_gdp,Share in central government tax,2007,5.03
Andhra Pradesh,nontax_gdp,Non-tax revenues,2007,6.37
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2007,3.18
Andhra Pradesh,grants_gdp,Grants from the Centre,2007,3.19
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2007,0.09
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2007,2.95
Andhra Pradesh,cur_rev_total,Current revenues,2007,88.92
Andhra Pradesh,tax_rev_total,Tax revenues,2007,65.65
Andhra Pradesh,own_tax_total,State's own tax revenues,2007,47.29
Andhra Pradesh,inc_tax_total,Taxes on Income,2007,0.58
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2007,5.45
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2007,41.25
Andhra Pradesh,central_share_total,Share in central government tax,2007,18.37
Andhra Pradesh,nontax_total,Non-tax revenues,2007,23.26
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2007,11.6
Andhra Pradesh,grants_total,Grants from the Centre,2007,11.66
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2007,0.31
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2007,10.77
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2007,0.89
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2007,8.31
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2007,35.43
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2007,17.67
Andhra Pradesh,total_rev_gdp,Total revenues,2008,25.43
Andhra Pradesh,cur_rev_gdp,Current revenues,2008,25.28
Andhra Pradesh,tax_rev_gdp,Tax revenues,2008,18.16
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2008,13.42
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2008,0.15
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2008,1.26
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2008,12.0
Andhra Pradesh,central_share_gdp,Share in central government tax,2008,4.75
Andhra Pradesh,nontax_gdp,Non-tax revenues,2008,7.12
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2008,3.89
Andhra Pradesh,grants_gdp,Grants from the Centre,2008,3.22
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2008,0.15
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2008,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2008,99.42
Andhra Pradesh,tax_rev_total,Tax revenues,2008,71.42
Andhra Pradesh,own_tax_total,State's own tax revenues,2008,52.76
Andhra Pradesh,inc_tax_total,Taxes on Income,2008,0.59
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2008,4.97
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2008,47.2
Andhra Pradesh,central_share_total,Share in central government tax,2008,18.66
Andhra Pradesh,nontax_total,Non-tax revenues,2008,27.99
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2008,15.31
Andhra Pradesh,grants_total,Grants from the Centre,2008,12.68
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2008,0.58
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2008,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2008,0.83
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2008,6.96
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2008,39.19
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2008,21.44
Andhra Pradesh,total_rev_gdp,Total revenues,2009,22.64
Andhra Pradesh,cur_rev_gdp,Current revenues,2009,22.59
Andhra Pradesh,tax_rev_gdp,Tax revenues,2009,16.53
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2009,12.29
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2009,0.15
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2009,1.02
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2009,11.12
Andhra Pradesh,central_share_gdp,Share in central government tax,2009,4.24
Andhra Pradesh,nontax_gdp,Non-tax revenues,2009,6.06
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2009,2.73
Andhra Pradesh,grants_gdp,Grants from the Centre,2009,3.34
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2009,0.05
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2009,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2009,99.78
Andhra Pradesh,tax_rev_total,Tax revenues,2009,73.0
Andhra Pradesh,own_tax_total,State's own tax revenues,2009,54.27
Andhra Pradesh,inc_tax_total,Taxes on Income,2009,0.66
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2009,4.51
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2009,49.09
Andhra Pradesh,central_share_total,Share in central government tax,2009,18.73
Andhra Pradesh,nontax_total,Non-tax revenues,2009,26.78
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2009,12.04
Andhra Pradesh,grants_total,Grants from the Centre,2009,14.74
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2009,0.22
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2009,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2009,0.91
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2009,6.18
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2009,36.69
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2009,16.49
Andhra Pradesh,total_rev_gdp,Total revenues,2010,24.23
Andhra Pradesh,cur_rev_gdp,Current revenues,2010,24.18
Andhra Pradesh,tax_rev_gdp,Tax revenues,2010,18.02
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2010,13.47
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2010,0.15
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2010,1.23
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2010,12.1
Andhra Pradesh,central_share_gdp,Share in central government tax,2010,4.55
Andhra Pradesh,nontax_gdp,Non-tax revenues,2010,6.15
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2010,3.2
Andhra Pradesh,grants_gdp,Grants from the Centre,2010,2.96
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2010,0.05
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2010,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2010,99.79
Andhra Pradesh,tax_rev_total,Tax revenues,2010,74.38
Andhra Pradesh,own_tax_total,State's own tax revenues,2010,55.61
Andhra Pradesh,inc_tax_total,Taxes on Income,2010,0.6
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2010,5.07
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2010,49.94
Andhra Pradesh,central_share_total,Share in central government tax,2010,18.77
Andhra Pradesh,nontax_total,Non-tax revenues,2010,25.4
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2010,13.21
Andhra Pradesh,grants_total,Grants from the Centre,2010,12.2
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2010,0.21
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2010,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2010,0.81
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2010,6.81
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2010,34.15
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2010,17.75
Andhra Pradesh,total_rev_gdp,Total revenues,2011,24.7
Andhra Pradesh,cur_rev_gdp,Current revenues,2011,24.66
Andhra Pradesh,tax_rev_gdp,Tax revenues,2011,18.72
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2011,14.04
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2011,0.14
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2011,1.23
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2011,12.67
Andhra Pradesh,central_share_gdp,Share in central government tax,2011,4.68
Andhra Pradesh,nontax_gdp,Non-tax revenues,2011,5.94
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2011,3.08
Andhra Pradesh,grants_gdp,Grants from the Centre,2011,2.85
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2011,0.04
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2011,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2011,99.82
Andhra Pradesh,tax_rev_total,Tax revenues,2011,75.8
Andhra Pradesh,own_tax_total,State's own tax revenues,2011,56.85
Andhra Pradesh,inc_tax_total,Taxes on Income,2011,0.58
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2011,5.0
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2011,51.28
Andhra Pradesh,central_share_total,Share in central government tax,2011,18.94
Andhra Pradesh,nontax_total,Non-tax revenues,2011,24.03
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2011,12.48
Andhra Pradesh,grants_total,Grants from the Centre,2011,11.55
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2011,0.18
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2011,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2011,0.76
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2011,6.59
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2011,31.7
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2011,16.46
Andhra Pradesh,total_rev_gdp,Total revenues,2012,25.34
Andhra Pradesh,cur_rev_gdp,Current revenues,2012,25.24
Andhra Pradesh,tax_rev_gdp,Tax revenues,2012,19.48
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2012,14.55
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2012,0.14
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2012,1.32
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2012,13.09
Andhra Pradesh,central_share_gdp,Share in central government tax,2012,4.93
Andhra Pradesh,nontax_gdp,Non-tax revenues,2012,5.76
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2012,3.89
Andhra Pradesh,grants_gdp,Grants from the Centre,2012,1.87
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2012,0.1
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2012,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2012,99.59
Andhra Pradesh,tax_rev_total,Tax revenues,2012,76.87
Andhra Pradesh,own_tax_total,State's own tax revenues,2012,57.43
Andhra Pradesh,inc_tax_total,Taxes on Income,2012,0.56
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2012,5.23
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2012,51.65
Andhra Pradesh,central_share_total,Share in central government tax,2012,19.44
Andhra Pradesh,nontax_total,Non-tax revenues,2012,22.72
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2012,15.35
Andhra Pradesh,grants_total,Grants from the Centre,2012,7.37
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2012,0.41
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2012,0.0
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2012,0.72
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2012,6.8
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2012,29.55
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2012,19.96
Andhra Pradesh,total_rev_gdp,Total revenues,2013,23.97
Andhra Pradesh,cur_rev_gdp,Current revenues,2013,23.85
Andhra Pradesh,tax_rev_gdp,Tax revenues,2013,18.58
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2013,13.81
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2013,0.11
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2013,1.0
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2013,12.7
Andhra Pradesh,central_share_gdp,Share in central government tax,2013,4.77
Andhra Pradesh,nontax_gdp,Non-tax revenues,2013,5.27
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2013,3.33
Andhra Pradesh,grants_gdp,Grants from the Centre,2013,1.94
Andhra Pradesh,loan_rec_gdp,Recovery of loans and advances,2013,0.12
Andhra Pradesh,misc_cap_gdp,Miscellaneous capital receipts,2013,0.0
Andhra Pradesh,cur_rev_total,Current revenues,2013,99.48
Andhra Pradesh,tax_rev_total,Tax revenues,2013,77.5
Andhra Pradesh,own_tax_total,State's own tax revenues,2013,57.61
Andhra Pradesh,inc_tax_total,Taxes on Income,2013,0.47
Andhra Pradesh,prop_tax_total,Taxes on Property and Capital,2013,4.18
Andhra Pradesh,comm_tax_total,Taxes on Commodities and Services,2013,52.97
Andhra Pradesh,central_share_total,Share in central government tax,2013,19.88
Andhra Pradesh,nontax_total,Non-tax revenues,2013,21.98
Andhra Pradesh,own_nontax_total,State's Own Non-Tax Revenue,2013,13.9
Andhra Pradesh,grants_total,Grants from the Centre,2013,8.08
Andhra Pradesh,loan_rec_total,Recovery of loans and advances,2013,0.52
Andhra Pradesh,misc_cap_total,Miscellaneous capital receipts,2013,0.01
Andhra Pradesh,inc_tax_taxrev,Taxes on Income,2013,0.6
Andhra Pradesh,prop_tax_taxrev,Taxes on Property and Capital,2013,5.39
Andhra Pradesh,nontax_taxrev,Non-tax revenues,2013,28.36
Andhra Pradesh,own_nontax_taxrev,State's Own Non-Tax Revenue,2013,17.94
Andhra Pradesh,total_rev_gdp,Total revenues,2014,18.24
Andhra Pradesh,cur_rev_gdp,Current revenues,2014,17.27
Andhra Pradesh,tax_rev_gdp,Tax revenues,2014,11.03
Andhra Pradesh,own_tax_gdp,State's own tax revenues,2014,8.12
Andhra Pradesh,inc_tax_gdp,Taxes on Income,2014,0.06
Andhra Pradesh,prop_tax_gdp,Taxes on Property and Capital,2014,0.66
Andhra Pradesh,comm_tax_gdp,Taxes on Commodities and Services,2014,7.4
Andhra Pradesh,central_share_gdp,Share in central government tax,2014,2.91
Andhra Pradesh,nontax_gdp,Non-tax revenues,2014,6.24
Andhra Pradesh,own_nontax_gdp,State's Own Non-Tax Revenue,2014,2.09
Andhra Pradesh,grants_gdp,Grants from the Centre,2014,4.15
