State,Code,Indicator,Year,Value
Rajasthan,cap_dev_ss_gdp,Social Services,2022,0.65
Rajasthan,cap_dev_es_gdp,Economic Services,2022,0.77
Rajasthan,cap_nondev_gdp,Non-Development Capital Outlay,2022,0.04
Rajasthan,loans_gdp,Loans and Advances,2022,0.01
Rajasthan,loans_dev_gdp,Development Purposes,2022,0.01
Rajasthan,loans_ss_gdp,Social Services,2022,0.0
Rajasthan,loans_es_gdp,Economic Services,2022,0.01
Rajasthan,loans_nondev_gdp,Non-Development Purposes,2022,0.0
Rajasthan,cur_total_total,Total current expenditure,2022,91.9
Rajasthan,cur_dev_total,Current developmental expenditure,2022,62.73
Rajasthan,cur_dev_ss_total,Social Services,2022,36.59
Rajasthan,cur_dev_es_total,Economic Services,2022,26.15
Rajasthan,cur_nondev_total,Current non-developmental expenditure,2022,29.16
Rajasthan,cur_nd_org_total,Organs of State,2022,0.75
Rajasthan,cur_nd_fis_total,Fiscal Services,2022,1.02
Rajasthan,cur_nd_int_total,Interest Payments and Servicing of Debt,2022,12.42
Rajasthan,cur_nd_adm_total,Administrative Services,2022,4.11
Rajasthan,cur_nd_pen_total,Pensions,2022,10.3
Rajasthan,cur_nd_mis_total,Miscellaneous General Services,2022,0.57
Rajasthan,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2022,0.0
Rajasthan,cap_outlay_total,Total Capital Outlay,2022,8.03
Rajasthan,cap_dev_total,Development Capital Outlay,2022,7.81
Rajasthan,cap_dev_ss_total,Social Services,2022,3.59
Rajasthan,cap_dev_es_total,Economic Services,2022,4.22
Rajasthan,cap_nondev_total,Non-Development Capital Outlay,2022,0.22
Rajasthan,loans_total,Loans and Advances,2022,0.07
Rajasthan,loans_dev_total,Development Purposes,2022,0.07
Rajasthan,loans_ss_total,Social Services,2022,0.0
Rajasthan,loans_es_total,Economic Services,2022,0.07
Rajasthan,loans_nondev_total,Non-Development Purposes,2022,0.0
Rajasthan,total_exp_gdp,Total,2023,19.83
Rajasthan,cur_total_gdp,Total current expenditure,2023,17.52
Rajasthan,cur_dev_gdp,Current developmental expenditure,2023,12.33
Rajasthan,cur_dev_ss_gdp,Social Services,2023,7.56
Rajasthan,cur_dev_es_gdp,Economic Services,2023,4.77
Rajasthan,cur_nondev_gdp,Current non-developmental expenditure,2023,5.19
Rajasthan,cur_nd_org_gdp,Organs of State,2023,0.16
Rajasthan,cur_nd_fis_gdp,Fiscal Services,2023,0.2
Rajasthan,cur_nd_int_gdp,Interest Payments and Servicing of Debt,2023,2.26
Rajasthan,cur_nd_adm_gdp,Administrative Services,2023,0.73
Rajasthan,cur_nd_pen_gdp,Pensions,2023,1.78
Rajasthan,cur_nd_mis_gdp,Miscellaneous General Services,2023,0.06
Rajasthan,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,2023,0.0
Rajasthan,cap_outlay_gdp,Total Capital Outlay,2023,2.28
Rajasthan,cap_dev_gdp,Development Capital Outlay,2023,2.24
Rajasthan,cap_dev_ss_gdp,Social Services,2023,1.06
Rajasthan,cap_dev_es_gdp,Economic Services,2023,1.18
Rajasthan,cap_nondev_gdp,Non-Development Capital Outlay,2023,0.04
Rajasthan,loans_gdp,Loans and Advances,2023,0.03
Rajasthan,loans_dev_gdp,Development Purposes,2023,0.03
Rajasthan,loans_ss_gdp,Social Services,2023,0.0
Rajasthan,loans_es_gdp,Economic Services,2023,0.03
Rajasthan,loans_nondev_gdp,Non-Development Purposes,2023,0.0
Rajasthan,cur_total_total,Total current expenditure,2023,88.34
Rajasthan,cur_dev_total,Current developmental expenditure,2023,62.16
Rajasthan,cur_dev_ss_total,Social Services,2023,38.1
Rajasthan,cur_dev_es_total,Economic Services,2023,24.05
Rajasthan,cur_nondev_total,Current non-developmental expenditure,2023,26.18
Rajasthan,cur_nd_org_total,Organs of State,2023,0.82
Rajasthan,cur_nd_fis_total,Fiscal Services,2023,0.99
Rajasthan,cur_nd_int_total,Interest Payments and Servicing of Debt,2023,11.4
Rajasthan,cur_nd_adm_total,Administrative Services,2023,3.67
Rajasthan,cur_nd_pen_total,Pensions,2023,8.99
Rajasthan,cur_nd_mis_total,Miscellaneous General Services,2023,0.31
Rajasthan,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,2023,0.0
Rajasthan,cap_outlay_total,Total Capital Outlay,2023,11.5
Rajasthan,cap_dev_total,Development Capital Outlay,2023,11.29
Rajasthan,cap_dev_ss_total,Social Services,2023,5.34
Rajasthan,cap_dev_es_total,Economic Services,2023,5.95
Rajasthan,cap_nondev_total,Non-Development Capital Outlay,2023,0.21
Rajasthan,loans_total,Loans and Advances,2023,0.17
Rajasthan,loans_dev_total,Development Purposes,2023,0.17
Rajasthan,loans_ss_total,Social Services,2023,0.01
Rajasthan,loans_es_total,Economic Services,2023,0.16
Rajasthan,loans_nondev_total,Non-Development Purposes,2023,0.0
Sikkim,total_exp_gdp,Total,1990,44.26
Sikkim,cur_total_gdp,Total current expenditure,1990,31.52
Sikkim,cur_dev_gdp,Current developmental expenditure,1990,24.23
Sikkim,cur_dev_ss_gdp,Social Services,1990,10.55
Sikkim,cur_dev_es_gdp,Economic Services,1990,13.68
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1990,7.29
Sikkim,cur_nd_org_gdp,Organs of State,1990,0.74
Sikkim,cur_nd_fis_gdp,Fiscal Services,1990,0.27
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1990,2.57
Sikkim,cur_nd_adm_gdp,Administrative Services,1990,3.36
Sikkim,cur_nd_pen_gdp,Pensions,1990,0.35
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1990,0.0
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1990,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1990,12.39
Sikkim,cap_dev_gdp,Development Capital Outlay,1990,11.77
Sikkim,cap_dev_ss_gdp,Social Services,1990,3.53
Sikkim,cap_dev_es_gdp,Economic Services,1990,8.24
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1990,0.62
Sikkim,loans_gdp,Loans and Advances,1990,0.35
Sikkim,loans_dev_gdp,Development Purposes,1990,0.35
Sikkim,loans_ss_gdp,Social Services,1990,0.1
Sikkim,loans_es_gdp,Economic Services,1990,0.26
Sikkim,loans_nondev_gdp,Non-Development Purposes,1990,0.0
Sikkim,cur_total_total,Total current expenditure,1990,71.21
Sikkim,cur_dev_total,Current developmental expenditure,1990,54.74
Sikkim,cur_dev_ss_total,Social Services,1990,23.83
Sikkim,cur_dev_es_total,Economic Services,1990,30.91
Sikkim,cur_nondev_total,Current non-developmental expenditure,1990,16.46
Sikkim,cur_nd_org_total,Organs of State,1990,1.67
Sikkim,cur_nd_fis_total,Fiscal Services,1990,0.62
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1990,5.8
Sikkim,cur_nd_adm_total,Administrative Services,1990,7.58
Sikkim,cur_nd_pen_total,Pensions,1990,0.79
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1990,0.0
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1990,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1990,27.99
Sikkim,cap_dev_total,Development Capital Outlay,1990,26.58
Sikkim,cap_dev_ss_total,Social Services,1990,7.97
Sikkim,cap_dev_es_total,Economic Services,1990,18.61
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1990,1.41
Sikkim,loans_total,Loans and Advances,1990,0.8
Sikkim,loans_dev_total,Development Purposes,1990,0.8
Sikkim,loans_ss_total,Social Services,1990,0.22
Sikkim,loans_es_total,Economic Services,1990,0.58
Sikkim,loans_nondev_total,Non-Development Purposes,1990,0.0
Sikkim,total_exp_gdp,Total,1991,47.24
Sikkim,cur_total_gdp,Total current expenditure,1991,32.73
Sikkim,cur_dev_gdp,Current developmental expenditure,1991,24.83
Sikkim,cur_dev_ss_gdp,Social Services,1991,11.05
Sikkim,cur_dev_es_gdp,Economic Services,1991,13.77
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1991,7.91
Sikkim,cur_nd_org_gdp,Organs of State,1991,0.7
Sikkim,cur_nd_fis_gdp,Fiscal Services,1991,0.29
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1991,3.14
Sikkim,cur_nd_adm_gdp,Administrative Services,1991,3.38
Sikkim,cur_nd_pen_gdp,Pensions,1991,0.38
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1991,0.02
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1991,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1991,14.42
Sikkim,cap_dev_gdp,Development Capital Outlay,1991,13.58
Sikkim,cap_dev_ss_gdp,Social Services,1991,3.49
Sikkim,cap_dev_es_gdp,Economic Services,1991,10.09
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1991,0.84
Sikkim,loans_gdp,Loans and Advances,1991,0.09
Sikkim,loans_dev_gdp,Development Purposes,1991,0.08
Sikkim,loans_ss_gdp,Social Services,1991,0.08
Sikkim,loans_es_gdp,Economic Services,1991,0.0
Sikkim,loans_nondev_gdp,Non-Development Purposes,1991,0.0
Sikkim,cur_total_total,Total current expenditure,1991,69.3
Sikkim,cur_dev_total,Current developmental expenditure,1991,52.55
Sikkim,cur_dev_ss_total,Social Services,1991,23.4
Sikkim,cur_dev_es_total,Economic Services,1991,29.15
Sikkim,cur_nondev_total,Current non-developmental expenditure,1991,16.74
Sikkim,cur_nd_org_total,Organs of State,1991,1.48
Sikkim,cur_nd_fis_total,Fiscal Services,1991,0.61
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1991,6.65
Sikkim,cur_nd_adm_total,Administrative Services,1991,7.15
Sikkim,cur_nd_pen_total,Pensions,1991,0.8
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1991,0.05
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1991,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1991,30.52
Sikkim,cap_dev_total,Development Capital Outlay,1991,28.74
Sikkim,cap_dev_ss_total,Social Services,1991,7.39
Sikkim,cap_dev_es_total,Economic Services,1991,21.35
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1991,1.77
Sikkim,loans_total,Loans and Advances,1991,0.19
Sikkim,loans_dev_total,Development Purposes,1991,0.18
Sikkim,loans_ss_total,Social Services,1991,0.18
Sikkim,loans_es_total,Economic Services,1991,0.0
Sikkim,loans_nondev_total,Non-Development Purposes,1991,0.01
Sikkim,total_exp_gdp,Total,1992,47.45
Sikkim,cur_total_gdp,Total current expenditure,1992,34.7
Sikkim,cur_dev_gdp,Current developmental expenditure,1992,25.92
Sikkim,cur_dev_ss_gdp,Social Services,1992,11.67
Sikkim,cur_dev_es_gdp,Economic Services,1992,14.26
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1992,8.78
Sikkim,cur_nd_org_gdp,Organs of State,1992,0.66
Sikkim,cur_nd_fis_gdp,Fiscal Services,1992,0.3
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1992,3.65
Sikkim,cur_nd_adm_gdp,Administrative Services,1992,3.78
Sikkim,cur_nd_pen_gdp,Pensions,1992,0.38
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1992,0.0
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1992,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1992,12.29
Sikkim,cap_dev_gdp,Development Capital Outlay,1992,11.74
Sikkim,cap_dev_ss_gdp,Social Services,1992,3.11
Sikkim,cap_dev_es_gdp,Economic Services,1992,8.63
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1992,0.55
Sikkim,loans_gdp,Loans and Advances,1992,0.46
Sikkim,loans_dev_gdp,Development Purposes,1992,0.41
Sikkim,loans_ss_gdp,Social Services,1992,0.0
Sikkim,loans_es_gdp,Economic Services,1992,0.41
Sikkim,loans_nondev_gdp,Non-Development Purposes,1992,0.06
Sikkim,cur_total_total,Total current expenditure,1992,73.13
Sikkim,cur_dev_total,Current developmental expenditure,1992,54.63
Sikkim,cur_dev_ss_total,Social Services,1992,24.59
Sikkim,cur_dev_es_total,Economic Services,1992,30.05
Sikkim,cur_nondev_total,Current non-developmental expenditure,1992,18.5
Sikkim,cur_nd_org_total,Organs of State,1992,1.4
Sikkim,cur_nd_fis_total,Fiscal Services,1992,0.63
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1992,7.7
Sikkim,cur_nd_adm_total,Administrative Services,1992,7.97
Sikkim,cur_nd_pen_total,Pensions,1992,0.8
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1992,0.0
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1992,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1992,25.9
Sikkim,cap_dev_total,Development Capital Outlay,1992,24.74
Sikkim,cap_dev_ss_total,Social Services,1992,6.56
Sikkim,cap_dev_es_total,Economic Services,1992,18.19
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1992,1.15
Sikkim,loans_total,Loans and Advances,1992,0.97
Sikkim,loans_dev_total,Development Purposes,1992,0.85
Sikkim,loans_ss_total,Social Services,1992,0.0
Sikkim,loans_es_total,Economic Services,1992,0.85
Sikkim,loans_nondev_total,Non-Development Purposes,1992,0.12
Sikkim,total_exp_gdp,Total,1993,44.11
Sikkim,cur_total_gdp,Total current expenditure,1993,32.45
Sikkim,cur_dev_gdp,Current developmental expenditure,1993,23.17
Sikkim,cur_dev_ss_gdp,Social Services,1993,10.83
Sikkim,cur_dev_es_gdp,Economic Services,1993,12.34
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1993,9.27
Sikkim,cur_nd_org_gdp,Organs of State,1993,0.61
Sikkim,cur_nd_fis_gdp,Fiscal Services,1993,0.45
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1993,3.73
Sikkim,cur_nd_adm_gdp,Administrative Services,1993,3.95
Sikkim,cur_nd_pen_gdp,Pensions,1993,0.49
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1993,0.04
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1993,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1993,11.56
Sikkim,cap_dev_gdp,Development Capital Outlay,1993,11.07
Sikkim,cap_dev_ss_gdp,Social Services,1993,3.95
Sikkim,cap_dev_es_gdp,Economic Services,1993,7.12
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1993,0.48
Sikkim,loans_gdp,Loans and Advances,1993,0.11
Sikkim,loans_dev_gdp,Development Purposes,1993,0.11
Sikkim,loans_ss_gdp,Social Services,1993,0.08
Sikkim,loans_es_gdp,Economic Services,1993,0.03
Sikkim,loans_nondev_gdp,Non-Development Purposes,1993,0.0
Sikkim,cur_total_total,Total current expenditure,1993,73.56
Sikkim,cur_dev_total,Current developmental expenditure,1993,52.53
Sikkim,cur_dev_ss_total,Social Services,1993,24.55
Sikkim,cur_dev_es_total,Economic Services,1993,27.98
Sikkim,cur_nondev_total,Current non-developmental expenditure,1993,21.02
Sikkim,cur_nd_org_total,Organs of State,1993,1.39
Sikkim,cur_nd_fis_total,Fiscal Services,1993,1.02
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1993,8.46
Sikkim,cur_nd_adm_total,Administrative Services,1993,8.95
Sikkim,cur_nd_pen_total,Pensions,1993,1.12
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1993,0.08
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1993,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1993,26.2
Sikkim,cap_dev_total,Development Capital Outlay,1993,25.1
Sikkim,cap_dev_ss_total,Social Services,1993,8.96
Sikkim,cap_dev_es_total,Economic Services,1993,16.14
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1993,1.1
Sikkim,loans_total,Loans and Advances,1993,0.25
Sikkim,loans_dev_total,Development Purposes,1993,0.25
Sikkim,loans_ss_total,Social Services,1993,0.18
Sikkim,loans_es_total,Economic Services,1993,0.07
Sikkim,loans_nondev_total,Non-Development Purposes,1993,0.0
Sikkim,total_exp_gdp,Total,1994,93.46
Sikkim,cur_total_gdp,Total current expenditure,1994,82.81
Sikkim,cur_dev_gdp,Current developmental expenditure,1994,24.74
Sikkim,cur_dev_ss_gdp,Social Services,1994,11.79
Sikkim,cur_dev_es_gdp,Economic Services,1994,12.95
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1994,58.07
Sikkim,cur_nd_org_gdp,Organs of State,1994,0.82
Sikkim,cur_nd_fis_gdp,Fiscal Services,1994,0.41
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1994,4.11
Sikkim,cur_nd_adm_gdp,Administrative Services,1994,4.03
Sikkim,cur_nd_pen_gdp,Pensions,1994,0.48
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1994,48.22
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1994,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1994,10.51
Sikkim,cap_dev_gdp,Development Capital Outlay,1994,10.0
Sikkim,cap_dev_ss_gdp,Social Services,1994,3.38
Sikkim,cap_dev_es_gdp,Economic Services,1994,6.61
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1994,0.51
Sikkim,loans_gdp,Loans and Advances,1994,0.14
Sikkim,loans_dev_gdp,Development Purposes,1994,0.14
Sikkim,loans_ss_gdp,Social Services,1994,0.08
Sikkim,loans_es_gdp,Economic Services,1994,0.06
Sikkim,loans_nondev_gdp,Non-Development Purposes,1994,0.0
Sikkim,cur_total_total,Total current expenditure,1994,88.6
Sikkim,cur_dev_total,Current developmental expenditure,1994,26.47
Sikkim,cur_dev_ss_total,Social Services,1994,12.62
Sikkim,cur_dev_es_total,Economic Services,1994,13.85
Sikkim,cur_nondev_total,Current non-developmental expenditure,1994,62.14
Sikkim,cur_nd_org_total,Organs of State,1994,0.88
Sikkim,cur_nd_fis_total,Fiscal Services,1994,0.44
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1994,4.4
Sikkim,cur_nd_adm_total,Administrative Services,1994,4.31
Sikkim,cur_nd_pen_total,Pensions,1994,0.51
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1994,51.6
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1994,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1994,11.24
Sikkim,cap_dev_total,Development Capital Outlay,1994,10.69
Sikkim,cap_dev_ss_total,Social Services,1994,3.62
Sikkim,cap_dev_es_total,Economic Services,1994,7.08
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1994,0.55
Sikkim,loans_total,Loans and Advances,1994,0.15
Sikkim,loans_dev_total,Development Purposes,1994,0.15
Sikkim,loans_ss_total,Social Services,1994,0.09
Sikkim,loans_es_total,Economic Services,1994,0.07
Sikkim,loans_nondev_total,Non-Development Purposes,1994,0.0
Sikkim,total_exp_gdp,Total,1995,130.89
Sikkim,cur_total_gdp,Total current expenditure,1995,117.29
Sikkim,cur_dev_gdp,Current developmental expenditure,1995,28.66
Sikkim,cur_dev_ss_gdp,Social Services,1995,14.04
Sikkim,cur_dev_es_gdp,Economic Services,1995,14.62
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1995,88.63
Sikkim,cur_nd_org_gdp,Organs of State,1995,0.81
Sikkim,cur_nd_fis_gdp,Fiscal Services,1995,0.62
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1995,3.86
Sikkim,cur_nd_adm_gdp,Administrative Services,1995,4.04
Sikkim,cur_nd_pen_gdp,Pensions,1995,0.49
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1995,78.81
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1995,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1995,13.47
Sikkim,cap_dev_gdp,Development Capital Outlay,1995,12.78
Sikkim,cap_dev_ss_gdp,Social Services,1995,4.29
Sikkim,cap_dev_es_gdp,Economic Services,1995,8.49
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1995,0.69
Sikkim,loans_gdp,Loans and Advances,1995,0.13
Sikkim,loans_dev_gdp,Development Purposes,1995,0.13
Sikkim,loans_ss_gdp,Social Services,1995,0.13
Sikkim,loans_es_gdp,Economic Services,1995,0.0
Sikkim,loans_nondev_gdp,Non-Development Purposes,1995,0.0
Sikkim,cur_total_total,Total current expenditure,1995,89.61
Sikkim,cur_dev_total,Current developmental expenditure,1995,21.9
Sikkim,cur_dev_ss_total,Social Services,1995,10.73
Sikkim,cur_dev_es_total,Economic Services,1995,11.17
Sikkim,cur_nondev_total,Current non-developmental expenditure,1995,67.71
Sikkim,cur_nd_org_total,Organs of State,1995,0.62
Sikkim,cur_nd_fis_total,Fiscal Services,1995,0.47
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1995,2.95
Sikkim,cur_nd_adm_total,Administrative Services,1995,3.09
Sikkim,cur_nd_pen_total,Pensions,1995,0.37
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1995,60.21
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1995,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1995,10.29
Sikkim,cap_dev_total,Development Capital Outlay,1995,9.76
Sikkim,cap_dev_ss_total,Social Services,1995,3.27
Sikkim,cap_dev_es_total,Economic Services,1995,6.49
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1995,0.53
Sikkim,loans_total,Loans and Advances,1995,0.1
Sikkim,loans_dev_total,Development Purposes,1995,0.1
Sikkim,loans_ss_total,Social Services,1995,0.1
Sikkim,loans_es_total,Economic Services,1995,0.0
Sikkim,loans_nondev_total,Non-Development Purposes,1995,0.0
Sikkim,total_exp_gdp,Total,1996,141.97
Sikkim,cur_total_gdp,Total current expenditure,1996,130.82
Sikkim,cur_dev_gdp,Current developmental expenditure,1996,28.39
Sikkim,cur_dev_ss_gdp,Social Services,1996,14.61
Sikkim,cur_dev_es_gdp,Economic Services,1996,13.79
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1996,102.42
Sikkim,cur_nd_org_gdp,Organs of State,1996,0.72
Sikkim,cur_nd_fis_gdp,Fiscal Services,1996,0.56
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1996,3.86
Sikkim,cur_nd_adm_gdp,Administrative Services,1996,4.17
Sikkim,cur_nd_pen_gdp,Pensions,1996,0.58
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1996,92.54
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1996,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1996,11.01
Sikkim,cap_dev_gdp,Development Capital Outlay,1996,10.38
Sikkim,cap_dev_ss_gdp,Social Services,1996,3.19
Sikkim,cap_dev_es_gdp,Economic Services,1996,7.19
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1996,0.63
Sikkim,loans_gdp,Loans and Advances,1996,0.14
Sikkim,loans_dev_gdp,Development Purposes,1996,0.14
Sikkim,loans_ss_gdp,Social Services,1996,0.12
Sikkim,loans_es_gdp,Economic Services,1996,0.03
Sikkim,loans_nondev_gdp,Non-Development Purposes,1996,0.0
Sikkim,cur_total_total,Total current expenditure,1996,92.14
Sikkim,cur_dev_total,Current developmental expenditure,1996,20.0
Sikkim,cur_dev_ss_total,Social Services,1996,10.29
Sikkim,cur_dev_es_total,Economic Services,1996,9.71
Sikkim,cur_nondev_total,Current non-developmental expenditure,1996,72.14
Sikkim,cur_nd_org_total,Organs of State,1996,0.51
Sikkim,cur_nd_fis_total,Fiscal Services,1996,0.39
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1996,2.72
Sikkim,cur_nd_adm_total,Administrative Services,1996,2.94
Sikkim,cur_nd_pen_total,Pensions,1996,0.41
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1996,65.18
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1996,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1996,7.75
Sikkim,cap_dev_total,Development Capital Outlay,1996,7.31
Sikkim,cap_dev_ss_total,Social Services,1996,2.25
Sikkim,cap_dev_es_total,Economic Services,1996,5.07
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1996,0.44
Sikkim,loans_total,Loans and Advances,1996,0.1
Sikkim,loans_dev_total,Development Purposes,1996,0.1
Sikkim,loans_ss_total,Social Services,1996,0.08
Sikkim,loans_es_total,Economic Services,1996,0.02
Sikkim,loans_nondev_total,Non-Development Purposes,1996,0.0
Sikkim,total_exp_gdp,Total,1997,139.16
Sikkim,cur_total_gdp,Total current expenditure,1997,128.06
Sikkim,cur_dev_gdp,Current developmental expenditure,1997,27.61
Sikkim,cur_dev_ss_gdp,Social Services,1997,14.6
Sikkim,cur_dev_es_gdp,Economic Services,1997,13.01
Sikkim,cur_nondev_gdp,Current non-developmental expenditure,1997,100.45
Sikkim,cur_nd_org_gdp,Organs of State,1997,0.81
Sikkim,cur_nd_fis_gdp,Fiscal Services,1997,0.32
Sikkim,cur_nd_int_gdp,Interest Payments and Servicing of Debt,1997,4.44
Sikkim,cur_nd_adm_gdp,Administrative Services,1997,3.95
Sikkim,cur_nd_pen_gdp,Pensions,1997,0.57
Sikkim,cur_nd_mis_gdp,Miscellaneous General Services,1997,90.35
Sikkim,cur_comp_gdp,Compensation and Assignments to Local Bodies and PRIs,1997,0.0
Sikkim,cap_outlay_gdp,Total Capital Outlay,1997,10.91
Sikkim,cap_dev_gdp,Development Capital Outlay,1997,10.24
Sikkim,cap_dev_ss_gdp,Social Services,1997,3.37
Sikkim,cap_dev_es_gdp,Economic Services,1997,6.88
Sikkim,cap_nondev_gdp,Non-Development Capital Outlay,1997,0.67
Sikkim,loans_gdp,Loans and Advances,1997,0.18
Sikkim,loans_dev_gdp,Development Purposes,1997,0.18
Sikkim,loans_ss_gdp,Social Services,1997,0.11
Sikkim,loans_es_gdp,Economic Services,1997,0.08
Sikkim,loans_nondev_gdp,Non-Development Purposes,1997,0.0
Sikkim,cur_total_total,Total current expenditure,1997,92.02
Sikkim,cur_dev_total,Current developmental expenditure,1997,19.84
Sikkim,cur_dev_ss_total,Social Services,1997,10.49
Sikkim,cur_dev_es_total,Economic Services,1997,9.35
Sikkim,cur_nondev_total,Current non-developmental expenditure,1997,72.18
Sikkim,cur_nd_org_total,Organs of State,1997,0.59
Sikkim,cur_nd_fis_total,Fiscal Services,1997,0.23
Sikkim,cur_nd_int_total,Interest Payments and Servicing of Debt,1997,3.19
Sikkim,cur_nd_adm_total,Administrative Services,1997,2.84
Sikkim,cur_nd_pen_total,Pensions,1997,0.41
Sikkim,cur_nd_mis_total,Miscellaneous General Services,1997,64.92
Sikkim,cur_comp_total,Compensation and Assignments to Local Bodies and PRIs,1997,0.0
Sikkim,cap_outlay_total,Total Capital Outlay,1997,7.84
Sikkim,cap_dev_total,Development Capital Outlay,1997,7.36
Sikkim,cap_dev_ss_total,Social Services,1997,2.42
Sikkim,cap_dev_es_total,Economic Services,1997,4.94
Sikkim,cap_nondev_total,Non-Development Capital Outlay,1997,0.48
Sikkim,loans_total,Loans and Advances,1997,0.13
Sikkim,loans_dev_total,Development Purposes,1997,0.13
Sikkim,loans_ss_total,Social Services,1997,0.08
Sikkim,loans_es_total,Economic Services,1997,0.06
Sikkim,loans_nondev_total,Non-Development Purposes,1997,0.0
Sikkim,total_exp_gdp,Total,1998,139.7
Sikkim,cur_total_gdp,Total current expenditure,1998,131.54
