,state_n,State,sector,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,round,m_poor_1_33,m_poor_1_50,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,SourceSheet
3185,31,Tamil Nadu,1,NA,Higher,NA,NA,NA,4,0.002232983,0,0,0.002709892,0.027797412,0.213244468,0.756248236,statesector
3188,31,Tamil Nadu,0,NA,NA,NA,1,NA,4,0.492586136,0.009729727,0.314796358,0.32619831,0.227710173,0.104318604,0.026976548,statesector
3189,31,Tamil Nadu,0,NA,No education / Preschool,NA,NA,NA,4,0.242803663,0.019686226,0.138435543,0.313532561,0.35825026,0.161806822,0.027974803,statesector
3192,31,Tamil Nadu,0,NA,NA,NA,NA,0,4,0.145890191,0.014877072,0.085745126,0.235390306,0.36420393,0.262587816,0.052072834,statesector
3193,31,Tamil Nadu,0,NA,NA,NA,NA,1,4,0.139185652,0.008751093,0.071632557,0.242577031,0.36284557,0.249541849,0.073403001,statesector
3194,31,Tamil Nadu,1,NA,NA,NA,4 to 6,NA,4,0.02396342,0.002396371,0.011805382,0.05750728,0.178487584,0.371614009,0.38058576,statesector
3195,31,Tamil Nadu,1,NA,Primary,NA,NA,NA,4,0.071233042,0.006140239,0.029126782,0.103398219,0.283473879,0.417906642,0.166094482,statesector
3196,31,Tamil Nadu,0,NA,NA,2,NA,NA,4,0.24476181,0.017011305,0.147883132,0.285787702,0.33083576,0.190114051,0.045379322,statesector
3199,31,Tamil Nadu,0,NA,Primary,NA,NA,NA,4,0.181143671,0.011174526,0.068714418,0.293430209,0.40164268,0.197477803,0.038734902,statesector
3201,31,Tamil Nadu,0,46 to 64,NA,NA,NA,NA,4,0.124895282,0.005727687,0.064216599,0.237620234,0.355725884,0.263152987,0.079284325,statesector
3203,31,Tamil Nadu,0,NA,NA,1,NA,NA,4,0.117654771,0.007774188,0.057146251,0.232455939,0.369843811,0.26385954,0.076694444,statesector
3206,31,Tamil Nadu,1,NA,NA,NA,7+,NA,4,0.060622368,0.005747424,0.017540654,0.067701623,0.184516802,0.357088685,0.373152226,statesector
3209,31,Tamil Nadu,1,NA,NA,NA,NA,1,4,0.037547469,0.001797916,0.022742478,0.067656137,0.17480126,0.347286642,0.387513489,statesector
3210,31,Tamil Nadu,0,NA,Secondary,NA,NA,NA,4,0.052384932,0.00159435,0.031926189,0.179864123,0.373007178,0.326961577,0.088240936,statesector
3211,31,Tamil Nadu,0,NA,Higher,NA,NA,NA,4,0.026808737,0,0.00731488,0.075875342,0.178405836,0.410074949,0.328328967,statesector
3212,31,Tamil Nadu,1,NA,NA,NA,NA,NA,4,0,0,0,0,1,0,0,statesector
3213,31,Tamil Nadu,1,NA,NA,NA,NA,NA,4,0.034085322,0.002048527,0.020678639,0.067213252,0.184136048,0.364097923,0.363874108,statesector
3215,31,Tamil Nadu,1,NA,NA,NA,1,NA,4,0.162193641,0.001265463,0.129459947,0.196650982,0.229031891,0.291150779,0.153706387,statesector
3219,31,Tamil Nadu,1,15 to 29,NA,NA,NA,NA,4,0.046597607,0.008848403,0.013968538,0.075511247,0.225867569,0.343636483,0.341016173,statesector
3220,31,Tamil Nadu,1,30 to 45,NA,NA,NA,NA,4,0.030424954,0.002162378,0.015817843,0.063854486,0.190616548,0.400853455,0.32885766,statesector
3222,31,Tamil Nadu,1,46 to 64,NA,NA,NA,NA,4,0.025652677,0.001110156,0.016750827,0.05790079,0.173079655,0.346624315,0.405644387,statesector
3226,31,Tamil Nadu,1,65+,NA,NA,NA,NA,4,0.068251885,0.00158493,0.052642219,0.105701767,0.180045307,0.319476962,0.342133731,statesector
3227,31,Tamil Nadu,0,65+,NA,NA,NA,NA,4,0.253609985,0.00552878,0.145807192,0.265530437,0.290720671,0.214918464,0.08302325,statesector
3230,31,Tamil Nadu,0,NA,NA,NA,7+,NA,4,0.122215435,0.00591522,0.045702823,0.242842615,0.326873422,0.276746482,0.107834637,statesector
3232,31,Tamil Nadu,0,NA,NA,NA,4 to 6,NA,4,0.09540008,0.00924892,0.040134963,0.222720355,0.388098717,0.273197174,0.075848781,statesector
3236,32,Tripura,1,NA,NA,NA,7+,NA,4,0.024885695,0,0.037313502,0.202896267,0.189100593,0.39971298,0.170976654,statesector
3237,32,Tripura,1,NA,NA,NA,4 to 6,NA,4,0.084712774,0.012644243,0.021691183,0.177811921,0.282263249,0.32138297,0.196850672,statesector
3239,32,Tripura,0,NA,Secondary,NA,NA,NA,4,0.113235019,0.0074497,0.095796801,0.49429372,0.287117541,0.106882803,0.015909152,statesector
3240,32,Tripura,1,NA,NA,2,NA,NA,4,0.193023533,0.007152852,0.038844153,0.229536027,0.313731134,0.293847412,0.124041274,statesector
3242,32,Tripura,1,NA,NA,NA,NA,1,4,0.088323012,0.011172609,0.025729274,0.17249018,0.261833787,0.338344514,0.201602265,statesector
3244,32,Tripura,0,NA,Higher,NA,NA,NA,4,0.022991685,0,0.015198819,0.102908641,0.407543808,0.383093953,0.091254786,statesector
3246,32,Tripura,0,NA,Primary,NA,NA,NA,4,0.345462233,0.096698724,0.173536956,0.638741314,0.160751194,0.024421418,0.002549133,statesector
3249,32,Tripura,1,NA,NA,1,NA,NA,4,0.077123679,0.013169298,0.028741565,0.170600846,0.266842693,0.339085788,0.194729105,statesector
3252,32,Tripura,1,NA,NA,NA,2 to 3,NA,4,0.100048728,0.012828261,0.033346757,0.165299058,0.277653068,0.346984804,0.176716313,statesector
3256,32,Tripura,0,NA,NA,NA,7+,NA,4,0.26784277,0.08633998,0.134471774,0.527769327,0.212579817,0.109792724,0.015386362,statesector
3262,32,Tripura,0,NA,NA,2,NA,NA,4,0.375538677,0.071841247,0.26245895,0.494854003,0.177098706,0.05807852,0.007509828,statesector
3263,32,Tripura,1,NA,NA,NA,NA,0,4,0.114517912,0.014761392,0.041840892,0.199331433,0.305656612,0.315295219,0.13787584,statesector
3264,32,Tripura,0,NA,NA,NA,NA,1,4,0.272852182,0.066339269,0.183265284,0.533124328,0.207284838,0.066623539,0.009701998,statesector
3265,32,Tripura,0,65+,NA,NA,NA,NA,4,0.337709516,0.049309764,0.207606211,0.48517251,0.216195971,0.075750194,0.015275104,statesector
3266,32,Tripura,1,NA,NA,NA,1,NA,4,0.208889544,0.016726375,0.064172268,0.267134637,0.281053513,0.245825961,0.141813636,statesector
3270,32,Tripura,0,NA,NA,NA,NA,NA,4,0,0,0.114126571,0.327027082,0.350942403,0.207903937,0,statesector
3271,32,Tripura,1,NA,No education / Preschool,NA,NA,NA,4,0.321529984,0.032276988,0.13744612,0.377087981,0.406237453,0.079228424,0,statesector
3272,32,Tripura,1,NA,Primary,NA,NA,NA,4,0.223128617,0.044751108,0.063457377,0.332896233,0.372492939,0.195978269,0.035175171,statesector
3273,32,Tripura,1,NA,Higher,NA,NA,NA,4,0.003504639,0,0,0.015334823,0.102420688,0.403941542,0.478302956,statesector
3275,32,Tripura,0,NA,NA,1,NA,NA,4,0.245107621,0.06338618,0.167837381,0.532269955,0.217129037,0.071192719,0.011570916,statesector
3281,32,Tripura,0,NA,No education / Preschool,NA,NA,NA,4,0.454235286,0.13373512,0.376420528,0.505413532,0.110610738,0.007555178,0,statesector
3285,32,Tripura,1,NA,NA,NA,NA,NA,4,0.095814906,0.012199023,0.030398991,0.180269733,0.274535179,0.331663996,0.183132082,statesector
3289,32,Tripura,0,NA,NA,NA,NA,0,4,0.223561347,0.058165874,0.167701945,0.50996244,0.227851838,0.079027183,0.0154566,statesector
3290,32,Tripura,0,46 to 64,NA,NA,NA,NA,4,0.229079321,0.03712802,0.163054243,0.521873772,0.216339022,0.082179017,0.01655395,statesector
3300,32,Tripura,1,NA,Secondary,NA,NA,NA,4,0.036856193,0,0.009332432,0.152087063,0.278499842,0.404641628,0.155439049,statesector
3301,32,Tripura,0,30 to 45,NA,NA,NA,NA,4,0.235474378,0.074396335,0.164171413,0.539415538,0.226949409,0.06276501,0.006698604,statesector
3309,32,Tripura,1,30 to 45,NA,NA,NA,NA,4,0.110098183,0.015865345,0.029820353,0.229509935,0.305018067,0.318772882,0.116878733,statesector
3311,32,Tripura,0,NA,NA,NA,NA,NA,4,0.26142022,0.064443626,0.179573014,0.527629375,0.212164193,0.069566205,0.011067231,statesector
3314,32,Tripura,1,NA,NA,NA,NA,NA,4,0,0,0,0,0.706783056,0.293216974,0,statesector
3315,32,Tripura,0,15 to 29,NA,NA,NA,NA,4,0.425550312,0.152966931,0.284766525,0.548727095,0.12357112,0.040128101,0.002807181,statesector
3322,32,Tripura,0,NA,NA,NA,4 to 6,NA,4,0.23518306,0.069030434,0.170383275,0.556848288,0.199022919,0.061550211,0.012195289,statesector
3324,32,Tripura,1,46 to 64,NA,NA,NA,NA,4,0.076974817,0.009471809,0.021324283,0.140145153,0.2500045,0.345615238,0.242910832,statesector
3331,32,Tripura,1,15 to 29,NA,NA,NA,NA,4,0.144485623,0.030387461,0.063635744,0.285558134,0.353851736,0.250448823,0.046505563,statesector
3334,32,Tripura,0,NA,NA,NA,1,NA,4,0.595712066,0.022514427,0.367292076,0.417254716,0.15389739,0.051928792,0.009627018,statesector
3335,32,Tripura,1,65+,NA,NA,NA,NA,4,0.087635607,0,0.039406341,0.114154994,0.223896146,0.371512562,0.251029968,statesector
3337,32,Tripura,0,NA,NA,NA,2 to 3,NA,4,0.268032402,0.056492355,0.184707776,0.490564495,0.240062088,0.076239027,0.008426609,statesector
3339,33,Uttar Pradesh,0,NA,NA,NA,NA,NA,4,0.423424244,0.112257227,0.42078346,0.296601206,0.166822389,0.08966843,0.026124513,statesector
3340,33,Uttar Pradesh,0,NA,NA,NA,4 to 6,NA,4,0.451375574,0.163644597,0.412135214,0.285847694,0.166090012,0.090124644,0.045802448,statesector
3344,33,Uttar Pradesh,0,NA,NA,NA,7+,NA,4,0.502215207,0.175093278,0.332629919,0.278967083,0.197386205,0.121941037,0.069075756,statesector
3349,33,Uttar Pradesh,1,NA,No education / Preschool,NA,NA,NA,4,0.393483788,0.147688419,0.127106503,0.168737173,0.239530116,0.294674456,0.169951722,statesector
3356,33,Uttar Pradesh,0,NA,NA,NA,NA,NA,4,0.481529444,0.151118368,0.414728522,0.274149835,0.166549757,0.095149525,0.049422372,statesector
3357,33,Uttar Pradesh,1,NA,NA,NA,1,NA,4,0.191525131,0.008714828,0.116890661,0.128794625,0.215956584,0.28071484,0.257643312,statesector
3358,33,Uttar Pradesh,0,NA,Higher,NA,NA,NA,4,0.163286716,0.013885613,0.098338805,0.190002829,0.229665592,0.24646616,0.235526621,statesector
3360,33,Uttar Pradesh,1,NA,NA,NA,7+,NA,4,0.228823766,0.089465886,0.050448399,0.090812758,0.161595315,0.282857388,0.414286137,statesector
3361,33,Uttar Pradesh,0,NA,Secondary,NA,NA,NA,4,0.312555104,0.042767953,0.28771317,0.298136026,0.208785728,0.135726228,0.069638841,statesector
3362,33,Uttar Pradesh,1,NA,NA,NA,NA,1,4,0.150952399,0.046857353,0.046334028,0.077051632,0.13775298,0.256873488,0.481987864,statesector
3365,33,Uttar Pradesh,0,NA,NA,NA,2 to 3,NA,4,0.479854107,0.099865697,0.501309156,0.25648573,0.134089962,0.074168973,0.033946194,statesector
3366,33,Uttar Pradesh,1,NA,NA,NA,NA,NA,4,0.158039123,0.050919551,0.047062159,0.078646824,0.152166218,0.27097404,0.451150775,statesector
3371,33,Uttar Pradesh,0,NA,Primary,NA,NA,NA,4,0.566771626,0.213838488,0.450253576,0.290791065,0.162355915,0.071402222,0.025197212,statesector
3372,33,Uttar Pradesh,0,NA,No education / Preschool,NA,NA,NA,4,0.651466131,0.247031614,0.565585017,0.256663293,0.119351752,0.044810306,0.013589647,statesector
3373,33,Uttar Pradesh,1,NA,NA,NA,4 to 6,NA,4,0.141575217,0.048561063,0.038373191,0.071180023,0.146835268,0.27493307,0.468678445,statesector
3376,33,Uttar Pradesh,1,NA,Primary,NA,NA,NA,4,0.254010737,0.080710776,0.060161415,0.118161075,0.224075913,0.334999233,0.262602359,statesector
3377,33,Uttar Pradesh,0,NA,NA,1,NA,NA,4,0.470460236,0.148954362,0.406377763,0.273853123,0.168516427,0.098839805,0.052412894,statesector
3378,33,Uttar Pradesh,0,NA,NA,2,NA,NA,4,0.545531213,0.16363059,0.463426173,0.275880098,0.155081049,0.073629603,0.031983081,statesector
3390,33,Uttar Pradesh,0,NA,NA,NA,1,NA,4,0.733317912,0.040983565,0.691899717,0.160289064,0.082476459,0.049723867,0.015610881,statesector
3392,33,Uttar Pradesh,1,NA,NA,1,NA,NA,4,0.153165564,0.050873019,0.043460872,0.076224953,0.152338073,0.270484537,0.457491577,statesector
3393,33,Uttar Pradesh,1,NA,NA,2,NA,NA,4,0.19149527,0.051238969,0.071765639,0.095259942,0.150987282,0.274331808,0.407655329,statesector
3394,33,Uttar Pradesh,1,NA,NA,NA,NA,NA,4,0.121826336,0.02833407,0.059537515,0.07618168,0.236558959,0.289274991,0.338446856,statesector
3402,33,Uttar Pradesh,1,NA,NA,NA,NA,0,4,0.194973096,0.072090514,0.050919794,0.087098144,0.228527471,0.345678598,0.287775993,statesector
3406,33,Uttar Pradesh,1,NA,Higher,NA,NA,NA,4,0.00767935,0.00019109,0.000792798,0.007460925,0.034129076,0.138073251,0.819543958,statesector
3407,33,Uttar Pradesh,0,15 to 29,NA,NA,NA,NA,4,0.630152404,0.24386394,0.439275563,0.302080899,0.159356743,0.07296446,0.026322318,statesector
3410,33,Uttar Pradesh,1,NA,NA,NA,2 to 3,NA,4,0.110551953,0.02176204,0.050357062,0.073049597,0.141631067,0.245868281,0.489093989,statesector
3411,33,Uttar Pradesh,0,30 to 45,NA,NA,NA,NA,4,0.511833608,0.211459801,0.459860325,0.279641151,0.152876794,0.075478986,0.032142743,statesector
3415,33,Uttar Pradesh,0,NA,NA,NA,NA,1,4,0.474824309,0.145548746,0.407816321,0.27480045,0.168544993,0.097257972,0.051580265,statesector
3417,33,Uttar Pradesh,0,NA,NA,NA,NA,0,4,0.553172767,0.210628748,0.488043755,0.267248988,0.145386979,0.072785929,0.02653436,statesector
3418,33,Uttar Pradesh,1,NA,Secondary,NA,NA,NA,4,0.064193577,0.00936882,0.019247845,0.050278045,0.140423104,0.31140855,0.478642464,statesector
3422,33,Uttar Pradesh,0,65+,NA,NA,NA,NA,4,0.490125477,0.080879435,0.409332961,0.242064536,0.169330955,0.111311421,0.067960128,statesector
3425,33,Uttar Pradesh,0,46 to 64,NA,NA,NA,NA,4,0.409734786,0.094499692,0.362659216,0.275152266,0.18177098,0.114748918,0.065668613,statesector
3430,33,Uttar Pradesh,0,NA,NA,NA,NA,NA,4,1,0.345619202,1,0,0,0,0,statesector
3433,33,Uttar Pradesh,1,65+,NA,NA,NA,NA,4,0.137513384,0.021955064,0.056764603,0.072110571,0.104910448,0.218637437,0.547576964,statesector
3434,33,Uttar Pradesh,1,15 to 29,NA,NA,NA,NA,4,0.227614582,0.072599992,0.053309102,0.106367752,0.246791556,0.357843071,0.235688522,statesector
3435,33,Uttar Pradesh,1,30 to 45,NA,NA,NA,NA,4,0.187124178,0.074677244,0.050054587,0.085790046,0.180528834,0.301001847,0.382624686,statesector
3442,33,Uttar Pradesh,1,46 to 64,NA,NA,NA,NA,4,0.122607037,0.032748394,0.039693628,0.068322964,0.121187545,0.241529435,0.529266417,statesector
3446,34,Uttarakhand,0,NA,NA,1,NA,NA,4,0.200254038,0.039550226,0.067225203,0.250602007,0.316027701,0.210193306,0.155951798,statesector
3447,34,Uttarakhand,1,NA,NA,NA,NA,0,4,0.118132167,0.038927559,0.020954868,0.053644061,0.200649887,0.390145987,0.334605187,statesector
3448,34,Uttarakhand,0,NA,Primary,NA,NA,NA,4,0.299223185,0.068384074,0.09011025,0.307854831,0.316992253,0.191692263,0.093350418,statesector
3450,34,Uttarakhand,1,NA,NA,NA,NA,NA,4,0.072137706,0.019189227,0.012634118,0.034504022,0.124007702,0.283234447,0.545619726,statesector
3452,34,Uttarakhand,0,NA,NA,NA,2 to 3,NA,4,0.190513238,0.024154281,0.08052364,0.266569108,0.297655195,0.217540145,0.137711942,statesector
3458,34,Uttarakhand,0,NA,NA,NA,NA,NA,4,0.21815367,0.038151197,0.076798812,0.256746769,0.313273877,0.206795931,0.146384597,statesector
3459,34,Uttarakhand,0,NA,NA,NA,1,NA,4,0.458522946,0.018190721,0.224296197,0.302949548,0.269233674,0.162398055,0.04112253,statesector
3460,34,Uttarakhand,1,46 to 64,NA,NA,NA,NA,4,0.03815233,0.009401261,0.011159524,0.028041994,0.066871621,0.227874085,0.666052759,statesector
3461,34,Uttarakhand,0,NA,NA,NA,NA,1,4,0.21160619,0.032953821,0.072409131,0.262845099,0.314003438,0.200315803,0.150426552,statesector
3468,34,Uttarakhand,0,NA,NA,NA,7+,NA,4,0.247627228,0.066887408,0.064999074,0.246762827,0.320210218,0.212666765,0.155361131,statesector
3469,34,Uttarakhand,1,NA,NA,NA,1,NA,4,0.024970016,0,0.026203886,0.045668919,0.238502458,0.396306604,0.293318152,statesector
3474,34,Uttarakhand,0,NA,No education / Preschool,NA,NA,NA,4,0.388361037,0.077294692,0.158729225,0.358066738,0.307585925,0.122467794,0.053150315,statesector
3480,34,Uttarakhand,0,NA,NA,NA,4 to 6,NA,4,0.191710547,0.037968941,0.061143175,0.249757633,0.323674351,0.20522441,0.160200447,statesector
3484,34,Uttarakhand,0,NA,NA,NA,NA,0,4,0.244109988,0.058755249,0.094253451,0.232498109,0.310373068,0.232562765,0.130312607,statesector
3490,34,Uttarakhand,0,NA,Secondary,NA,NA,NA,4,0.112823762,0.006883443,0.033944122,0.211692214,0.336334556,0.242396653,0.175632447,statesector
3491,34,Uttarakhand,0,NA,Higher,NA,NA,NA,4,0.026981931,0.003383367,0.007259634,0.04147942,0.203340039,0.321831912,0.426088989,statesector
3492,34,Uttarakhand,0,NA,NA,NA,NA,NA,4,0.198154241,0.083655238,0.057956945,0.304539144,0.246319562,0.303739488,0.087444857,statesector
3497,34,Uttarakhand,1,NA,NA,NA,NA,NA,4,0.062653549,0,0,0.018629745,0.16948323,0.606371582,0.205515444,statesector
3499,34,Uttarakhand,1,30 to 45,NA,NA,NA,NA,4,0.103324138,0.031285822,0.012134371,0.041255243,0.159048498,0.32457,0.462991893,statesector
3509,34,Uttarakhand,1,NA,Secondary,NA,NA,NA,4,0.012126284,0.001974018,0.003790667,0.022386206,0.093160883,0.318508476,0.562153757,statesector
3510,34,Uttarakhand,1,NA,Higher,NA,NA,NA,4,0.002993885,0,0,0.003762455,0.032797612,0.136650726,0.8267892,statesector
3511,34,Uttarakhand,1,NA,NA,NA,2 to 3,NA,4,0.038806554,0.005835186,0.005736979,0.035452936,0.097865649,0.286522686,0.574421763,statesector
3514,34,Uttarakhand,1,NA,NA,NA,4 to 6,NA,4,0.076115265,0.020003095,0.013563361,0.028894087,0.118616164,0.277380884,0.561545491,statesector
3515,34,Uttarakhand,1,NA,NA,NA,7+,NA,4,0.141057193,0.04984441,0.015629368,0.049031522,0.140654773,0.248152271,0.546532035,statesector
3516,34,Uttarakhand,1,65+,NA,NA,NA,NA,4,0.036573287,0.004593724,0.015031907,0.016231654,0.057319965,0.167725191,0.743691266,statesector
3518,34,Uttarakhand,1,NA,NA,NA,NA,1,4,0.053116672,0.011026431,0.009272489,0.026771341,0.093043834,0.240041599,0.630870759,statesector
3520,34,Uttarakhand,1,NA,No education / Preschool,NA,NA,NA,4,0.26221016,0.08482153,0.05693581,0.095637172,0.259527415,0.321247697,0.266651899,statesector
3522,34,Uttarakhand,1,NA,Primary,NA,NA,NA,4,0.155039474,0.027072988,0.006462436,0.051626869,0.218940899,0.381942689,0.341027081,statesector
3523,34,Uttarakhand,1,NA,NA,1,NA,NA,4,0.076104626,0.021072073,0.013375837,0.036528878,0.126816481,0.286189526,0.537089288,statesector
3524,34,Uttarakhand,1,NA,NA,2,NA,NA,4,0.049314242,0.008356384,0.008377453,0.022883538,0.107888319,0.266275525,0.594575167,statesector
3534,34,Uttarakhand,0,15 to 29,NA,NA,NA,NA,4,0.368220419,0.095666498,0.068128608,0.312573969,0.344030768,0.203361467,0.071905211,statesector
3536,34,Uttarakhand,0,NA,NA,2,NA,NA,4,0.286461294,0.032812305,0.113567755,0.280346721,0.30269751,0.193747789,0.109640233,statesector
3539,34,Uttarakhand,1,15 to 29,NA,NA,NA,NA,4,0.115915537,0.025186084,0.016921794,0.053273905,0.272136331,0.45800066,0.199667305,statesector
3543,34,Uttarakhand,0,30 to 45,NA,NA,NA,NA,4,0.204924002,0.053230468,0.079313457,0.271656841,0.306187212,0.214032575,0.128809929,statesector
3544,34,Uttarakhand,0,65+,NA,NA,NA,NA,4,0.250363141,0.020440288,0.093080215,0.266882598,0.30884558,0.19285059,0.138341025,statesector
3548,34,Uttarakhand,0,46 to 64,NA,NA,NA,NA,4,0.186834008,0.02150468,0.067945369,0.226315036,0.316355824,0.207377747,0.182006016,statesector
3550,35,West Bengal,1,NA,NA,NA,1,NA,4,0.199908108,0.026383463,0.247481376,0.17852138,0.185745806,0.252542943,0.135708496,statesector
3557,35,West Bengal,0,NA,NA,NA,NA,NA,4,0.369971782,0.120861672,0.244266152,0.466586828,0.19462131,0.094525695,0,statesector
3558,35,West Bengal,1,NA,NA,NA,2 to 3,NA,4,0.090872891,0.019676998,0.058481064,0.125761926,0.191691101,0.364759654,0.259306252,statesector
3561,35,West Bengal,1,NA,Higher,NA,NA,NA,4,0.003674229,0,0.004295966,0.004996845,0.040908635,0.267843604,0.68195492,statesector
3565,35,West Bengal,1,NA,NA,NA,NA,1,4,0.126163006,0.031254988,0.070456095,0.135216385,0.199762434,0.33825925,0.256305814,statesector
3573,35,West Bengal,0,NA,NA,NA,7+,NA,4,0.305520475,0.073273391,0.23176226,0.352939308,0.252766132,0.130463123,0.032069191,statesector
3574,35,West Bengal,1,NA,NA,NA,NA,0,4,0.131384566,0.027473791,0.090790749,0.161214516,0.230169222,0.339668393,0.178157121,statesector
3575,35,West Bengal,1,65+,NA,NA,NA,NA,4,0.074072294,0.01627679,0.04646023,0.115346976,0.117125601,0.337443233,0.383623987,statesector
3577,35,West Bengal,1,NA,NA,NA,4 to 6,NA,4,0.136110723,0.02967268,0.071143575,0.14768815,0.206616282,0.335728079,0.238823891,statesector
3578,35,West Bengal,0,NA,No education / Preschool,NA,NA,NA,4,0.513240278,0.149539262,0.510763109,0.347873777,0.113822348,0.02631627,0.001224474,statesector
3582,35,West Bengal,0,15 to 29,NA,NA,NA,NA,4,0.497813642,0.186553851,0.367675424,0.4315238,0.156386286,0.035546638,0.008867864,statesector
3584,35,West Bengal,0,NA,NA,NA,4 to 6,NA,4,0.313553154,0.093898073,0.311406821,0.389064789,0.196639955,0.085748777,0.01713966,statesector
3585,35,West Bengal,0,NA,NA,NA,NA,NA,4,0.336576492,0.08525914,0.323442966,0.366860747,0.19866325,0.09075398,0.020279044,statesector
3586,35,West Bengal,0,NA,NA,NA,NA,1,4,0.334031194,0.086454913,0.325392783,0.371149361,0.196860462,0.0871839,0.019413479,statesector
3592,35,West Bengal,0,NA,Primary,NA,NA,NA,4,0.39402172,0.107045092,0.325410843,0.435854703,0.178610846,0.054501869,0.005621719,statesector
3595,35,West Bengal,0,NA,NA,NA,2 to 3,NA,4,0.354129791,0.075918704,0.354195744,0.345825046,0.188460678,0.088876553,0.022641974,statesector
3597,35,West Bengal,1,NA,No education / Preschool,NA,NA,NA,4,0.347166777,0.10636615,0.222345144,0.309400886,0.250982046,0.186599553,0.03067237,statesector
3598,35,West Bengal,1,NA,NA,NA,NA,NA,4,0,0,0,0.074633777,0.277137727,0.626570523,0.021657992,statesector
3599,35,West Bengal,1,NA,NA,NA,NA,NA,4,0.127383679,0.030371035,0.075182721,0.141259432,0.206830233,0.338586807,0.238140821,statesector
3606,35,West Bengal,0,NA,Secondary,NA,NA,NA,4,0.140020967,0.010437866,0.165689945,0.35674119,0.297234029,0.149638698,0.030696133,statesector
3607,35,West Bengal,0,NA,NA,NA,1,NA,4,0.72765702,0.063445531,0.634944797,0.205297559,0.112416565,0.039493904,0.007847182,statesector
3608,35,West Bengal,1,NA,Secondary,NA,NA,NA,4,0.045344118,0.004239554,0.03456312,0.079762056,0.217897028,0.432598472,0.235179335,statesector
