,poor_215,poor_365,poor_685,perc_poor_215,perc_poor_365,perc_poor_685,welfareagg_cat1,welfareagg_cat2,welfareagg_cat3,welfareagg_cat4,welfareagg_cat5,year,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,educ_cat1,educ_cat2,educ_cat3,educ_cat4,educ_cat5,educ_cat6,gender_cat1,gender_cat2,hhsize_cat,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_land
1723,0.122136607,0.726185823,0.997684661,12.2136607,72.6185823,70.4040403,0.724075019,0.205740303,0.061149102,0.009035565,0,2022,sectorstate,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1724,0.010054239,0.137699208,0.704040403,1.0054239,13.7699208,82.2150045,0.135356262,0.172357813,0.219932467,0.250956953,0.221396521,2022,sectorstate,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1725,0.002884427,0.156570496,0.822150045,0.2884427,15.6570496,92.2591338,0.154505014,0.276653737,0.249836907,0.21029751,0.108706832,2022,sectorstate,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1726,0.009845394,0.322888802,0.922591338,0.9845394,32.2888802,95.8087661,0.320365816,0.303192914,0.21190083,0.122909576,0.041630857,2022,sectorstate,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1727,0.036501705,0.507840433,0.958087661,3.6501705,50.7840433,57.1703898,0.50583005,0.249541283,0.148394898,0.070927359,0.025306411,2022,sectorstate,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1728,0.061233323,0.236329685,0.571703898,6.1233323,23.6329685,83.5398141,0.23632969,0.107949533,0.105654746,0.259727269,0.290338755,2022,sectorstate,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1729,0.026483189,0.294013532,0.835398141,2.6483189,29.4013532,92.0940254,0.29401353,0.224023402,0.193318918,0.188788384,0.099855766,2022,sectorstate,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1730,0.064977818,0.490124785,0.920940254,6.4977818,49.0124785,98.1185705,0.488710731,0.227200493,0.142660603,0.102579787,0.038848378,2022,sectorstate,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1731,0.199280784,0.684654991,0.981185705,19.9280784,68.4654991,85.014133,0.676789224,0.156137452,0.111474857,0.047375198,0.008223262,2022,sectorstate,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1732,0.12872364,0.471666395,0.85014133,12.872364,47.1666395,86.8515685,0.467267364,0.133756727,0.1639871,0.125105247,0.109883547,2022,sectorstate,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1733,0.0105917,0.264987199,0.868515685,1.05917,26.4987199,95.7279455,0.258267403,0.258819968,0.240340009,0.169680461,0.072892182,2022,sectorstate,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1734,0.03043796,0.476344268,0.957279455,3.043796,47.6344268,97.7270838,0.473277956,0.279458821,0.150043949,0.073721983,0.023497295,2022,sectorstate,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1735,0.114440138,0.662799087,0.977270838,11.4440138,66.2799087,67.5209321,0.660898685,0.203863546,0.078014567,0.039064635,0.018158581,2022,sectorstate,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1736,0.036720218,0.193173246,0.675209321,3.6720218,19.3173246,87.0162391,0.187955275,0.202090383,0.191323817,0.1350272,0.283603311,2022,sectorstate,0,Chattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1737,0.010007127,0.321801222,0.870162391,1.0007127,32.1801222,96.5332489,0.320894837,0.206554055,0.22962065,0.163792878,0.079137586,2022,sectorstate,0,Chattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1738,0.080393847,0.530669545,0.965332489,8.0393847,53.0669545,99.1264913,0.529015958,0.245750755,0.136112645,0.068961784,0.020158863,2022,sectorstate,0,Chattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1739,0.24786058,0.768528783,0.991264913,24.786058,76.8528783,61.2138945,0.766647398,0.127049729,0.06705603,0.03535011,0.003896747,2022,sectorstate,0,Chattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1740,0,0.078818798,0.612138945,0,7.8818798,79.5464618,0.075209126,0.12462876,0.231178001,0.263519764,0.305464327,2022,sectorstate,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1741,0.001627843,0.108426974,0.795464618,0.1627843,10.8426974,90.8582436,0.107544675,0.226768658,0.288079411,0.25666669,0.120940566,2022,sectorstate,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1742,0.011066528,0.262685543,0.908582436,1.1066528,26.2685543,96.041691,0.260427952,0.313782185,0.239381567,0.132463053,0.053945273,2022,sectorstate,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1743,0.048955511,0.510011766,0.96041691,4.8955511,51.0011766,47.7779295,0.50463593,0.267727584,0.13726379,0.073292866,0.017079845,2022,sectorstate,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1744,0,0.02748995,0.477779295,0,2.748995,71.3475205,0.027489951,0.064436369,0.211339414,0.311909169,0.384825081,2022,sectorstate,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1745,0.001129482,0.095660723,0.713475205,0.1129482,9.5660723,90.6882309,0.092780903,0.216249064,0.234460011,0.289352506,0.167157516,2022,sectorstate,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1746,0.006357692,0.274552207,0.906882309,0.6357692,27.4552207,98.2822375,0.27141723,0.315546811,0.237785324,0.11549864,0.059752014,2022,sectorstate,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1747,0.036583971,0.541432337,0.982822375,3.6583971,54.1432337,35.5888331,0.537406743,0.290847301,0.112734273,0.054361243,0.004650411,2022,sectorstate,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1748,0,0,0.355888331,0,0,87.4958253,0,0.049638893,0.152740195,0.3331756,0.464445293,2022,sectorstate,0,Dadra Nagar Haveli & Diu Daman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1749,0.012132263,0.161075259,0.874958253,1.2132263,16.1075259,95.4034076,0.161075264,0.17757915,0.307800055,0.300214499,0.053331051,2022,sectorstate,0,Dadra Nagar Haveli & Diu Daman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1750,0.040672598,0.457600287,0.954034076,4.0672598,45.7600287,100,0.450487614,0.331652731,0.146940514,0.048972212,0.0219469,2022,sectorstate,0,Dadra Nagar Haveli & Diu Daman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1751,0.28223306,0.705430047,1,28.223306,70.5430047,54.4807941,0.705430031,0.167988107,0.112121351,0.014460503,0,2022,sectorstate,0,Dadra Nagar Haveli & Diu Daman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1752,0.002029578,0.097251518,0.544807941,0.2029578,9.7251518,73.0051504,0.095141314,0.138633817,0.148369193,0.246755123,0.371100575,2022,sectorstate,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1753,0.004066714,0.149383315,0.730051504,0.4066714,14.9383315,90.2711818,0.148282334,0.204543322,0.228355467,0.23958908,0.179229796,2022,sectorstate,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1754,0.020405607,0.340071742,0.902711818,2.0405607,34.0071742,95.700789,0.336984515,0.264077812,0.205080017,0.136993155,0.056864504,2022,sectorstate,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1755,0.117638986,0.605860757,0.95700789,11.7638986,60.5860757,39.9928017,0.603521287,0.20249109,0.106236622,0.064471193,0.023279782,2022,sectorstate,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1756,0.017294542,0.057756699,0.399928017,1.7294542,5.7756699,57.0227196,0.0577567,0.068613559,0.155259863,0.21914731,0.499222577,2022,sectorstate,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1757,0.001832798,0.059532393,0.570227196,0.1832798,5.9532393,78.0499889,0.058733046,0.126184002,0.210395396,0.311898768,0.292788804,2022,sectorstate,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1758,0.001947736,0.130671372,0.780499889,0.1947736,13.0671372,95.1036452,0.129595235,0.230841026,0.266711622,0.244098723,0.128753409,2022,sectorstate,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1759,0.012927569,0.352875281,0.951036452,1.2927569,35.2875281,54.2116729,0.352875292,0.2633349,0.278793275,0.082758822,0.02223772,2022,sectorstate,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1760,0.002274862,0.042684461,0.542116729,0.2274862,4.2684461,55.956433,0.042684462,0.192011341,0.154733971,0.258481592,0.35208863,2022,sectorstate,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1761,0.001682705,0.021826424,0.55956433,0.1682705,2.1826424,78.4439572,0.021826424,0.114284031,0.212499887,0.340588272,0.310801387,2022,sectorstate,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1762,0.000295337,0.092658879,0.784439572,0.0295337,9.2658879,94.2944186,0.090759836,0.241467237,0.290480018,0.25088644,0.126406476,2022,sectorstate,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1763,0.007370891,0.359136702,0.942944186,0.7370891,35.9136702,23.9841569,0.357274443,0.34759593,0.167875111,0.10114383,0.026110677,2022,sectorstate,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1764,0,0,0.239841569,0,0,21.8667051,0,0.028813666,0.211027905,0.04178011,0.718378305,2022,sectorstate,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1765,0,0.015622607,0.218667051,0,1.5622607,56.4502387,0.01330887,0.029249275,0.089534789,0.277803153,0.590103924,2022,sectorstate,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1766,0,0.042713394,0.564502387,0,4.2713394,87.3960797,0.042713393,0.085868679,0.236423969,0.3888973,0.246096641,2022,sectorstate,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1767,0,0,0.873960797,0,0,0,0,0.106733248,0.464888185,0.382115841,0.046262726,2022,sectorstate,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1768,0,0,0,0,0,1.9500525,0,0,0,0,1,2022,sectorstate,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1769,0,0,0.019500525,0,0,58.3115108,0,0,0,0.174024552,0.825975478,2022,sectorstate,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1770,0,0,0.583115108,0,0,94.1284554,0,0.081718713,0.205629885,0.405816585,0.306834817,2022,sectorstate,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1771,0,0.069311176,0.941284554,0,6.9311176,26.2713193,0.069311179,0.435976475,0.331570774,0.104426116,0.058715444,2022,sectorstate,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1772,0.002633209,0.045926474,0.262713193,0.2633209,4.5926474,40.7687063,0.045926474,0.032684535,0.095420606,0.195095271,0.630873084,2022,sectorstate,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1773,0.001929237,0.031213021,0.407687063,0.1929237,3.1213021,73.0779084,0.030567409,0.066723518,0.151722521,0.276604682,0.474381864,2022,sectorstate,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1774,0.003381164,0.107880179,0.730779084,0.3381164,10.7880179,90.327713,0.107435808,0.190648511,0.267979652,0.258706093,0.175229952,2022,sectorstate,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1775,0.022738313,0.269424015,0.90327713,2.2738313,26.9424015,42.9577271,0.265763849,0.31867972,0.199189752,0.158746034,0.057620659,2022,sectorstate,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1776,0.006086791,0.046230169,0.429577271,0.6086791,4.6230169,52.9298033,0.046230167,0.060929816,0.167785838,0.253682524,0.471371621,2022,sectorstate,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1777,0.002388542,0.044815439,0.529298033,0.2388542,4.4815439,74.6771916,0.04481544,0.107121266,0.189376578,0.317926198,0.340760529,2022,sectorstate,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1778,0.002331277,0.086526214,0.746771916,0.2331277,8.6526214,92.9790978,0.085755326,0.191156074,0.28857848,0.279733777,0.15477635,2022,sectorstate,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1779,0.007505853,0.241282107,0.929790978,0.7505853,24.1282107,24.5648115,0.237377271,0.283401966,0.324026525,0.102964222,0.05223003,2022,sectorstate,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1780,0,0,0.245648115,0,0,50.1212045,0,0.019502703,0.080263942,0.206178144,0.6940552,2022,sectorstate,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1781,0,0.009003062,0.501212045,0,0.9003062,72.7769582,0.009003062,0.12560311,0.155461371,0.350175858,0.359756619,2022,sectorstate,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1782,0,0.028678464,0.727769582,0,2.8678464,88.5914496,0.028678464,0.182251155,0.278619289,0.370508701,0.139942393,2022,sectorstate,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1783,0,0.195408795,0.885914496,0,19.5408795,6.6821226,0.195408791,0.254780531,0.229086936,0.320723742,0,2022,sectorstate,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1784,0,0.014709918,0.066821226,0,1.4709918,20.20905,0.014709918,0,0.026055655,0.026055655,0.933178782,2022,sectorstate,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1785,0,0.010115729,0.2020905,0,1.0115729,41.3613425,0.01011573,0.007209911,0.065526873,0.220950574,0.696196914,2022,sectorstate,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1786,0,0.010555436,0.413613425,0,1.0555436,72.8506671,0.010555436,0.087583043,0.172168031,0.313745648,0.415947855,2022,sectorstate,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1787,0,0.035140247,0.728506671,0,3.5140247,62.5305122,0.035140246,0.155511305,0.387347281,0.243401945,0.178599238,2022,sectorstate,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1788,0.004219279,0.035842743,0.625305122,0.4219279,3.5842743,66.6054672,0.033367451,0.168177992,0.198106796,0.348615229,0.251732528,2022,sectorstate,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1789,0.001821398,0.053083729,0.666054672,0.1821398,5.3083729,86.3450997,0.053083729,0.133806229,0.270156026,0.362118095,0.180835932,2022,sectorstate,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1790,0.006154681,0.15148123,0.863450997,0.6154681,15.148123,94.7343605,0.150604248,0.272532314,0.293204457,0.217798874,0.065860108,2022,sectorstate,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1791,0.018505109,0.394547353,0.947343605,1.8505109,39.4547353,13.7829727,0.38855657,0.299615264,0.18229124,0.100575067,0.028961847,2022,sectorstate,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1792,0,0,0.137829727,0,0,51.3137095,0,0,0.137829721,0,0.862170279,2022,sectorstate,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1793,0,0,0.513137095,0,0,78.4580632,0,0.097698912,0.247757584,0.372524083,0.282019436,2022,sectorstate,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1794,0.012517267,0.255353417,0.784580632,1.2517267,25.5353417,94.756084,0.255353421,0.139427438,0.217435107,0.261493415,0.126290634,2022,sectorstate,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1795,0.068546327,0.396806471,0.94756084,6.8546327,39.6806471,20.1814377,0.396806479,0.252646059,0.219071403,0.116894446,0.014581629,2022,sectorstate,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1796,0,0.022738872,0.201814377,0,2.2738872,31.5421958,0.022738872,0.025324244,0.081959583,0.183883607,0.686093688,2022,sectorstate,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1797,0,0.012464508,0.315421958,0,1.2464508,55.3343605,0.012464507,0.044453286,0.11953529,0.294864178,0.528682768,2022,sectorstate,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1798,0.00364368,0.061423052,0.553343605,0.364368,6.1423052,86.9056982,0.060599677,0.128034443,0.179725304,0.319957137,0.311683416,2022,sectorstate,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1799,0.011332891,0.144899275,0.869056982,1.1332891,14.4899275,17.0783924,0.144899279,0.190957576,0.319543153,0.283636481,0.060963508,2022,sectorstate,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1800,0,0.055786171,0.170783924,0,5.5786171,34.1454871,0.05578617,0.042337522,0.027424317,0.088784881,0.785667121,2022,sectorstate,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1801,0,0.02461034,0.341454871,0,2.461034,59.4648273,0.024610341,0.049559686,0.12468335,0.303786129,0.497360498,2022,sectorstate,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1802,0,0.066051855,0.594648273,0,6.6051855,74.2880407,0.066051856,0.140471548,0.213215351,0.260961473,0.319299757,2022,sectorstate,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1803,0,0.213061849,0.742880407,0,21.3061849,12.398144,0.213061854,0.193991661,0.241833284,0.1041191,0.246994108,2022,sectorstate,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1804,0,0.000745611,0.12398144,0,0.0745611,33.095493,0.000745611,0.006091164,0.038255326,0.201911956,0.752995968,2022,sectorstate,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1805,0,0.007396321,0.33095493,0,0.7396321,64.1212063,0.007396321,0.052413389,0.140680984,0.272066265,0.527443051,2022,sectorstate,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1806,0.003202173,0.102324327,0.641212063,0.3202173,10.2324327,84.1486156,0.098878272,0.157780975,0.221403256,0.283318758,0.238618746,2022,sectorstate,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1807,0.008582159,0.196992954,0.841486156,0.8582159,19.6992954,0,0.196992949,0.200162381,0.298965484,0.231609121,0.072270058,2022,sectorstate,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1808,0,0,0,0,0,2.7298913,0,0,0,0,1,2022,sectorstate,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1809,0,0,0.027298913,0,0,17.6727773,0,0,0.019606888,0.049447544,0.930945575,2022,sectorstate,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1810,0,0,0.176727773,0,0,52.1277031,0,0.022116903,0.062556498,0.197735488,0.717591107,2022,sectorstate,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1811,0,0,0.521277031,0,0,19.6571795,0,0,0.335927904,0.408965945,0.255106151,2022,sectorstate,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1812,0,0.009897301,0.196571795,0,0.9897301,31.0374183,0.009897301,0.009897301,0.016010026,0.175625592,0.788569748,2022,sectorstate,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1813,0,0.01128815,0.310374183,0,1.128815,60.512964,0.011288149,0.053488594,0.146031156,0.18851997,0.600672126,2022,sectorstate,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1814,0.003173718,0.106425252,0.60512964,0.3173718,10.6425252,82.5502962,0.106425256,0.126539037,0.193635479,0.275834769,0.29756546,2022,sectorstate,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1815,0.007521899,0.217195791,0.825502962,0.7521899,21.7195791,8.4989159,0.205272034,0.270845681,0.278529733,0.104962081,0.140390471,2022,sectorstate,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1816,0,0,0.084989159,0,0,38.2616991,0,0.009667389,0.046409547,0.097398289,0.846524775,2022,sectorstate,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1817,0.006716449,0.037857905,0.382616991,0.6716449,3.7857905,56.1383241,0.037857905,0.07733763,0.138228133,0.217769831,0.528806508,2022,sectorstate,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1818,0.009267003,0.108415366,0.561383241,0.9267003,10.8415366,81.6152432,0.105627075,0.171113268,0.163380504,0.22237286,0.337506294,2022,sectorstate,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1819,0.052046175,0.264146625,0.816152432,5.2046175,26.4146625,4.6961606,0.255173594,0.193692639,0.280707538,0.122230023,0.148196205,2022,sectorstate,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1820,0.001247114,0.001247114,0.046961606,0.1247114,0.1247114,33.7953311,0.001247114,0.001247114,0.028481059,0.072338641,0.896686077,2022,sectorstate,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1821,0.000408892,0.004495557,0.337953311,0.0408892,0.4495557,67.2336546,0.004495557,0.042412475,0.145976469,0.25316298,0.553952515,2022,sectorstate,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1822,0.002592622,0.09089047,0.672336546,0.2592622,9.089047,88.7227202,0.089723371,0.20393984,0.226792678,0.240598962,0.238945171,2022,sectorstate,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
1823,0.029001766,0.347286143,0.887227202,2.9001766,34.7286143,21.0965395,0.347286135,0.259836018,0.180316538,0.148319021,0.064242296,2022,sectorstate,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+,0,0,0,1,NA
1824,0.003238073,0.021505945,0.210965395,0.3238073,2.1505945,41.588997,0.021505944,0.037859209,0.062568486,0.168032482,0.710033894,2022,sectorstate,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA
1825,0.00216801,0.057399079,0.41588997,0.216801,5.7399079,69.337904,0.057399079,0.088828474,0.153450906,0.241568148,0.458753377,2022,sectorstate,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45691,0,1,0,0,NA
1826,0.008190522,0.130143553,0.69337904,0.8190522,13.0143553,86.8886432,0.128925905,0.195258394,0.221150473,0.2359474,0.218717828,2022,sectorstate,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45753,0,0,1,0,NA
