,poor_420,inc_selfemp,inc_salaried,inc_casual,year,level,area,dem,SourceSheet,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling
3695,1,0.618418694,0.033665527,0.29439792,2011,State,urban/rural,All Households,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3696,0,0.610239387,0.192616478,0.129601642,2011,State,urban/rural,All Households,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3697,1,0.541216195,0.039021347,0.397005081,2011,State,urban/rural,All Households,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3698,0,0.710738003,0.166764304,0.106044114,2011,State,urban/rural,All Households,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,1,0.562907338,0.034778725,0.394003451,2011,State,urban/rural,All Households,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,0,0.730555832,0.116885126,0.125769421,2011,State,urban/rural,All Households,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3701,1,0.521950066,0.049071919,0.424547553,2011,State,urban/rural,All Households,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3702,0,0.667688012,0.174239933,0.138468474,2011,State,urban/rural,All Households,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3703,1,0.52640152,0.053101949,0.410085559,2011,State,urban/rural,All Households,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3704,0,0.223487288,0.714654624,0.04822899,2011,State,urban/rural,All Households,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3705,1,0.455462039,0.319718897,0.179854974,2011,State,urban/rural,All Households,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3706,0,0.581125498,0.17939356,0.213834777,2011,State,urban/rural,All Households,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3707,1,0.464437276,0.075593181,0.444941819,2011,State,urban/rural,All Households,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3708,0,0.427887619,0.125489354,0.403872311,2011,State,urban/rural,All Households,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3709,1,0.41008383,0.06261158,0.503947675,2011,State,urban/rural,All Households,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3710,0,0.599519014,0.113934539,0.269057631,2011,State,urban/rural,All Households,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3711,1,0.495729089,0.050195351,0.442735732,2011,State,urban/rural,All Households,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3712,0,0.445307672,0.331506163,0.149492249,2011,State,urban/rural,All Households,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3713,1,0.623573303,0.250181019,0.126245677,2011,State,urban/rural,All Households,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3714,0,0.256701827,0.400659114,0.214415863,2011,State,urban/rural,All Households,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3715,1,0.159004316,0,0.840995669,2011,State,urban/rural,All Households,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3716,0,0.354455441,0.17231001,0.351823747,2011,State,urban/rural,All Households,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3717,1,0.260531604,0.104378305,0.549320161,2011,State,urban/rural,All Households,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3718,0,0.325248182,0.162784353,0.468394995,2011,State,urban/rural,All Households,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3719,1,0.234447464,0.069361784,0.673904181,2011,State,urban/rural,All Households,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3720,0,0.370666057,0.256893903,0.330888331,2011,State,urban/rural,All Households,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3721,1,0.090958342,0.040458035,0.713789344,2011,State,urban/rural,All Households,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3722,0,0.449241996,0.425205022,0.112227701,2011,State,urban/rural,All Households,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3723,1,0.674991012,0.058405526,0.237609759,2011,State,urban/rural,All Households,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3724,0,0.549717665,0.124014273,0.293144643,2011,State,urban/rural,All Households,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3725,1,0.524293602,0.055818759,0.404473186,2011,State,urban/rural,All Households,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3726,0,0.494314671,0.278108865,0.177632436,2011,State,urban/rural,All Households,sector_state,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3727,1,0.080494814,0.083129242,0.648746848,2011,State,urban/rural,All Households,sector_state,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3728,0,0.422550738,0.441688567,0.067976125,2011,State,urban/rural,All Households,sector_state,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3729,1,0.410190761,0.210227892,0.336629897,2011,State,urban/rural,All Households,sector_state,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3730,0,0.225846872,0.55852145,0.059464741,2011,State,urban/rural,All Households,sector_state,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3731,1,0.292900741,0.254885405,0.37254703,2011,State,urban/rural,All Households,sector_state,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3732,0,0.483202457,0.38843286,0.050956685,2011,State,urban/rural,All Households,sector_state,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3733,1,0.407184005,0.377197206,0.197657168,2011,State,urban/rural,All Households,sector_state,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3734,0,0.171493217,0.781611383,0.018700076,2011,State,urban/rural,All Households,sector_state,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3735,1,0.413224578,0.394070446,0.192704961,2011,State,urban/rural,All Households,sector_state,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3736,0,0.417289495,0.446757406,0.02842309,2011,State,urban/rural,All Households,sector_state,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3737,1,0.618591666,0.206575245,0.148830786,2011,State,urban/rural,All Households,sector_state,1,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3738,0,0.419946849,0.439732522,0.056444053,2011,State,urban/rural,All Households,sector_state,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,1,0.41175437,0.286122143,0.274862677,2011,State,urban/rural,All Households,sector_state,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3740,0,0.450711578,0.494630039,0.012619089,2011,State,urban/rural,All Households,sector_state,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3741,1,0.382072836,0.533900559,0.083928734,2011,State,urban/rural,All Households,sector_state,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3742,0,0.454452872,0.400559962,0.054943953,2011,State,urban/rural,All Households,sector_state,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3743,1,0.445382774,0.227272555,0.28312847,2011,State,urban/rural,All Households,sector_state,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3744,0,0.454878449,0.42806375,0.038428485,2011,State,urban/rural,All Households,sector_state,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3745,1,0.57286942,0.178837568,0.208421096,2011,State,urban/rural,All Households,sector_state,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3746,0,0.439911455,0.294014484,0.035060029,2011,State,urban/rural,All Households,sector_state,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3747,1,0.497838616,0.21448946,0.174127996,2011,State,urban/rural,All Households,sector_state,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3748,0,0.266389102,0.630790412,0,2011,State,urban/rural,All Households,sector_state,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3749,1,0.362422824,0.447873384,0.131525233,2011,State,urban/rural,All Households,sector_state,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3750,0,0.216629609,0.670942485,0.062677272,2011,State,urban/rural,All Households,sector_state,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3751,1,0.249741644,0.512287676,0.140252128,2011,State,urban/rural,All Households,sector_state,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3752,0,0.346420258,0.580772579,0,2011,State,urban/rural,All Households,sector_state,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3753,1,0.442471713,0.365847558,0.026464282,2011,State,urban/rural,All Households,sector_state,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3754,0,0.369532704,0.573126495,0.00655236,2011,State,urban/rural,All Households,sector_state,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3755,1,0.569814086,0.236126199,0.037580695,2011,State,urban/rural,All Households,sector_state,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3756,0,0.307772577,0.625955522,0.023449605,2011,State,urban/rural,All Households,sector_state,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3757,1,0.416079313,0.238748103,0.254128426,2011,State,urban/rural,All Households,sector_state,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3758,0,0.384436399,0.419166982,0.040334433,2011,State,urban/rural,All Households,sector_state,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3759,1,0.479512215,0.193229154,0.278608739,2011,State,urban/rural,All Households,sector_state,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3760,0,0.292520076,0.596267521,0.023249373,2011,State,urban/rural,All Households,sector_state,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3761,1,0.422215104,0.385490268,0.157295555,2011,State,urban/rural,All Households,sector_state,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3762,0,0.367109358,0.48458007,0.036106955,2011,State,urban/rural,All Households,sector_state,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3763,1,0.550600052,0.266314805,0.089984044,2011,State,urban/rural,All Households,sector_state,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3764,0,0.38252601,0.446653098,0.057170983,2011,State,urban/rural,All Households,sector_state,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3765,1,0.499571323,0.207004264,0.251812339,2011,State,urban/rural,All Households,sector_state,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3766,0,0.315478712,0.466611147,0.075598985,2011,State,urban/rural,All Households,sector_state,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767,1,0.353135288,0.306585997,0.267931908,2011,State,urban/rural,All Households,sector_state,1,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3768,0,0.297373503,0.539593816,0.045786146,2011,State,urban/rural,All Households,sector_state,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3769,1,0.594129801,0.184547096,0.189128876,2011,State,urban/rural,All Households,sector_state,1,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3770,0,0.320899248,0.497443289,0.096557952,2011,State,urban/rural,All Households,sector_state,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3771,1,0.302897692,0.219499066,0.442249507,2011,State,urban/rural,All Households,sector_state,1,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3772,0,0.397343457,0.497084081,0.052948054,2011,State,urban/rural,All Households,sector_state,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,1,0.478960901,0.241866603,0.247949004,2011,State,urban/rural,All Households,sector_state,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3774,0,0.390366852,0.545066655,0.02532303,2011,State,urban/rural,All Households,sector_state,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3775,1,0.479629815,0.3558065,0.142330945,2011,State,urban/rural,All Households,sector_state,1,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3776,0,0.276859313,0.690899074,0.029867586,2011,State,urban/rural,All Households,sector_state,1,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3777,1,0.345564246,0.595435143,0.0590006,2011,State,urban/rural,All Households,sector_state,1,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3778,0,0.364074141,0.537720144,0.032345872,2011,State,urban/rural,All Households,sector_state,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3779,1,0.359808654,0.388133228,0.223372355,2011,State,urban/rural,All Households,sector_state,1,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3780,0,0.330487669,0.409904033,0.140277609,2011,State,urban/rural,All Households,sector_state,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3781,1,0.35757789,0.301372528,0.286409676,2011,State,urban/rural,All Households,sector_state,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3782,0,0.411492586,0.46622768,0.072420172,2011,State,urban/rural,All Households,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3783,1,0.435446769,0.23070766,0.305379272,2011,State,urban/rural,All Households,sector_state,1,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3784,0,0.383940309,0.49160853,0.024238175,2011,State,urban/rural,All Households,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3785,1,0.339615971,0.446036488,0.164522097,2011,State,urban/rural,All Households,sector_state,1,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3786,0,0.173502982,0.514189363,0.122807823,2011,State,urban/rural,All Households,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3787,1,0.292160928,0.588223815,0,2011,State,urban/rural,All Households,sector_state,1,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3788,0,0.323873669,0.319590896,0.207990229,2011,State,urban/rural,All Households,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3789,1,0.250622898,0.187113792,0.45859918,2011,State,urban/rural,All Households,sector_state,1,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3790,0,0.324587315,0.443408459,0.147044376,2011,State,urban/rural,All Households,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3791,1,0.284962565,0.286821634,0.39780888,2011,State,urban/rural,All Households,sector_state,1,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3792,0,0.239651367,0.518199921,0.146348178,2011,State,urban/rural,All Households,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3793,1,0.17658475,0.172928751,0.61635685,2011,State,urban/rural,All Households,sector_state,1,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3794,0,0.17434448,0.651613533,0.115444288,2011,State,urban/rural,All Households,sector_state,1,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
