State,Code,Indicator,Year,Value
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2014,31.29
Tripura,sector_agriculture,Agriculture,2014,5.65
Tripura,sector_industry,Industry,2014,14.02
Tripura,sector_other,Other,2014,-1.3
Tripura,sector_services,Services,2014,-0.2
Tripura,total_exp_pct_gdp,Total expenditures,2014,34.84
Tripura,capex_pct_gdp,Capital Outlay,2015,8.87
Tripura,cur_exp_pct_gdp,Total current expenditure,2015,21.89
Tripura,fiscal_balance,Fiscal balance,2015,-4.6
Tripura,gdp_growth,"GDP growth, percent",2015,-0.66
Tripura,gdp_percapita,"GDP per capita, thousand INR",2015,26.79
Tripura,growth_pcgdp,Growth of real per capita income,2015,-3.72
Tripura,inflation,Inflation,2015,2.72
Tripura,interest_pct_gdp,Interest payments,2015,2.03
Tripura,liab_pct_gdp,Total liabilities,2015,28.81
Tripura,loans_pct_gdp,Loans and Advances,2015,0.06
Tripura,pov_index,Multilateral poverty index,2015,16.62
Tripura,primary_balance,Primary balance,2015,-2.57
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2015,26.23
Tripura,sector_agriculture,Agriculture,2015,11.24
Tripura,sector_industry,Industry,2015,-1.29
Tripura,sector_other,Other,2015,-10.91
Tripura,sector_services,Services,2015,0.29
Tripura,total_exp_pct_gdp,Total expenditures,2015,30.83
Tripura,capex_pct_gdp,Capital Outlay,2016,8.37
Tripura,cur_exp_pct_gdp,Total current expenditure,2016,22.16
Tripura,fiscal_balance,Fiscal balance,2016,-6.13
Tripura,gdp_growth,"GDP growth, percent",2016,14.0
Tripura,gdp_percapita,"GDP per capita, thousand INR",2016,30.54
Tripura,growth_pcgdp,Growth of real per capita income,2016,13.39
Tripura,inflation,Inflation,2016,4.08
Tripura,interest_pct_gdp,Interest payments,2016,2.01
Tripura,liab_pct_gdp,Total liabilities,2016,30.02
Tripura,loans_pct_gdp,Loans and Advances,2016,0.04
Tripura,primary_balance,Primary balance,2016,-4.12
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2016,24.43
Tripura,sector_agriculture,Agriculture,2016,3.71
Tripura,sector_industry,Industry,2016,4.7
Tripura,sector_other,Other,2016,5.14
Tripura,sector_services,Services,2016,0.45
Tripura,total_exp_pct_gdp,Total expenditures,2016,30.56
Tripura,capex_pct_gdp,Capital Outlay,2017,4.07
Tripura,cur_exp_pct_gdp,Total current expenditure,2017,23.69
Tripura,fiscal_balance,Fiscal balance,2017,-4.74
Tripura,gdp_growth,"GDP growth, percent",2017,8.37
Tripura,gdp_percapita,"GDP per capita, thousand INR",2017,33.09
Tripura,growth_pcgdp,Growth of real per capita income,2017,7.39
Tripura,inflation,Inflation,2017,3.39
Tripura,interest_pct_gdp,Interest payments,2017,2.03
Tripura,liab_pct_gdp,Total liabilities,2017,30.62
Tripura,loans_pct_gdp,Loans and Advances,2017,0.02
Tripura,primary_balance,Primary balance,2017,-2.71
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2017,23.03
Tripura,sector_agriculture,Agriculture,2017,2.58
Tripura,sector_industry,Industry,2017,0.32
Tripura,sector_other,Other,2017,5.1
Tripura,sector_services,Services,2017,0.36
Tripura,total_exp_pct_gdp,Total expenditures,2017,27.77
Tripura,capex_pct_gdp,Capital Outlay,2018,2.97
Tripura,cur_exp_pct_gdp,Total current expenditure,2018,23.86
Tripura,fiscal_balance,Fiscal balance,2018,-2.69
Tripura,gdp_growth,"GDP growth, percent",2018,11.06
Tripura,gdp_percapita,"GDP per capita, thousand INR",2018,36.75
Tripura,growth_pcgdp,Growth of real per capita income,2018,9.72
Tripura,inflation,Inflation,2018,4.3
Tripura,interest_pct_gdp,Interest payments,2018,2.05
Tripura,liab_pct_gdp,Total liabilities,2018,30.28
Tripura,loans_pct_gdp,Loans and Advances,2018,0.0
Tripura,primary_balance,Primary balance,2018,-0.64
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2018,24.15
Tripura,sector_agriculture,Agriculture,2018,6.75
Tripura,sector_industry,Industry,2018,3.22
Tripura,sector_other,Other,2018,0.79
Tripura,sector_services,Services,2018,0.3
Tripura,total_exp_pct_gdp,Total expenditures,2018,26.84
Tripura,capex_pct_gdp,Capital Outlay,2019,1.63
Tripura,cur_exp_pct_gdp,Total current expenditure,2019,24.7
Tripura,fiscal_balance,Fiscal balance,2019,-6.02
Tripura,gdp_growth,"GDP growth, percent",2019,3.56
Tripura,gdp_percapita,"GDP per capita, thousand INR",2019,38.06
Tripura,growth_pcgdp,Growth of real per capita income,2019,2.03
Tripura,inflation,Inflation,2019,6.2
Tripura,interest_pct_gdp,Interest payments,2019,2.08
Tripura,liab_pct_gdp,Total liabilities,2019,33.57
Tripura,loans_pct_gdp,Loans and Advances,2019,0.01
Tripura,pov_index,Multilateral poverty index,2019,13.11
Tripura,primary_balance,Primary balance,2019,-3.95
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2019,20.32
Tripura,sector_agriculture,Agriculture,2019,6.44
Tripura,sector_industry,Industry,2019,-2.83
Tripura,sector_other,Other,2019,-0.39
Tripura,sector_services,Services,2019,0.34
Tripura,total_exp_pct_gdp,Total expenditures,2019,26.34
Tripura,capex_pct_gdp,Capital Outlay,2020,1.56
Tripura,cur_exp_pct_gdp,Total current expenditure,2020,26.85
Tripura,fiscal_balance,Fiscal balance,2020,-3.57
Tripura,gdp_growth,"GDP growth, percent",2020,-4.36
Tripura,gdp_percapita,"GDP per capita, thousand INR",2020,36.4
Tripura,growth_pcgdp,Growth of real per capita income,2020,-5.79
Tripura,inflation,Inflation,2020,9.38
Tripura,interest_pct_gdp,Interest payments,2020,2.4
Tripura,liab_pct_gdp,Total liabilities,2020,40.17
Tripura,loans_pct_gdp,Loans and Advances,2020,0.01
Tripura,primary_balance,Primary balance,2020,-1.17
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2020,24.84
Tripura,sector_agriculture,Agriculture,2020,6.26
Tripura,sector_industry,Industry,2020,-0.85
Tripura,sector_other,Other,2020,-8.83
Tripura,sector_services,Services,2020,-0.94
Tripura,total_exp_pct_gdp,Total expenditures,2020,28.41
Tripura,capex_pct_gdp,Capital Outlay,2021,2.2
Tripura,cur_exp_pct_gdp,Total current expenditure,2021,25.88
Tripura,cvi,Climate Vulnerability Index,2021,0.57
Tripura,fiscal_balance,Fiscal balance,2021,0.11
Tripura,gdp_growth,"GDP growth, percent",2021,8.47
Tripura,gdp_percapita,"GDP per capita, thousand INR",2021,39.49
Tripura,growth_pcgdp,Growth of real per capita income,2021,7.69
Tripura,inflation,Inflation,2021,3.38
Tripura,interest_pct_gdp,Interest payments,2021,2.24
Tripura,liab_pct_gdp,Total liabilities,2021,36.67
Tripura,loans_pct_gdp,Loans and Advances,2021,0.09
Tripura,primary_balance,Primary balance,2021,2.35
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2021,28.27
Tripura,sector_agriculture,Agriculture,2021,2.39
Tripura,sector_industry,Industry,2021,5.22
Tripura,sector_other,Other,2021,-0.37
Tripura,sector_services,Services,2021,1.23
Tripura,total_exp_pct_gdp,Total expenditures,2021,28.17
Tripura,capex_pct_gdp,Capital Outlay,2022,2.8
Tripura,cur_exp_pct_gdp,Total current expenditure,2022,24.52
Tripura,fiscal_balance,Fiscal balance,2022,-2.16
Tripura,gdp_growth,"GDP growth, percent",2022,8.89
Tripura,gdp_percapita,"GDP per capita, thousand INR",2022,43.0
Tripura,growth_pcgdp,Growth of real per capita income,2022,7.8
Tripura,inflation,Inflation,2022,6.93
Tripura,interest_pct_gdp,Interest payments,2022,1.9
Tripura,liab_pct_gdp,Total liabilities,2022,36.55
Tripura,loans_pct_gdp,Loans and Advances,2022,0.15
Tripura,pov_index,Multilateral poverty index,2022,11.49
Tripura,primary_balance,Primary balance,2022,-0.26
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2022,25.31
Tripura,sector_agriculture,Agriculture,2022,6.05
Tripura,sector_industry,Industry,2022,2.26
Tripura,sector_other,Other,2022,-0.5
Tripura,sector_services,Services,2022,1.08
Tripura,total_exp_pct_gdp,Total expenditures,2022,27.47
Tripura,capex_pct_gdp,Capital Outlay,2023,5.25
Tripura,cur_exp_pct_gdp,Total current expenditure,2023,25.8
Tripura,fiscal_balance,Fiscal balance,2023,-4.12
Tripura,inflation,Inflation,2023,6.1
Tripura,interest_pct_gdp,Interest payments,2023,1.71
Tripura,loans_pct_gdp,Loans and Advances,2023,0.12
Tripura,primary_balance,Primary balance,2023,-2.41
Tripura,rev_pct_gdp,"Fiscal revenues, pct of GDP",2023,27.05
Tripura,total_exp_pct_gdp,Total expenditures,2023,31.17
Tripura,inflation,Inflation,2024,2.5
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1990,1.52
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1990,12.31
Uttar Pradesh,fiscal_balance,Fiscal balance,1990,-4.43
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1990,269.54
Uttar Pradesh,interest_pct_gdp,Interest payments,1990,1.65
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1990,1.33
Uttar Pradesh,primary_balance,Primary balance,1990,-2.78
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1990,10.72
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1990,15.15
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1991,0.81
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1991,11.82
Uttar Pradesh,fiscal_balance,Fiscal balance,1991,-3.44
Uttar Pradesh,gdp_growth,"GDP growth, percent",1991,1.29
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1991,273.01
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1991,-1.51
Uttar Pradesh,interest_pct_gdp,Interest payments,1991,1.94
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1991,1.8
Uttar Pradesh,primary_balance,Primary balance,1991,-1.49
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1991,10.99
Uttar Pradesh,sector_other,Other,1991,1.29
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1991,14.43
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1992,1.4
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1992,14.03
Uttar Pradesh,fiscal_balance,Fiscal balance,1992,-4.18
Uttar Pradesh,gdp_growth,"GDP growth, percent",1992,1.69
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1992,277.62
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1992,-0.74
Uttar Pradesh,interest_pct_gdp,Interest payments,1992,2.26
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1992,1.65
Uttar Pradesh,primary_balance,Primary balance,1992,-1.92
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1992,12.91
Uttar Pradesh,sector_other,Other,1992,1.69
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1992,17.08
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1993,0.92
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1993,12.92
Uttar Pradesh,fiscal_balance,Fiscal balance,1993,-3.19
Uttar Pradesh,gdp_growth,"GDP growth, percent",1993,2.86
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1993,285.57
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1993,0.68
Uttar Pradesh,interest_pct_gdp,Interest payments,1993,2.05
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1993,1.15
Uttar Pradesh,primary_balance,Primary balance,1993,-1.14
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1993,11.8
Uttar Pradesh,sector_other,Other,1993,2.86
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1993,14.99
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1994,0.9
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1994,12.31
Uttar Pradesh,fiscal_balance,Fiscal balance,1994,-4.48
Uttar Pradesh,gdp_growth,"GDP growth, percent",1994,5.79
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1994,302.1
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1994,2.82
Uttar Pradesh,interest_pct_gdp,Interest payments,1994,2.47
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1994,1.99
Uttar Pradesh,primary_balance,Primary balance,1994,-2.01
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1994,10.71
Uttar Pradesh,sector_other,Other,1994,5.79
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1994,15.2
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1995,0.83
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1995,12.89
Uttar Pradesh,fiscal_balance,Fiscal balance,1995,-3.33
Uttar Pradesh,gdp_growth,"GDP growth, percent",1995,3.69
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1995,313.24
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1995,0.9
Uttar Pradesh,interest_pct_gdp,Interest payments,1995,2.44
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1995,0.78
Uttar Pradesh,primary_balance,Primary balance,1995,-0.89
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1995,11.18
Uttar Pradesh,sector_other,Other,1995,3.69
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1995,14.5
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1996,0.96
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1996,12.89
Uttar Pradesh,fiscal_balance,Fiscal balance,1996,-4.15
Uttar Pradesh,gdp_growth,"GDP growth, percent",1996,10.74
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1996,346.87
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1996,8.56
Uttar Pradesh,interest_pct_gdp,Interest payments,1996,2.72
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1996,1.05
Uttar Pradesh,primary_balance,Primary balance,1996,-1.42
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1996,10.75
Uttar Pradesh,sector_other,Other,1996,10.74
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1996,14.9
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1997,1.03
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1997,13.66
Uttar Pradesh,fiscal_balance,Fiscal balance,1997,-4.86
Uttar Pradesh,gdp_growth,"GDP growth, percent",1997,-0.09
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1997,346.57
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1997,-3.29
Uttar Pradesh,interest_pct_gdp,Interest payments,1997,2.89
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1997,0.99
Uttar Pradesh,primary_balance,Primary balance,1997,-1.98
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1997,10.82
Uttar Pradesh,sector_other,Other,1997,-0.09
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1997,15.68
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1998,1.17
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1998,14.5
Uttar Pradesh,fiscal_balance,Fiscal balance,1998,-6.89
Uttar Pradesh,gdp_growth,"GDP growth, percent",1998,2.75
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1998,356.1
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1998,-1.56
Uttar Pradesh,interest_pct_gdp,Interest payments,1998,3.07
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1998,0.89
Uttar Pradesh,primary_balance,Primary balance,1998,-3.82
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1998,9.66
Uttar Pradesh,sector_other,Other,1998,2.75
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1998,16.55
Uttar Pradesh,capex_pct_gdp,Capital Outlay,1999,1.31
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,1999,14.82
Uttar Pradesh,fiscal_balance,Fiscal balance,1999,-5.86
Uttar Pradesh,gdp_growth,"GDP growth, percent",1999,5.49
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",1999,375.67
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,1999,4.47
Uttar Pradesh,interest_pct_gdp,Interest payments,1999,3.38
Uttar Pradesh,loans_pct_gdp,Loans and Advances,1999,0.81
Uttar Pradesh,primary_balance,Primary balance,1999,-2.48
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",1999,11.08
Uttar Pradesh,sector_other,Other,1999,5.49
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,1999,16.94
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2000,1.63
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2000,15.44
Uttar Pradesh,fiscal_balance,Fiscal balance,2000,-5.21
Uttar Pradesh,gdp_growth,"GDP growth, percent",2000,2.19
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2000,383.9
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2000,-0.29
Uttar Pradesh,interest_pct_gdp,Interest payments,2000,3.71
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2000,0.46
Uttar Pradesh,primary_balance,Primary balance,2000,-1.5
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2000,12.31
Uttar Pradesh,sector_other,Other,2000,2.19
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2000,17.53
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2001,1.69
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2001,15.09
Uttar Pradesh,fiscal_balance,Fiscal balance,2001,-4.87
Uttar Pradesh,gdp_growth,"GDP growth, percent",2001,2.17
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2001,392.24
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2001,-0.5
Uttar Pradesh,interest_pct_gdp,Interest payments,2001,3.9
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2001,0.25
Uttar Pradesh,primary_balance,Primary balance,2001,-0.97
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2001,12.15
Uttar Pradesh,sector_other,Other,2001,2.17
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2001,17.02
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2002,1.66
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2002,14.38
Uttar Pradesh,fiscal_balance,Fiscal balance,2002,-4.24
Uttar Pradesh,gdp_growth,"GDP growth, percent",2002,3.72
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2002,406.82
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2002,1.39
Uttar Pradesh,interest_pct_gdp,Interest payments,2002,3.08
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2002,0.35
Uttar Pradesh,primary_balance,Primary balance,2002,-1.16
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2002,12.15
Uttar Pradesh,sector_other,Other,2002,3.72
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2002,16.39
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2003,3.71
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2003,19.99
Uttar Pradesh,fiscal_balance,Fiscal balance,2003,-11.6
Uttar Pradesh,gdp_growth,"GDP growth, percent",2003,5.27
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2003,428.27
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2003,3.2
Uttar Pradesh,interest_pct_gdp,Interest payments,2003,4.03
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2003,0.49
Uttar Pradesh,primary_balance,Primary balance,2003,-7.57
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2003,12.59
Uttar Pradesh,sector_other,Other,2003,5.27
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2003,24.19
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2004,2.05
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2004,16.19
Uttar Pradesh,fiscal_balance,Fiscal balance,2004,-4.82
Uttar Pradesh,gdp_growth,"GDP growth, percent",2004,5.4
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2004,451.39
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2004,2.97
Uttar Pradesh,interest_pct_gdp,Interest payments,2004,4.31
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2004,0.23
Uttar Pradesh,primary_balance,Primary balance,2004,-0.51
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2004,13.65
Uttar Pradesh,sector_other,Other,2004,5.4
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2004,18.47
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2005,2.81
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2005,15.05
Uttar Pradesh,fiscal_balance,Fiscal balance,2005,-3.44
Uttar Pradesh,gdp_growth,"GDP growth, percent",2005,6.51
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2005,480.77
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2005,3.82
Uttar Pradesh,interest_pct_gdp,Interest payments,2005,2.94
Uttar Pradesh,liab_pct_gdp,Total liabilities,2005,49.75
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2005,0.22
Uttar Pradesh,pov_index,Multilateral poverty index,2005,69.52
Uttar Pradesh,primary_balance,Primary balance,2005,-0.51
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2005,14.64
Uttar Pradesh,sector_other,Other,2005,6.51
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2005,18.09
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2006,3.94
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2006,15.68
Uttar Pradesh,fiscal_balance,Fiscal balance,2006,-2.81
Uttar Pradesh,gdp_growth,"GDP growth, percent",2006,8.07
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2006,519.54
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2006,5.93
Uttar Pradesh,interest_pct_gdp,Interest payments,2006,2.95
Uttar Pradesh,liab_pct_gdp,Total liabilities,2006,47.23
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2006,0.25
Uttar Pradesh,primary_balance,Primary balance,2006,0.14
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2006,17.06
Uttar Pradesh,sector_other,Other,2006,8.07
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2006,19.87
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2007,4.19
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2007,16.12
Uttar Pradesh,fiscal_balance,Fiscal balance,2007,-3.52
Uttar Pradesh,gdp_growth,"GDP growth, percent",2007,7.32
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2007,557.59
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2007,4.45
Uttar Pradesh,interest_pct_gdp,Interest payments,2007,2.67
Uttar Pradesh,liab_pct_gdp,Total liabilities,2007,44.43
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2007,0.18
Uttar Pradesh,primary_balance,Primary balance,2007,-0.85
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2007,16.97
Uttar Pradesh,sector_other,Other,2007,7.32
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2007,20.49
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2008,4.76
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2008,16.17
Uttar Pradesh,fiscal_balance,Fiscal balance,2008,-4.53
Uttar Pradesh,gdp_growth,"GDP growth, percent",2008,6.99
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2008,596.55
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2008,5.63
Uttar Pradesh,interest_pct_gdp,Interest payments,2008,2.42
Uttar Pradesh,liab_pct_gdp,Total liabilities,2008,41.04
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2008,0.17
Uttar Pradesh,primary_balance,Primary balance,2008,-2.11
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2008,16.57
Uttar Pradesh,sector_other,Other,2008,6.99
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2008,21.1
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2009,4.54
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2009,16.17
Uttar Pradesh,fiscal_balance,Fiscal balance,2009,-3.43
Uttar Pradesh,gdp_growth,"GDP growth, percent",2009,6.58
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2009,635.82
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2009,4.31
Uttar Pradesh,interest_pct_gdp,Interest payments,2009,2.17
Uttar Pradesh,liab_pct_gdp,Total liabilities,2009,37.34
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2009,0.17
Uttar Pradesh,primary_balance,Primary balance,2009,-1.27
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2009,17.44
Uttar Pradesh,sector_other,Other,2009,6.58
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2009,20.88
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2010,3.2
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2010,16.98
Uttar Pradesh,fiscal_balance,Fiscal balance,2010,-2.8
Uttar Pradesh,gdp_growth,"GDP growth, percent",2010,7.86
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2010,685.82
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2010,6.09
Uttar Pradesh,interest_pct_gdp,Interest payments,2010,2.24
Uttar Pradesh,liab_pct_gdp,Total liabilities,2010,36.26
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2010,0.15
Uttar Pradesh,primary_balance,Primary balance,2010,-0.55
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2010,17.54
Uttar Pradesh,sector_other,Other,2010,7.86
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2010,20.33
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2011,2.98
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2011,17.11
Uttar Pradesh,fiscal_balance,Fiscal balance,2011,-2.15
Uttar Pradesh,gdp_growth,"GDP growth, percent",2011,5.58
Uttar Pradesh,gdp_percapita,"GDP per capita, thousand INR",2011,724.05
Uttar Pradesh,growth_pcgdp,Growth of real per capita income,2011,3.6
Uttar Pradesh,inflation,Inflation,2011,4.52
Uttar Pradesh,interest_pct_gdp,Interest payments,2011,2.14
Uttar Pradesh,liab_pct_gdp,Total liabilities,2011,33.75
Uttar Pradesh,loans_pct_gdp,Loans and Advances,2011,0.13
Uttar Pradesh,primary_balance,Primary balance,2011,-0.01
Uttar Pradesh,rev_pct_gdp,"Fiscal revenues, pct of GDP",2011,18.07
Uttar Pradesh,sector_other,Other,2011,5.58
Uttar Pradesh,total_exp_pct_gdp,Total expenditures,2011,20.22
Uttar Pradesh,capex_pct_gdp,Capital Outlay,2012,2.9
Uttar Pradesh,cur_exp_pct_gdp,Total current expenditure,2012,17.11
Uttar Pradesh,fiscal_balance,Fiscal balance,2012,-2.39
Uttar Pradesh,gdp_growth,"GDP growth, percent",2012,4.72
