year,sector2,sector,state,state_sec_quint,type,level,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear
2022,urban,1,Himachal Pradesh,99,All,State,0.521,0.000,0.016,0.119,0.006,0.519,0.521,0.025,0.273,0.024,0.004,0.002,0.000,0.000,0.000,0.002,0.106,0.012,0.019,0.027,0.006
2022,All,99,India,1,quintile,National,0.484,0.048,0.552,0.380,0.004,0.162,0.110,0.109,0.238,0.016,0.029,0.000,0.001,0.001,0.005,0.023,0.365,0.043,0.084,0.089,0.034
2022,rural,0,India,1,quintile,National,0.504,0.054,0.573,0.398,0.004,0.138,0.110,0.114,0.239,0.014,0.030,0.000,0.001,0.001,0.005,0.024,0.381,0.042,0.090,0.095,0.034
2022,urban,1,India,1,quintile,National,0.407,0.029,0.428,0.293,0.002,0.264,0.118,0.090,0.220,0.022,0.019,0.000,0.001,0.001,0.003,0.014,0.282,0.044,0.058,0.055,0.023
2022,All,99,India,2,quintile,National,0.433,0.056,0.559,0.335,0.002,0.216,0.126,0.099,0.262,0.018,0.031,0.000,0.002,0.001,0.007,0.022,0.322,0.050,0.078,0.084,0.039
2022,rural,0,India,2,quintile,National,0.448,0.059,0.595,0.363,0.003,0.189,0.117,0.103,0.267,0.018,0.034,0.000,0.002,0.001,0.008,0.024,0.348,0.049,0.082,0.094,0.043
2022,urban,1,India,2,quintile,National,0.366,0.034,0.398,0.205,0.003,0.272,0.164,0.066,0.202,0.018,0.019,0.001,0.001,0.001,0.003,0.015,0.195,0.043,0.054,0.047,0.022
2022,All,99,India,3,quintile,National,0.426,0.056,0.524,0.292,0.004,0.240,0.162,0.091,0.261,0.020,0.031,0.000,0.001,0.001,0.006,0.023,0.281,0.047,0.073,0.080,0.038
2022,rural,0,India,3,quintile,National,0.446,0.063,0.578,0.334,0.003,0.227,0.150,0.102,0.283,0.019,0.035,0.000,0.001,0.001,0.008,0.025,0.322,0.051,0.082,0.093,0.044
2022,urban,1,India,3,quintile,National,0.337,0.034,0.330,0.139,0.003,0.254,0.172,0.054,0.182,0.016,0.019,0.001,0.001,0.001,0.003,0.014,0.131,0.029,0.037,0.036,0.014
2022,All,99,India,4,quintile,National,0.409,0.059,0.472,0.219,0.004,0.259,0.192,0.073,0.253,0.021,0.030,0.001,0.001,0.001,0.005,0.023,0.208,0.041,0.062,0.064,0.031
2022,rural,0,India,4,quintile,National,0.447,0.067,0.554,0.283,0.005,0.252,0.182,0.090,0.284,0.023,0.034,0.001,0.002,0.001,0.005,0.026,0.271,0.049,0.076,0.082,0.040
2022,urban,1,India,4,quintile,National,0.300,0.027,0.285,0.086,0.004,0.254,0.203,0.042,0.171,0.014,0.023,0.002,0.001,0.000,0.002,0.018,0.077,0.020,0.026,0.024,0.009
2022,All,99,India,5,quintile,National,0.350,0.045,0.337,0.110,0.005,0.259,0.213,0.045,0.216,0.020,0.025,0.002,0.001,0.001,0.003,0.019,0.099,0.021,0.030,0.036,0.015
2022,rural,0,India,5,quintile,National,0.446,0.070,0.474,0.185,0.006,0.279,0.228,0.064,0.286,0.027,0.033,0.002,0.001,0.001,0.005,0.025,0.173,0.034,0.053,0.060,0.028
2022,urban,1,India,5,quintile,National,0.214,0.019,0.170,0.040,0.003,0.222,0.184,0.025,0.127,0.012,0.017,0.003,0.001,0.001,0.001,0.013,0.030,0.008,0.008,0.012,0.003
2022,All,99,India,99,All,National,0.420,0.053,0.489,0.267,0.004,0.227,0.161,0.083,0.246,0.019,0.029,0.001,0.001,0.001,0.005,0.022,0.255,0.040,0.065,0.071,0.031
2022,rural,0,India,99,All,National,0.458,0.062,0.555,0.313,0.004,0.217,0.158,0.094,0.272,0.020,0.033,0.001,0.001,0.001,0.006,0.025,0.299,0.045,0.077,0.085,0.038
2022,urban,1,India,99,All,National,0.325,0.028,0.322,0.152,0.003,0.253,0.168,0.055,0.180,0.016,0.020,0.001,0.001,0.001,0.003,0.015,0.143,0.029,0.037,0.035,0.014
2022,All,99,Jammu and Kashmir,1,quintile,State,0.676,0.000,0.562,0.437,0.003,0.225,0.010,0.090,0.670,0.063,0.046,0.000,0.000,0.000,0.000,0.046,0.424,0.061,0.030,0.134,0.008
2022,rural,0,Jammu and Kashmir,1,quintile,State,0.705,0.000,0.584,0.468,0.003,0.197,0.004,0.086,0.655,0.067,0.058,0.000,0.000,0.000,0.000,0.058,0.453,0.067,0.024,0.146,0.008
2022,urban,1,Jammu and Kashmir,1,quintile,State,0.409,0.007,0.347,0.111,0.008,0.378,0.040,0.035,0.700,0.033,0.002,0.000,0.000,0.000,0.000,0.002,0.110,0.011,0.011,0.038,0.011
2022,All,99,Jammu and Kashmir,2,quintile,State,0.554,0.007,0.494,0.265,0.001,0.289,0.014,0.086,0.785,0.037,0.012,0.000,0.000,0.000,0.000,0.012,0.258,0.014,0.003,0.081,0.003
2022,rural,0,Jammu and Kashmir,2,quintile,State,0.597,0.008,0.532,0.344,0.000,0.281,0.016,0.108,0.787,0.051,0.013,0.000,0.000,0.000,0.000,0.013,0.333,0.025,0.014,0.095,0.003
2022,urban,1,Jammu and Kashmir,2,quintile,State,0.535,0.006,0.187,0.049,0.000,0.442,0.009,0.017,0.638,0.056,0.004,0.000,0.000,0.000,0.000,0.004,0.049,0.002,0.000,0.012,0.008
2022,All,99,Jammu and Kashmir,3,quintile,State,0.566,0.005,0.367,0.121,0.002,0.355,0.002,0.036,0.738,0.046,0.007,0.000,0.000,0.000,0.000,0.007,0.116,0.005,0.001,0.040,0.002
2022,rural,0,Jammu and Kashmir,3,quintile,State,0.566,0.004,0.434,0.163,0.003,0.290,0.000,0.059,0.778,0.031,0.009,0.000,0.000,0.000,0.000,0.009,0.156,0.004,0.000,0.061,0.000
2022,urban,1,Jammu and Kashmir,3,quintile,State,0.394,0.000,0.160,0.007,0.000,0.349,0.014,0.002,0.745,0.058,0.002,0.000,0.000,0.000,0.000,0.002,0.007,0.000,0.000,0.000,0.000
2022,All,99,Jammu and Kashmir,4,quintile,State,0.474,0.004,0.296,0.071,0.005,0.399,0.025,0.015,0.706,0.066,0.009,0.000,0.000,0.000,0.000,0.009,0.059,0.003,0.002,0.026,0.000
2022,rural,0,Jammu and Kashmir,4,quintile,State,0.544,0.005,0.373,0.105,0.007,0.394,0.024,0.016,0.715,0.065,0.008,0.000,0.000,0.000,0.000,0.008,0.097,0.007,0.004,0.038,0.000
2022,urban,1,Jammu and Kashmir,4,quintile,State,0.387,0.000,0.189,0.011,0.000,0.420,0.015,0.000,0.655,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000
2022,All,99,Jammu and Kashmir,5,quintile,State,0.504,0.014,0.217,0.036,0.000,0.562,0.017,0.013,0.743,0.125,0.025,0.000,0.001,0.000,0.000,0.024,0.025,0.008,0.000,0.020,0.000
2022,rural,0,Jammu and Kashmir,5,quintile,State,0.553,0.018,0.291,0.062,0.000,0.615,0.018,0.021,0.757,0.154,0.035,0.000,0.000,0.000,0.000,0.035,0.046,0.010,0.000,0.032,0.000
2022,urban,1,Jammu and Kashmir,5,quintile,State,0.377,0.000,0.075,0.009,0.000,0.431,0.017,0.004,0.738,0.055,0.011,0.000,0.003,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0.000
