,real_wage_23,nat_quint,year,level,area,dem,quint_label,SourceSheet,Year,sector,sec_quint,statename,state_quint,state_sec_quint,Group,sex_cat,youth_cat,cws_type,emp_type
9469,11010.8,NA,2020,State,All,Sex,2,state_quint,2020,99,NA,Andaman and Nicobar Islands,2,NA,Gender,2,NA,NA,NA
9470,18041.47,NA,2020,State,All,Sex,3,state_quint,2020,99,NA,Andaman and Nicobar Islands,3,NA,Gender,1,NA,NA,NA
9471,14720.93,NA,2020,State,All,Sex,3,state_quint,2020,99,NA,Andaman and Nicobar Islands,3,NA,Gender,2,NA,NA,NA
9472,32702.12,NA,2020,State,All,Sex,4,state_quint,2020,99,NA,Andaman and Nicobar Islands,4,NA,Gender,1,NA,NA,NA
9473,41379.57,NA,2020,State,All,Sex,4,state_quint,2020,99,NA,Andaman and Nicobar Islands,4,NA,Gender,2,NA,NA,NA
9474,65413.16,NA,2020,State,All,Sex,5,state_quint,2020,99,NA,Andaman and Nicobar Islands,5,NA,Gender,1,NA,NA,NA
9475,74482.53,NA,2020,State,All,Sex,5,state_quint,2020,99,NA,Andaman and Nicobar Islands,5,NA,Gender,2,NA,NA,NA
9476,NA,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Andaman and Nicobar Islands,NA,NA,Gender,1,NA,NA,NA
9477,NA,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Andaman and Nicobar Islands,NA,NA,Gender,2,NA,NA,NA
9478,7067.75,NA,2020,State,All,Sex,1,state_quint,2020,99,NA,Telangana,1,NA,Gender,1,NA,NA,NA
9479,2288.68,NA,2020,State,All,Sex,1,state_quint,2020,99,NA,Telangana,1,NA,Gender,2,NA,NA,NA
9480,10871.25,NA,2020,State,All,Sex,2,state_quint,2020,99,NA,Telangana,2,NA,Gender,1,NA,NA,NA
9481,5048.39,NA,2020,State,All,Sex,2,state_quint,2020,99,NA,Telangana,2,NA,Gender,2,NA,NA,NA
9482,15053.77,NA,2020,State,All,Sex,3,state_quint,2020,99,NA,Telangana,3,NA,Gender,1,NA,NA,NA
9483,7441.26,NA,2020,State,All,Sex,3,state_quint,2020,99,NA,Telangana,3,NA,Gender,2,NA,NA,NA
9484,20763.49,NA,2020,State,All,Sex,4,state_quint,2020,99,NA,Telangana,4,NA,Gender,1,NA,NA,NA
9485,10464.27,NA,2020,State,All,Sex,4,state_quint,2020,99,NA,Telangana,4,NA,Gender,2,NA,NA,NA
9486,34605.82,NA,2020,State,All,Sex,5,state_quint,2020,99,NA,Telangana,5,NA,Gender,1,NA,NA,NA
9487,17797.28,NA,2020,State,All,Sex,5,state_quint,2020,99,NA,Telangana,5,NA,Gender,2,NA,NA,NA
9488,NA,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Telangana,NA,NA,Gender,1,NA,NA,NA
9489,NA,NA,2020,State,All,Sex,Total,state_quint,2020,99,NA,Telangana,NA,NA,Gender,2,NA,NA,NA
9490,14224.39,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,NA,Gender,1,NA,NA,NA
9491,5103.06,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,NA,Gender,2,NA,NA,NA
9492,17416.85,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,NA,Gender,1,NA,NA,NA
9493,9142.72,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,NA,Gender,2,NA,NA,NA
9494,11764.1,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,NA,Gender,1,NA,NA,NA
9495,3439.91,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,NA,Gender,2,NA,NA,NA
9496,17790.94,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,NA,Gender,1,NA,NA,NA
9497,9069.89,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Himachal Pradesh,NA,NA,Gender,2,NA,NA,NA
9498,12112.67,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Punjab,NA,NA,Gender,1,NA,NA,NA
9499,5412.44,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Punjab,NA,NA,Gender,2,NA,NA,NA
9500,14901.41,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Punjab,NA,NA,Gender,1,NA,NA,NA
9501,8944.62,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Punjab,NA,NA,Gender,2,NA,NA,NA
9502,17440.46,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Chandigarh,NA,NA,Gender,1,NA,NA,NA
9503,4841.96,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Chandigarh,NA,NA,Gender,2,NA,NA,NA
9504,18702.07,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Chandigarh,NA,NA,Gender,1,NA,NA,NA
9505,18307.3,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Chandigarh,NA,NA,Gender,2,NA,NA,NA
9506,10790.45,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Uttarakhand,NA,NA,Gender,1,NA,NA,NA
9507,6139.19,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Uttarakhand,NA,NA,Gender,2,NA,NA,NA
9508,15950.5,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Uttarakhand,NA,NA,Gender,1,NA,NA,NA
9509,10948.27,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Uttarakhand,NA,NA,Gender,2,NA,NA,NA
9510,14859.91,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Haryana,NA,NA,Gender,1,NA,NA,NA
9511,7457.14,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Haryana,NA,NA,Gender,2,NA,NA,NA
9512,18539.66,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Haryana,NA,NA,Gender,1,NA,NA,NA
9513,12261.48,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Haryana,NA,NA,Gender,2,NA,NA,NA
9514,18872.48,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Delhi,NA,NA,Gender,1,NA,NA,NA
9515,37174.2,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Delhi,NA,NA,Gender,2,NA,NA,NA
9516,22041.46,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Delhi,NA,NA,Gender,1,NA,NA,NA
9517,18441.11,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Delhi,NA,NA,Gender,2,NA,NA,NA
9518,11103.88,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Rajasthan,NA,NA,Gender,1,NA,NA,NA
9519,6364.35,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Rajasthan,NA,NA,Gender,2,NA,NA,NA
9520,14389.56,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Rajasthan,NA,NA,Gender,1,NA,NA,NA
9521,7734.2,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Rajasthan,NA,NA,Gender,2,NA,NA,NA
9522,8997.77,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Uttar Pradesh,NA,NA,Gender,1,NA,NA,NA
9523,4336.99,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Uttar Pradesh,NA,NA,Gender,2,NA,NA,NA
9524,11822.73,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Uttar Pradesh,NA,NA,Gender,1,NA,NA,NA
9525,8171.49,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Uttar Pradesh,NA,NA,Gender,2,NA,NA,NA
9526,11735.57,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Bihar,NA,NA,Gender,1,NA,NA,NA
9527,6673.35,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Bihar,NA,NA,Gender,2,NA,NA,NA
9528,13842.33,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Bihar,NA,NA,Gender,1,NA,NA,NA
9529,9321.2,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Bihar,NA,NA,Gender,2,NA,NA,NA
9530,11626.97,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Sikkim,NA,NA,Gender,1,NA,NA,NA
9531,7825.1,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Sikkim,NA,NA,Gender,2,NA,NA,NA
9532,20920,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Sikkim,NA,NA,Gender,1,NA,NA,NA
9533,17292.13,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Sikkim,NA,NA,Gender,2,NA,NA,NA
9534,13918.02,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Arunachal Pradesh,NA,NA,Gender,1,NA,NA,NA
9535,6967.59,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Arunachal Pradesh,NA,NA,Gender,2,NA,NA,NA
9536,24827.74,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Arunachal Pradesh,NA,NA,Gender,1,NA,NA,NA
9537,24764.45,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Arunachal Pradesh,NA,NA,Gender,2,NA,NA,NA
9538,13327.51,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Nagaland,NA,NA,Gender,1,NA,NA,NA
9539,6976.18,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Nagaland,NA,NA,Gender,2,NA,NA,NA
9540,23406.17,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Nagaland,NA,NA,Gender,1,NA,NA,NA
9541,21213.15,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Nagaland,NA,NA,Gender,2,NA,NA,NA
9542,12516.21,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Manipur,NA,NA,Gender,1,NA,NA,NA
9543,9243.92,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Manipur,NA,NA,Gender,2,NA,NA,NA
9544,16145.36,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Manipur,NA,NA,Gender,1,NA,NA,NA
9545,10506.86,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Manipur,NA,NA,Gender,2,NA,NA,NA
9546,15645.92,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Mizoram,NA,NA,Gender,1,NA,NA,NA
9547,10824.88,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Mizoram,NA,NA,Gender,2,NA,NA,NA
9548,23721.26,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Mizoram,NA,NA,Gender,1,NA,NA,NA
9549,14370.94,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Mizoram,NA,NA,Gender,2,NA,NA,NA
9550,9622.12,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,1,NA,NA,NA
9551,3230.97,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tripura,NA,NA,Gender,2,NA,NA,NA
9552,12808.58,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,1,NA,NA,NA
9553,6908.24,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tripura,NA,NA,Gender,2,NA,NA,NA
9554,11551.58,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Meghalaya,NA,NA,Gender,1,NA,NA,NA
9555,5979.58,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Meghalaya,NA,NA,Gender,2,NA,NA,NA
9556,15377.52,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Meghalaya,NA,NA,Gender,1,NA,NA,NA
9557,11535.27,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Meghalaya,NA,NA,Gender,2,NA,NA,NA
9558,11422.62,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Assam,NA,NA,Gender,1,NA,NA,NA
9559,5711.31,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Assam,NA,NA,Gender,2,NA,NA,NA
9560,17195.71,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Assam,NA,NA,Gender,1,NA,NA,NA
9561,11400.23,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Assam,NA,NA,Gender,2,NA,NA,NA
9562,7738.95,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,West Bengal,NA,NA,Gender,1,NA,NA,NA
9563,3623.25,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,West Bengal,NA,NA,Gender,2,NA,NA,NA
9564,10870.41,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,West Bengal,NA,NA,Gender,1,NA,NA,NA
9565,4052.5,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,West Bengal,NA,NA,Gender,2,NA,NA,NA
9566,7028.21,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jharkhand,NA,NA,Gender,1,NA,NA,NA
9567,4171.68,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jharkhand,NA,NA,Gender,2,NA,NA,NA
9568,12112.04,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jharkhand,NA,NA,Gender,1,NA,NA,NA
9569,7660.3,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jharkhand,NA,NA,Gender,2,NA,NA,NA
9570,7909.55,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Odisha,NA,NA,Gender,1,NA,NA,NA
9571,4120.28,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Odisha,NA,NA,Gender,2,NA,NA,NA
9572,12413.87,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Odisha,NA,NA,Gender,1,NA,NA,NA
9573,6506.66,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Odisha,NA,NA,Gender,2,NA,NA,NA
9574,8281.94,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Chhattisgarh,NA,NA,Gender,1,NA,NA,NA
9575,4650.79,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Chhattisgarh,NA,NA,Gender,2,NA,NA,NA
9576,11983.54,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Chhattisgarh,NA,NA,Gender,1,NA,NA,NA
9577,5922.72,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Chhattisgarh,NA,NA,Gender,2,NA,NA,NA
9578,8419.35,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Madhya Pradesh,NA,NA,Gender,1,NA,NA,NA
9579,4923.98,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Madhya Pradesh,NA,NA,Gender,2,NA,NA,NA
9580,11535.27,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Madhya Pradesh,NA,NA,Gender,1,NA,NA,NA
9581,5953.21,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Madhya Pradesh,NA,NA,Gender,2,NA,NA,NA
9582,10887.41,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Gujarat,NA,NA,Gender,1,NA,NA,NA
9583,6278.56,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Gujarat,NA,NA,Gender,2,NA,NA,NA
9584,17302.91,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Gujarat,NA,NA,Gender,1,NA,NA,NA
9585,7645.69,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Gujarat,NA,NA,Gender,2,NA,NA,NA
9586,12322.75,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Daman and Diu,NA,NA,Gender,1,NA,NA,NA
9587,11025.62,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Daman and Diu,NA,NA,Gender,2,NA,NA,NA
9588,15376.11,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Daman and Diu,NA,NA,Gender,1,NA,NA,NA
9589,12342.74,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Daman and Diu,NA,NA,Gender,2,NA,NA,NA
9590,10464.27,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Maharashtra,NA,NA,Gender,1,NA,NA,NA
9591,5330.79,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Maharashtra,NA,NA,Gender,2,NA,NA,NA
9592,18271.15,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Maharashtra,NA,NA,Gender,1,NA,NA,NA
9593,9796.2,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Maharashtra,NA,NA,Gender,2,NA,NA,NA
9594,12055.85,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Andhra Pradesh,NA,NA,Gender,1,NA,NA,NA
9595,6069.45,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Andhra Pradesh,NA,NA,Gender,2,NA,NA,NA
9596,14337.79,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Andhra Pradesh,NA,NA,Gender,1,NA,NA,NA
9597,7497.93,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Andhra Pradesh,NA,NA,Gender,2,NA,NA,NA
9598,11794.32,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Karnataka,NA,NA,Gender,1,NA,NA,NA
9599,6027.93,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Karnataka,NA,NA,Gender,2,NA,NA,NA
9600,17346.17,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Karnataka,NA,NA,Gender,1,NA,NA,NA
9601,10407.7,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Karnataka,NA,NA,Gender,2,NA,NA,NA
9602,19244.23,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Goa,NA,NA,Gender,1,NA,NA,NA
9603,15635.94,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Goa,NA,NA,Gender,2,NA,NA,NA
9604,23303,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Goa,NA,NA,Gender,1,NA,NA,NA
9605,17378.75,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Goa,NA,NA,Gender,2,NA,NA,NA
9606,11632.23,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Lakshadweep,NA,NA,Gender,1,NA,NA,NA
9607,31374.85,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Lakshadweep,NA,NA,Gender,2,NA,NA,NA
9608,29313.34,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Lakshadweep,NA,NA,Gender,1,NA,NA,NA
9609,39866.14,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Lakshadweep,NA,NA,Gender,2,NA,NA,NA
9610,15115.06,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Kerala,NA,NA,Gender,1,NA,NA,NA
9611,8025.02,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Kerala,NA,NA,Gender,2,NA,NA,NA
9612,16749.47,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Kerala,NA,NA,Gender,1,NA,NA,NA
9613,10260.21,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Kerala,NA,NA,Gender,2,NA,NA,NA
9614,12027.65,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tamil Nadu,NA,NA,Gender,1,NA,NA,NA
9615,4958.52,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Tamil Nadu,NA,NA,Gender,2,NA,NA,NA
9616,15794.88,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tamil Nadu,NA,NA,Gender,1,NA,NA,NA
9617,8461.55,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Tamil Nadu,NA,NA,Gender,2,NA,NA,NA
9618,15401.87,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Puducherry,NA,NA,Gender,1,NA,NA,NA
9619,10267.91,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Puducherry,NA,NA,Gender,2,NA,NA,NA
9620,17243.36,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Puducherry,NA,NA,Gender,1,NA,NA,NA
9621,11673.55,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Puducherry,NA,NA,Gender,2,NA,NA,NA
9622,15464.12,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Andaman and Nicobar Islands,NA,NA,Gender,1,NA,NA,NA
9623,13013.11,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Andaman and Nicobar Islands,NA,NA,Gender,2,NA,NA,NA
9624,23555.16,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Andaman and Nicobar Islands,NA,NA,Gender,1,NA,NA,NA
9625,17696.03,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Andaman and Nicobar Islands,NA,NA,Gender,2,NA,NA,NA
9626,12411.53,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Telangana,NA,NA,Gender,1,NA,NA,NA
9627,6950.46,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Telangana,NA,NA,Gender,2,NA,NA,NA
9628,19212.88,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Telangana,NA,NA,Gender,1,NA,NA,NA
9629,8622.11,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Telangana,NA,NA,Gender,2,NA,NA,NA
9630,6561.08,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,1,Gender,1,NA,NA,NA
9631,1976.59,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,1,Gender,2,NA,NA,NA
9632,10309.41,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,2,Gender,1,NA,NA,NA
9633,3458.22,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,2,Gender,2,NA,NA,NA
9634,14224.39,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,3,Gender,1,NA,NA,NA
9635,5130.85,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,3,Gender,2,NA,NA,NA
9636,20375.48,NA,2020,State,urban/rural,Sex,4,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,4,Gender,1,NA,NA,NA
9637,6841.13,NA,2020,State,urban/rural,Sex,4,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,4,Gender,2,NA,NA,NA
9638,42186.98,NA,2020,State,urban/rural,Sex,5,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,5,Gender,1,NA,NA,NA
9639,23253.94,NA,2020,State,urban/rural,Sex,5,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,5,Gender,2,NA,NA,NA
9640,NA,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,NA,Gender,1,NA,NA,NA
9641,NA,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,0,NA,Jammu and Kashmir,NA,NA,Gender,2,NA,NA,NA
9642,8074.69,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,1,Gender,1,NA,NA,NA
9643,3428.52,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,1,Gender,2,NA,NA,NA
9644,11849.49,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,2,Gender,1,NA,NA,NA
9645,6765.11,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,2,Gender,2,NA,NA,NA
9646,17416.85,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,3,Gender,1,NA,NA,NA
9647,9887.38,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,3,Gender,2,NA,NA,NA
9648,26945.5,NA,2020,State,urban/rural,Sex,4,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,4,Gender,1,NA,NA,NA
9649,28187.96,NA,2020,State,urban/rural,Sex,4,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,4,Gender,2,NA,NA,NA
9650,53202.31,NA,2020,State,urban/rural,Sex,5,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,5,Gender,1,NA,NA,NA
9651,55473.07,NA,2020,State,urban/rural,Sex,5,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,5,Gender,2,NA,NA,NA
9652,NA,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,NA,Gender,1,NA,NA,NA
9653,NA,NA,2020,State,urban/rural,Sex,Total,state_sec_quint,2020,1,NA,Jammu and Kashmir,NA,NA,Gender,2,NA,NA,NA
9654,3126.63,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,1,Gender,1,NA,NA,NA
9655,1022.35,NA,2020,State,urban/rural,Sex,1,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,1,Gender,2,NA,NA,NA
9656,8244.12,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,2,Gender,1,NA,NA,NA
9657,2249.68,NA,2020,State,urban/rural,Sex,2,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,2,Gender,2,NA,NA,NA
9658,11849.74,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,3,Gender,1,NA,NA,NA
9659,3439.91,NA,2020,State,urban/rural,Sex,3,state_sec_quint,2020,0,NA,Himachal Pradesh,NA,3,Gender,2,NA,NA,NA
