,urban,sector,sector_type,year,state,dem,working_age,age_cohort,edu_cat_1,edu_cat_2,edu_cat_3,edu_cat_4,edu_cat_female_1,edu_cat_female_2,edu_cat_female_3,edu_cat_female_4,edu_cat_male_1,edu_cat_male_2,edu_cat_male_3,edu_cat_male_4,vocat1,vocat1_female,vocat1_male
3535,.,99,All,2019,Mizoram,Age,NA,30 to 44,0.020737177,0.553129554,0.22159721,0.204536036,0.011232893,0.305554062,0.113084607,0.068733774,0.009504283,0.247575507,0.10851261,0.135802254,0.100731425,0.045099951,0.055631477
3536,.,99,All,2019,Mizoram,Age,NA,45 to 64,0.09257929,0.593342364,0.179797903,0.134280443,0.051993839,0.322686672,0.08139281,0.037959818,0.040585447,0.270655692,0.098405093,0.096320629,0.085324831,0.032343999,0.052980836
3537,.,99,All,2019,Mizoram,Age,NA,65 and above,0.257854819,0.592391789,0.073427893,0.076325476,0.164444506,0.251601547,0.014978698,0.013081212,0.093410306,0.340790272,0.058449198,0.063244268,0,0,0
3538,.,99,All,2019,Mizoram,Age,NA,NA,0.68372649,0.315271914,0.001001583,0,0.292531013,0.176015943,0.000998317,0,0.389986187,0.138590425,0,0,0.003271057,0.003271057,0
3779,0,0,Rural,2019,Mizoram,Age,NA,15 to 29,0.008014689,0.507466733,0.395114958,0.089403622,0.005693974,0.260641158,0.165157825,0.026257653,0.002320716,0.246825576,0.229957148,0.063145965,0.082155786,0.051292095,0.030863693
3780,0,0,Rural,2019,Mizoram,Age,NA,30 to 44,0.031860325,0.641281724,0.201917008,0.124940969,0.016625233,0.354665846,0.108771972,0.027999055,0.015235093,0.286615849,0.093145035,0.096941918,0.158026144,0.077184476,0.080841675
3781,0,0,Rural,2019,Mizoram,Age,NA,45 to 64,0.151813731,0.619151652,0.152220875,0.076813765,0.083316766,0.303050309,0.065238453,0.018575974,0.068496965,0.316101342,0.086982414,0.058237791,0.139210865,0.051439688,0.087771177
3782,0,0,Rural,2019,Mizoram,Age,NA,65 and above,0.361687511,0.56286329,0.029485382,0.04596382,0.217069268,0.231089875,0,0,0.144618243,0.3317734,0.029485382,0.04596382,0,0,0
3783,0,0,Rural,2019,Mizoram,Age,NA,NA,0.673708558,0.326291412,0,0,0.261466116,0.182363391,0,0,0.411463648,0.143384829,0,0,0.005816721,0.005816721,0
3784,1,1,Urban,2019,Mizoram,Age,NA,15 to 29,0.004290884,0.313145846,0.468865275,0.213697985,0.001433897,0.174460128,0.225322753,0.103054583,0.002855788,0.138539851,0.243354097,0.110557221,0.028874559,0.012216697,0.016657863
3785,1,1,Urban,2019,Mizoram,Age,NA,30 to 44,0.007237471,0.446142972,0.245482281,0.301137269,0.004688434,0.245949134,0.118318677,0.118171826,0.002549036,0.200193852,0.127163604,0.182965443,0.031195195,0.006160293,0.025034903
3786,1,1,Urban,2019,Mizoram,Age,NA,45 to 64,0.029257054,0.56575197,0.209278047,0.195712909,0.018509308,0.343678176,0.098661989,0.058681346,0.010747747,0.222073823,0.110616058,0.13703157,0.027720116,0.01193051,0.015789606
3787,1,1,Urban,2019,Mizoram,Age,NA,65 and above,0.157319352,0.620982647,0.115974993,0.105722986,0.113490857,0.271461844,0.029481743,0.025747025,0.043828495,0.349520832,0.086493254,0.079975963,0,0,0
3788,1,1,Urban,2019,Mizoram,Age,NA,NA,0.696626663,0.301082045,0.002291329,0,0.332506716,0.167847767,0.002282995,0,0.362370372,0.13242577,0,0,0,0,0
4222,.,99,All,2019,Mizoram,All,NA,NA,0.165408865,0.479286075,0.225071535,0.130233526,0.07719592,0.257591575,0.104298264,0.045523461,0.088147014,0.221483096,0.120684005,0.084667325,0.061415993,0.0284782,0.032937795
4271,0,0,Rural,2019,Mizoram,All,NA,NA,0.192528248,0.535127401,0.195594802,0.076749578,0.085553661,0.278565645,0.088073879,0.018684074,0.10692472,0.256399333,0.107469581,0.058054611,0.096312635,0.047019709,0.049292926
4272,1,1,Urban,2019,Mizoram,All,NA,NA,0.135362178,0.417417258,0.257730007,0.189490572,0.067938693,0.234360218,0.122268759,0.075251378,0.067347601,0.182807595,0.135321155,0.114145301,0.022773292,0.007946308,0.014826984
4398,.,99,All,2018,Mizoram,Age,NA,15 to 29,0.012924823,0.402425766,0.464067221,0.120582193,0.011051031,0.203603536,0.219305918,0.059035581,0.001873793,0.198822245,0.244761288,0.061546609,0.033724073,0.014843117,0.018880956
4399,.,99,All,2018,Mizoram,Age,NA,30 to 44,0.039430905,0.541548848,0.248440772,0.170579493,0.031635594,0.302527279,0.122462809,0.057443533,0.00779531,0.239021569,0.125977963,0.113135956,0.089020506,0.03357175,0.055448756
4400,.,99,All,2018,Mizoram,Age,NA,45 to 64,0.088145837,0.642698348,0.14799121,0.121164583,0.062242065,0.341049552,0.06682419,0.02629769,0.025903771,0.301648825,0.08116702,0.094866887,0.061539587,0.019169709,0.04236988
4401,.,99,All,2018,Mizoram,Age,NA,65 and above,0.311722636,0.566313326,0.074204206,0.047759797,0.201591328,0.243302912,0.019764282,0.005334167,0.110131323,0.323010445,0.054439928,0.042425632,0,0,0
4402,.,99,All,2018,Mizoram,Age,NA,NA,0.675732374,0.324267596,0,0,0.336115211,0.161156878,0,0,0.339617193,0.163110718,0,0,0,0,0
4643,0,0,Rural,2018,Mizoram,Age,NA,15 to 29,0.024281591,0.508989155,0.418291628,0.048437618,0.020607218,0.245563909,0.176061481,0.018318217,0.003674372,0.263425261,0.242230147,0.030119399,0.035996307,0.012430424,0.023565883
4644,0,0,Rural,2018,Mizoram,Age,NA,30 to 44,0.063129343,0.627162278,0.223798305,0.085910089,0.05255181,0.347351313,0.100048795,0.022077566,0.010577532,0.279810935,0.123749502,0.063832529,0.108858019,0.0510883,0.057769716
4645,0,0,Rural,2018,Mizoram,Age,NA,45 to 64,0.137475491,0.703404546,0.082841814,0.076278187,0.096716017,0.332270086,0.029464589,0.009316934,0.040759467,0.37113443,0.053377222,0.066961251,0.051327232,0.017093364,0.034233868
4646,0,0,Rural,2018,Mizoram,Age,NA,65 and above,0.435416162,0.515107393,0.0194584,0.03001803,0.261133403,0.182776973,0.009333418,0.002414126,0.174282745,0.332330436,0.010124981,0.027603904,0,0,0
4647,0,0,Rural,2018,Mizoram,Age,NA,NA,0.655908346,0.344091684,0,0,0.331424445,0.153575748,0,0,0.324483901,0.190515921,0,0,0,0,0
4648,1,1,Urban,2018,Mizoram,Age,NA,15 to 29,0.001106278,0.291529417,0.511704087,0.195660233,0.001106278,0.159937009,0.264308721,0.101408556,0,0.131592393,0.247395366,0.094251677,0.031359449,0.017353913,0.014005535
4649,1,1,Urban,2018,Mizoram,Age,NA,30 to 44,0.011265928,0.439799488,0.277727693,0.271206886,0.006777215,0.249255046,0.149101272,0.099475071,0.004488712,0.190544456,0.128626421,0.171731815,0.065444142,0.012753786,0.052690353
4650,1,1,Urban,2018,Mizoram,Age,NA,45 to 64,0.0356934,0.578149259,0.217264861,0.168892488,0.025585756,0.350384772,0.106548831,0.044353407,0.010107644,0.227764487,0.11071603,0.124539077,0.072398432,0.021377493,0.051020935
4651,1,1,Urban,2018,Mizoram,Age,NA,65 and above,0.188920051,0.617150486,0.1285557,0.065373778,0.142478094,0.303392887,0.030120015,0.008233175,0.046441961,0.313757569,0.098435685,0.057140604,0,0,0
4652,1,1,Urban,2018,Mizoram,Age,NA,NA,0.701197803,0.298802197,0,0,0.342140824,0.170895383,0,0,0.35905695,0.127906829,0,0,0,0,0
5086,.,99,All,2018,Mizoram,All,NA,NA,0.179016322,0.478801191,0.236670867,0.105511628,0.099558681,0.249580041,0.111622602,0.037638418,0.079457633,0.229221135,0.125048265,0.06787321,0.044450331,0.01658053,0.027869802
5135,0,0,Rural,2018,Mizoram,All,NA,NA,0.207210556,0.543564677,0.196840882,0.05238387,0.119763061,0.266077846,0.083258145,0.012869107,0.087447494,0.277486861,0.11358273,0.039514761,0.04785271,0.019722778,0.028129932
5136,1,1,Urban,2018,Mizoram,All,NA,NA,0.147405148,0.406188786,0.281327963,0.165078089,0.076905675,0.231082827,0.143424615,0.065409593,0.070499465,0.175105959,0.137903348,0.099668503,0.040635608,0.013057462,0.027578147
5262,.,99,All,2017,Mizoram,Age,NA,15 to 29,0.02005649,0.428788543,0.443629533,0.107525453,0.014910175,0.209322646,0.225270763,0.05922481,0.005146315,0.219465896,0.21835877,0.048300643,0.136650011,0.05704264,0.079607375
5263,.,99,All,2017,Mizoram,Age,NA,30 to 44,0.05421925,0.539838374,0.267821133,0.138121247,0.035842191,0.277585775,0.128312841,0.056128863,0.01837706,0.262252569,0.139508307,0.081992388,0.277746469,0.10452114,0.173225328
5264,.,99,All,2017,Mizoram,Age,NA,45 to 64,0.186525553,0.581838727,0.150630921,0.081004806,0.11160095,0.31144762,0.068378709,0.027027933,0.074924596,0.270391107,0.082252204,0.053976875,0.227258325,0.106851757,0.120406568
5265,.,99,All,2017,Mizoram,Age,NA,65 and above,0.322941035,0.567034602,0.070043795,0.039980583,0.191481829,0.221458837,0.03434515,0.003088823,0.131459206,0.34557575,0.035698645,0.036891762,0,0,0
5266,.,99,All,2017,Mizoram,Age,NA,NA,0.654346287,0.345653713,0,0,0.324931383,0.165515661,0,0,0.329414904,0.180138066,0,0,0.000572307,0,0.000572307
5507,0,0,Rural,2017,Mizoram,Age,NA,15 to 29,0.034077544,0.518824577,0.400563776,0.046534095,0.02530163,0.244954482,0.199066818,0.028112194,0.008775912,0.273870081,0.201496974,0.018421903,0.130371556,0.055797033,0.074574523
5508,0,0,Rural,2017,Mizoram,Age,NA,30 to 44,0.092684716,0.595634818,0.251312286,0.060368162,0.06072541,0.29241848,0.103040963,0.006666014,0.031959306,0.303216368,0.148271322,0.053702146,0.280359536,0.104410999,0.175948545
5509,0,0,Rural,2017,Mizoram,Age,NA,45 to 64,0.279119551,0.602029443,0.095584579,0.023266451,0.160054639,0.307851017,0.028825846,0.009542637,0.119064912,0.294178396,0.06675873,0.013723815,0.197559968,0.09854684,0.099013127
5510,0,0,Rural,2017,Mizoram,Age,NA,65 and above,0.417955965,0.549854636,0.025058616,0.007130768,0.223258212,0.172541425,0.003615863,0,0.194697753,0.377313226,0.021442752,0.007130768,0,0,0
5511,0,0,Rural,2017,Mizoram,Age,NA,NA,0.649654388,0.350345612,0,0,0.325714141,0.142076448,0,0,0.323940217,0.208269179,0,0,0.001120926,0,0.001120926
5512,1,1,Urban,2017,Mizoram,Age,NA,15 to 29,0.00455321,0.329234391,0.491247922,0.174964473,0.003420194,0.169923991,0.254244834,0.093626477,0.001133017,0.159310386,0.237003088,0.081337996,0.143592194,0.058419928,0.085172266
5513,1,1,Urban,2017,Mizoram,Age,NA,30 to 44,0.013705484,0.481070697,0.28520909,0.220014721,0.009633929,0.261963248,0.154930457,0.108225629,0.004071554,0.219107464,0.130278647,0.111789092,0.274994254,0.104637146,0.170357108
5514,1,1,Urban,2017,Mizoram,Age,NA,45 to 64,0.080040194,0.558618963,0.213935539,0.147405311,0.055878036,0.315583795,0.113865465,0.047136448,0.024162155,0.243035138,0.100070082,0.100268871,0.261412144,0.116402604,0.145009547
5515,1,1,Urban,2017,Mizoram,Age,NA,65 and above,0.239768058,0.582073331,0.109422341,0.068736233,0.163665816,0.264279544,0.061244555,0.005792676,0.076102249,0.317793816,0.048177786,0.062943555,0,0,0
5516,1,1,Urban,2017,Mizoram,Age,NA,NA,0.659240782,0.340759248,0,0,0.324114829,0.189966902,0,0,0.335125953,0.150792345,0,0,0,0,0
5950,.,99,All,2017,Mizoram,All,NA,NA,0.218688011,0.472755492,0.226906091,0.081650399,0.11742419,0.236070991,0.111788757,0.035995234,0.101263821,0.236684516,0.115117326,0.045655165,0.149595007,0.062217724,0.087377287
5999,0,0,Rural,2017,Mizoram,All,NA,NA,0.251337498,0.517347157,0.19854936,0.032765999,0.136473075,0.24269186,0.089506797,0.011986282,0.114864416,0.274655282,0.10904257,0.020779718,0.143607199,0.060769036,0.08283817
6000,1,1,Urban,2017,Mizoram,All,NA,NA,0.183569118,0.424791247,0.257407546,0.134232104,0.096934557,0.228949368,0.135755986,0.061820075,0.086634569,0.195841864,0.121651553,0.072412036,0.156035691,0.063775979,0.092259713
1,.,99,All,2023,India,Age,NA,15 to 29,0.059473004,0.331176043,0.430981308,0.178369656,0.036587782,0.163285166,0.20610784,0.084977821,0.022885222,0.167890877,0.224873453,0.093391836,0.26063922,0.092784688,0.167854518
2,.,99,All,2023,India,Age,NA,30 to 44,0.227399096,0.369769663,0.228367075,0.174464181,0.15245603,0.182340667,0.104785882,0.072447993,0.074943066,0.187428996,0.123581186,0.102016181,0.414106548,0.151293233,0.26281333
3,.,99,All,2023,India,Age,NA,45 to 64,0.468101293,0.288484842,0.153408483,0.090005375,0.299741238,0.121017851,0.054785408,0.028955383,0.168360069,0.167466998,0.098623082,0.061049987,0.308026224,0.102612853,0.205413386
4,.,99,All,2023,India,Age,NA,65 and above,0.630362332,0.198219955,0.103676632,0.067741096,0.388480693,0.072175242,0.030038685,0.016985068,0.241881639,0.126044706,0.073637947,0.050756026,0,0,0
5,.,99,All,2023,India,Age,NA,NA,0.719000816,0.280311257,0.000687926,0,0.34037286,0.133053645,0.000319458,0,0.378627956,0.147257611,0.000368468,0,0.002810433,0.00151711,0.001293323
6,0,0,Rural,2023,India,Age,NA,15 to 29,0.067414165,0.367997557,0.426377535,0.138210744,0.042768624,0.186548784,0.204145312,0.062909089,0.024645537,0.181448787,0.222232223,0.075301655,0.267929286,0.096436635,0.171492666
7,0,0,Rural,2023,India,Age,NA,30 to 44,0.273383945,0.400479883,0.221066445,0.105069742,0.18653211,0.196167871,0.098009139,0.038054463,0.086851828,0.204311997,0.123057306,0.067015275,0.425896287,0.162956238,0.262940049
8,0,0,Rural,2023,India,Age,NA,45 to 64,0.558668137,0.282970995,0.120095983,0.038264852,0.354025275,0.108695038,0.034244612,0.007314136,0.204642877,0.174275979,0.085851371,0.030950716,0.326923877,0.116655,0.210268885
9,0,0,Rural,2023,India,Age,NA,65 and above,0.734931171,0.172758326,0.06899517,0.023315348,0.44006148,0.0494605,0.011624259,0.002610048,0.294869661,0.123297825,0.057370916,0.020705299,0,0,0
10,0,0,Rural,2023,India,Age,NA,NA,0.72235477,0.277073592,0.000571643,0,0.341988027,0.131584927,0.000273034,0,0.380366713,0.145488679,0.000298609,0,0.003228556,0.00172432,0.001504236
11,1,1,Urban,2023,India,Age,NA,15 to 29,0.040509053,0.243244052,0.441975355,0.274271548,0.021827569,0.107730262,0.210794464,0.137679264,0.018681483,0.135513783,0.231180906,0.136592269,0.243230045,0.084063612,0.159166425
12,1,1,Urban,2023,India,Age,NA,30 to 44,0.128809318,0.303928107,0.24401933,0.32324326,0.079398178,0.152695626,0.119314969,0.146186441,0.049411133,0.151232466,0.124704361,0.177056819,0.388829768,0.126288161,0.262541622
13,1,1,Urban,2023,India,Age,NA,45 to 64,0.265391976,0.300826073,0.227969468,0.205812484,0.178241134,0.148599133,0.100760393,0.077393442,0.087150842,0.15222694,0.127209082,0.128419042,0.26572898,0.071183316,0.194545671
14,1,1,Urban,2023,India,Age,NA,65 and above,0.387796938,0.257282585,0.184126228,0.170794249,0.268830121,0.124866001,0.072754107,0.050330397,0.118966825,0.132416576,0.111372121,0.120463848,0,0,0
15,1,1,Urban,2023,India,Age,NA,NA,0.708738029,0.290218204,0.001043742,0,0.335430592,0.137547791,0.000461511,0,0.373307467,0.152670413,0.000582231,0,0.001531008,0.000883063,0.000647944
750,.,99,All,2023,India,All,NA,NA,0.384190828,0.3092632,0.199244007,0.107301988,0.215841427,0.145202324,0.089246422,0.044903133,0.168349385,0.164060861,0.109997578,0.062398855,0.221206561,0.078353211,0.142853364
751,0,0,Rural,2023,India,All,NA,NA,0.428196609,0.320771694,0.184220865,0.066810824,0.241425961,0.149421364,0.080549918,0.025801662,0.186770648,0.17135033,0.103670955,0.041009165,0.223971874,0.082654051,0.141317829
752,1,1,Urban,2023,India,All,NA,NA,0.277029186,0.28123799,0.235827908,0.205904916,0.153538689,0.134928241,0.1104239,0.091418497,0.123490483,0.146309748,0.125404015,0.114486419,0.214472562,0.067879923,0.146592632
857,.,99,All,2022,India,Age,NA,15 to 29,0.068054937,0.334644467,0.431171954,0.166128635,0.042215619,0.1641334,0.202751309,0.0770927,0.025839318,0.170511082,0.228420645,0.089035936,0.219078273,0.074335873,0.144742399
858,.,99,All,2022,India,Age,NA,30 to 44,0.233617991,0.381978929,0.223836079,0.160567015,0.157694638,0.187378734,0.099184424,0.065791741,0.075923353,0.194600195,0.124651648,0.094775267,0.338348299,0.12009614,0.218252152
859,.,99,All,2022,India,Age,NA,45 to 64,0.469212919,0.297030658,0.149268851,0.084487572,0.295653552,0.123620592,0.051449683,0.028142955,0.173559368,0.173410073,0.097819164,0.056344613,0.246950701,0.075474113,0.171476588
860,.,99,All,2022,India,Age,NA,65 and above,0.630533516,0.199737713,0.105197735,0.064531021,0.37637642,0.072481625,0.030305965,0.015270754,0.254157126,0.127256095,0.074891776,0.04926027,0,0,0
861,.,99,All,2022,India,Age,NA,NA,0.713420451,0.286090195,0.000489329,0,0.340394467,0.136512652,0.000284896,0,0.373026013,0.149577543,0.000204433,0,0.001699765,0.000748426,0.000951338
862,0,0,Rural,2022,India,Age,NA,15 to 29,0.076964326,0.372116864,0.42442444,0.126494363,0.049690921,0.186273172,0.200832263,0.055494823,0.027273409,0.185843676,0.223592192,0.07099954,0.220087856,0.075045824,0.145042032
863,0,0,Rural,2022,India,Age,NA,30 to 44,0.277078003,0.409329593,0.215156078,0.098436311,0.189029425,0.20001857,0.090743408,0.035310522,0.088048585,0.209311023,0.124412663,0.063125797,0.339394808,0.126047164,0.213347659
864,0,0,Rural,2022,India,Age,NA,45 to 64,0.555501878,0.290166557,0.117812574,0.036518976,0.345091224,0.111424088,0.031971734,0.008319357,0.210410669,0.178742468,0.085840836,0.028199619,0.256265581,0.083051197,0.173214376
865,0,0,Rural,2022,India,Age,NA,65 and above,0.737054765,0.176360637,0.067806594,0.018778017,0.427997261,0.050670199,0.011252517,0.002350174,0.309057474,0.12569043,0.056554079,0.016427843,0,0,0
866,0,0,Rural,2022,India,Age,NA,NA,0.71835804,0.281269908,0.000372031,0,0.345422238,0.133580104,0.000222753,0,0.372935802,0.147689819,0.000149278,0,0.001762733,0.00071272,0.001050013
867,1,1,Urban,2022,India,Age,NA,15 to 29,0.045836013,0.241192967,0.447999358,0.264971673,0.023573138,0.108919494,0.207537144,0.13095516,0.022262873,0.132273465,0.240462199,0.134016514,0.216560513,0.072565347,0.143995166
868,1,1,Urban,2022,India,Age,NA,30 to 44,0.132398173,0.318278313,0.244052082,0.305271447,0.084714897,0.157940105,0.118843816,0.136783525,0.047683284,0.160338193,0.125208259,0.168487921,0.335910887,0.106236018,0.229674861
869,1,1,Urban,2022,India,Age,NA,45 to 64,0.267847747,0.31304881,0.222675666,0.196427777,0.180285096,0.152082518,0.096903704,0.074403591,0.087562658,0.160966292,0.125771955,0.122024179,0.225213364,0.057792109,0.167421252
870,1,1,Urban,2022,India,Age,NA,65 and above,0.383888632,0.253866255,0.191775173,0.170469955,0.256850719,0.122984953,0.074423328,0.045187753,0.127037898,0.130881295,0.117351837,0.125282213,0,0,0
871,1,1,Urban,2022,India,Age,NA,NA,0.697083831,0.302038729,0.000877425,0,0.323759347,0.146215394,0.000490504,0,0.373324484,0.155823335,0.000386921,0,0.001491424,0.000866565,0.00062486
1613,.,99,All,2022,India,All,NA,NA,0.385195434,0.316418439,0.19853425,0.099851884,0.215722099,0.148202598,0.087066777,0.041248877,0.16947335,0.168215826,0.111467466,0.058603011,0.181117952,0.061043423,0.120074525
1614,0,0,Rural,2022,India,All,NA,NA,0.427807122,0.327236354,0.182900324,0.062056202,0.240637735,0.151919156,0.07829424,0.023678176,0.187169403,0.175317183,0.104606085,0.038378026,0.179294735,0.062567353,0.116727382
1615,1,1,Urban,2022,India,All,NA,NA,0.275257409,0.288508236,0.238869712,0.197364628,0.151439831,0.13861388,0.109699905,0.086581223,0.123817585,0.149894357,0.129169807,0.110783406,0.185821831,0.057111688,0.128710151
1721,.,99,All,2021,India,Age,NA,15 to 29,0.074739672,0.342870086,0.418894559,0.163495705,0.045592759,0.166636035,0.197037503,0.076201111,0.029146919,0.176234037,0.221857041,0.087294593,0.154037789,0.051166642,0.102871157
1722,.,99,All,2021,India,Age,NA,30 to 44,0.249433696,0.379029214,0.217309743,0.154227361,0.166891649,0.18560718,0.093336135,0.062379766,0.082542047,0.193422019,0.123973601,0.091847599,0.233700946,0.074788511,0.158912435
1723,.,99,All,2021,India,Age,NA,45 to 64,0.479155391,0.290790915,0.142293379,0.087760307,0.303538293,0.117724597,0.048130181,0.027563149,0.175617099,0.173066303,0.094163202,0.06019716,0.164340451,0.046158731,0.11818172
1724,.,99,All,2021,India,Age,NA,65 and above,0.636491597,0.196305156,0.10239099,0.06481225,0.382214755,0.072317123,0.027992394,0.015966872,0.254276842,0.123988032,0.0743986,0.048845377,0,0,0
1725,.,99,All,2021,India,Age,NA,NA,0.724357665,0.274683952,0.000958424,0,0.345198274,0.132955998,0.000467015,0,0.379159361,0.141727939,0.000491409,0,0.002121573,0.001227236,0.000894337
1726,0,0,Rural,2021,India,Age,NA,15 to 29,0.084121481,0.37832123,0.414110541,0.12344677,0.053069968,0.18624413,0.195155874,0.055357724,0.031051513,0.1920771,0.218954653,0.068089046,0.143369913,0.047443468,0.095926449
1727,0,0,Rural,2021,India,Age,NA,30 to 44,0.295950323,0.406730235,0.203755304,0.093564123,0.201354265,0.197756156,0.081871249,0.031926751,0.094596058,0.208974093,0.121884055,0.061637376,0.218810216,0.072453223,0.146356985
1728,0,0,Rural,2021,India,Age,NA,45 to 64,0.571055591,0.282596976,0.108597741,0.037749708,0.358154505,0.103492334,0.027915504,0.006856714,0.212901071,0.179104626,0.08068224,0.030892992,0.155726418,0.04722403,0.108502388
1729,0,0,Rural,2021,India,Age,NA,65 and above,0.741919935,0.170799598,0.06669043,0.020590072,0.430794299,0.049440168,0.010447187,0.002011798,0.311125606,0.121359423,0.056243245,0.018578274,0,0,0
1730,0,0,Rural,2021,India,Age,NA,NA,0.728428245,0.270646691,0.000925054,0,0.346649826,0.131879523,0.000418891,0,0.381778449,0.138767168,0.000506163,0,0.002291788,0.001385032,0.000906756
