"","poor_420","inc_selfemp","inc_salaried","inc_casual","year","level","area","dem","SourceSheet","sector2","state","age_cat1","age_cat2","age_cat3","age_cat4","edu_cat1","edu_cat2","edu_cat3","edu_cat4","edu_cat5","edu_cat6","gender_cat1","gender_cat2","hhsize_cat1","hhsize_cat2","hhsize_cat3","hhsize_cat4","owns_dwelling","owns_land","inc_selfemp_agri","inc_selfemp_nonagri","inc_casual_agri","inc_casual_nonagri","inc_selfemp_urban","inc_casual_urban","inc_others"
"2127",1,0.405578702688217,0.499356091022491,0.0248619709163904,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128",0,0.429093033075333,0.405850231647491,0.0655608847737312,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",1,0.482199370861053,0.334856063127518,0.137752175331116,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130",0,0.445762723684311,0.366570383310318,0.141730710864067,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131",1,0.37934872508049,0.260345697402954,0.273539334535599,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132",0,0.430713921785355,0.328681081533432,0.19947312772274,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133",1,0.346466034650803,0.281192034482956,0.352498173713684,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134",0,0.358354479074478,0.334462940692902,0.262203395366669,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135",1,0.309383541345596,0.262926876544952,0.38800847530365,2022,"State","urban/rural","Education","sector_state",1,"West Bengal",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",0,0.215448677539825,0.634289443492889,0,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",0,0.348503798246384,0.538901448249817,0.012433260679245,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",1,0.632599055767059,0.308492988348007,0.0379945039749146,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",0,0.328336447477341,0.48927366733551,0.0586395934224129,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140",1,0.270162463188171,0.454815864562988,0.170871704816818,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141",0,0.480534195899963,0.358556151390076,0.104260392487049,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",1,0.387844145298004,0.285335868597031,0.250232517719269,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",0,0.251983970403671,0.442939072847366,0.191585272550583,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",1,0.275061547756195,0.356457501649857,0.312957376241684,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",0,0.334016531705856,0.372568190097809,0.218863502144814,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",1,0.305477470159531,0.300674349069595,0.314428955316544,2022,"State","urban/rural","Education","sector_state",1,"Jharkhand",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147",0,0.402606874704361,0.538505733013153,0,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",1,0,1,0,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",0,0.310604482889175,0.589341163635254,0.0101605765521526,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",1,0.530956268310547,0.347941905260086,0.0272058770060539,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151",0,0.416340947151184,0.44896200299263,0.0420018844306469,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",1,0.474009126424789,0.336436837911606,0.139723673462868,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153",0,0.461624532938004,0.385230749845505,0.128163069486618,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154",1,0.466517508029938,0.237208351492882,0.211589485406876,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",0,0.434941411018372,0.29072704911232,0.202487051486969,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",1,0.485672146081924,0.167187109589577,0.317892491817474,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157",0,0.382933676242828,0.271423250436783,0.292171806097031,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",1,0.345906853675842,0.152784690260887,0.443168967962265,2022,"State","urban/rural","Education","sector_state",1,"Odisha",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",0,0.306986302137375,0.655216872692108,0.0171216670423746,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",1,0.231130689382553,0.125570520758629,0.643298804759979,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",0,0.319460064172745,0.601256787776947,0.0108666894957423,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162",1,0.308048725128174,0.675086915493011,0,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",0,0.359246760606766,0.527732253074646,0.0724612027406693,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164",1,0.253735423088074,0.536235392093658,0.160436823964119,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",0,0.352595597505569,0.514664113521576,0.0659255161881447,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166",1,0.488539189100266,0.324685305356979,0.177372112870216,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167",0,0.391853868961334,0.404827237129211,0.151568859815598,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168",1,0.37268990278244,0.34524405002594,0.268491894006729,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",0,0.283647298812866,0.370065242052078,0.275559991598129,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",1,0.314128816127777,0.175851210951805,0.472146093845367,2022,"State","urban/rural","Education","sector_state",1,"Chhattisgarh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171",0,0.312616467475891,0.592645406723022,0.0173297263681889,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",1,0.545094013214111,0.202202022075653,0.100027099251747,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0.359028041362762,0.508905649185181,0.035737868398428,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174",1,0.661315560340881,0.28080877661705,0.0489814653992653,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175",0,0.445344686508179,0.379283219575882,0.0911785662174225,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",1,0.445607036352158,0.273371398448944,0.219409734010696,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177",0,0.479337513446808,0.27558758854866,0.192506447434425,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",1,0.423565208911896,0.238869458436966,0.32307168841362,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179",0,0.470719218254089,0.256003558635712,0.24910432100296,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180",1,0.489976406097412,0.168355748057365,0.319559454917908,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181",0,0.435269683599472,0.250133872032166,0.26188462972641,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182",1,0.368690758943558,0.20620721578598,0.413229912519455,2022,"State","urban/rural","Education","sector_state",1,"Madhya Pradesh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183",0,0.373942911624908,0.565856397151947,0,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184",1,0,0.181602254509926,0.818397760391235,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185",0,0.421583145856857,0.507301867008209,0.00455551967024803,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186",1,0.668144106864929,0.278411984443665,0.0534438900649548,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187",0,0.400116801261902,0.490191787481308,0.0616916641592979,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188",1,0.448126643896103,0.457370549440384,0.0796983316540718,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189",0,0.384822458028793,0.473316162824631,0.116169519722462,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190",1,0.376938104629517,0.283829718828201,0.339232176542282,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191",0,0.418514966964722,0.382680773735046,0.16891060769558,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192",1,0.407800853252411,0.294590801000595,0.28956001996994,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193",0,0.411644011735916,0.351254314184189,0.203082755208015,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194",1,0.310019671916962,0.333041340112686,0.349798142910004,2022,"State","urban/rural","Education","sector_state",1,"Gujarat",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195",0,0.233811944723129,0.698760151863098,0,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196",0,0.120651870965958,0.872771263122559,0,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197",0,0.119442097842693,0.843484878540039,0.027831906452775,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198",1,0,0.87724757194519,0.122752450406551,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199",0,0.180829077959061,0.786731779575348,0.0208346266299486,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200",1,0,1,0,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201",0,0.243079453706741,0.675608217716217,0.0602603182196617,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202",1,0,1,0,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203",0,0.248414188623428,0.674953699111938,0.0271440334618092,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204",1,0,1,0,2022,"State","urban/rural","Education","sector_state",1,"Daman & Diu & D & N Haveli",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205",0,0.21770615875721,0.630565464496613,0.00340865179896355,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206",1,0.45400333404541,0.481139838695526,0.0554340593516827,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207",0,0.282072573900223,0.607749700546265,0.0172117426991463,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208",1,0.329209536314011,0.479396492242813,0.129771783947945,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209",0,0.358606666326523,0.505556166172028,0.0605025701224804,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210",1,0.463596552610397,0.31920862197876,0.198744624853134,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211",0,0.372034996747971,0.452849417924881,0.0994799509644508,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212",1,0.358680307865143,0.283851355314255,0.342404186725616,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213",0,0.381499797105789,0.429215759038925,0.11894266307354,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214",1,0.376614630222321,0.227497100830078,0.36227285861969,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215",0,0.358857929706573,0.39511513710022,0.18619130551815,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216",1,0.27775239944458,0.224489793181419,0.461614042520523,2022,"State","urban/rural","Education","sector_state",1,"Maharashtra",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217",0,0.308036804199219,0.60697877407074,0.0123906321823597,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218",0,0.260156869888306,0.590516209602356,0.0366157852113247,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219",1,0.296216815710068,0.70378315448761,0,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220",0,0.378367751836777,0.331667453050613,0.145137265324593,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221",1,0.528186142444611,0.266698449850082,0.0844288766384125,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222",0,0.307567685842514,0.301844418048859,0.213551327586174,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223",1,0.438046485185623,0.1946941614151,0.325683504343033,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224",0,0.356765031814575,0.359359174966812,0.207686901092529,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225",1,0.151250705122948,0.279233992099762,0.411504030227661,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226",0,0.363300651311874,0.293344259262085,0.25878182053566,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227",1,0.50176465511322,0.268365204334259,0.206960812211037,2022,"State","urban/rural","Education","sector_state",1,"Andhra Pradesh",NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228",0,0.187363535165787,0.710623502731323,0.00504215061664581,2022,"State","urban/rural","Education","sector_state",1,"Karnataka",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229",1,0,1,0,2022,"State","urban/rural","Education","sector_state",1,"Karnataka",NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230",0,0.260322779417038,0.633635580539703,0.0197978038340807,2022,"State","urban/rural","Education","sector_state",1,"Karnataka",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231",1,0.44374492764473,0.556255102157593,0,2022,"State","urban/rural","Education","sector_state",1,"Karnataka",NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232",0,0.375616878271103,0.425714045763016,0.083896778523922,2022,"State","urban/rural","Education","sector_state",1,"Karnataka",NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
