,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,age_cat1,age_cat2,age_cat3,age_cat4,owns_land
3838,0,0,0.29,0,0,0.3,2022,State,All,Age,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3839,0.01,0.01,0.29,0.01,0.01,0.29,2022,State,All,Age,state,99,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3840,0,0.15,0.75,0.02,0.12,0.75,2022,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3841,0.01,0.14,0.73,0.01,0.11,0.74,2022,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3842,0,0.1,0.72,0,0.08,0.72,2022,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3843,0,0.1,0.57,0.01,0.07,0.58,2022,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3844,0,0,0.54,0,0,0.54,2022,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3845,0.08,0.34,0.89,0.12,0.28,0.9,2022,State,All,Age,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3846,0.03,0.34,0.83,0.11,0.34,0.83,2022,State,All,Age,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3847,0.01,0.18,0.77,0.04,0.16,0.78,2022,State,All,Age,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3848,0,0.1,0.71,0,0.1,0.71,2022,State,All,Age,state,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3849,0.02,0.21,0.78,0.03,0.19,0.78,2022,State,urban/rural,Age,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3850,0,0.19,0.75,0.01,0.17,0.75,2022,State,urban/rural,Age,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3851,0.01,0.21,0.8,0.01,0.16,0.8,2022,State,urban/rural,Age,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3852,0,0.3,0.91,0.02,0.29,0.91,2022,State,urban/rural,Age,sector_state,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3853,0.01,0.12,0.65,0.01,0.09,0.65,2022,State,urban/rural,Age,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3854,0,0.07,0.65,0.01,0.05,0.65,2022,State,urban/rural,Age,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3855,0,0.06,0.64,0,0.05,0.65,2022,State,urban/rural,Age,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3856,0,0.03,0.28,0,0.03,0.28,2022,State,urban/rural,Age,sector_state,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3857,0,0.11,0.77,0,0.08,0.77,2022,State,urban/rural,Age,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3858,0,0.09,0.73,0.01,0.07,0.73,2022,State,urban/rural,Age,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3859,0,0.1,0.72,0,0.07,0.72,2022,State,urban/rural,Age,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3860,0.02,0.12,0.64,0.02,0.11,0.64,2022,State,urban/rural,Age,sector_state,0,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3861,0,0,0.49,0,0,0.49,2022,State,urban/rural,Age,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3862,0,0,0.33,0,0,0.33,2022,State,urban/rural,Age,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3863,0,0.01,0.57,0,0,0.57,2022,State,urban/rural,Age,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3864,0,0,0.43,0,0,0.43,2022,State,urban/rural,Age,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3865,0.02,0.24,0.85,0.04,0.2,0.85,2022,State,urban/rural,Age,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3866,0,0.23,0.8,0.02,0.19,0.8,2022,State,urban/rural,Age,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3867,0.01,0.18,0.79,0.04,0.15,0.79,2022,State,urban/rural,Age,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3868,0,0.19,0.78,0.02,0.19,0.78,2022,State,urban/rural,Age,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3869,0.04,0.21,0.83,0.05,0.17,0.83,2022,State,urban/rural,Age,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3870,0.02,0.2,0.81,0.05,0.16,0.81,2022,State,urban/rural,Age,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3871,0.01,0.18,0.81,0.04,0.15,0.82,2022,State,urban/rural,Age,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3872,0,0.17,0.8,0.03,0.14,0.8,2022,State,urban/rural,Age,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3873,0,0.03,0.79,0,0.03,0.79,2022,State,urban/rural,Age,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3874,0,0.05,0.74,0,0.05,0.74,2022,State,urban/rural,Age,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3875,0.01,0.1,0.68,0.02,0.09,0.68,2022,State,urban/rural,Age,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3876,0,0,0.55,0,0,0.55,2022,State,urban/rural,Age,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3877,0.03,0.29,0.88,0.06,0.23,0.88,2022,State,urban/rural,Age,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3878,0.02,0.28,0.86,0.06,0.24,0.87,2022,State,urban/rural,Age,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3879,0.03,0.31,0.84,0.07,0.27,0.84,2022,State,urban/rural,Age,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3880,0.05,0.29,0.74,0.09,0.25,0.74,2022,State,urban/rural,Age,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3881,0.04,0.45,0.93,0.09,0.38,0.93,2022,State,urban/rural,Age,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3882,0.02,0.4,0.92,0.06,0.34,0.92,2022,State,urban/rural,Age,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3883,0.02,0.37,0.93,0.05,0.31,0.93,2022,State,urban/rural,Age,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3884,0.02,0.3,0.89,0.04,0.25,0.89,2022,State,urban/rural,Age,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3885,0.29,1,1,0.29,0.29,1,2022,State,urban/rural,Age,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3886,0.06,0.44,0.92,0.11,0.39,0.92,2022,State,urban/rural,Age,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3887,0.05,0.44,0.93,0.09,0.39,0.94,2022,State,urban/rural,Age,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3888,0.04,0.41,0.95,0.07,0.35,0.95,2022,State,urban/rural,Age,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3889,0.02,0.28,0.9,0.05,0.23,0.9,2022,State,urban/rural,Age,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3890,0,0.04,0.63,0.01,0.03,0.63,2022,State,urban/rural,Age,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3891,0,0.04,0.5,0,0.03,0.5,2022,State,urban/rural,Age,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3892,0,0.02,0.35,0,0.01,0.35,2022,State,urban/rural,Age,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3893,0,0.02,0.35,0,0.02,0.35,2022,State,urban/rural,Age,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3894,0.11,0.46,0.86,0.17,0.44,0.86,2022,State,urban/rural,Age,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3895,0.07,0.33,0.8,0.13,0.31,0.8,2022,State,urban/rural,Age,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3896,0.04,0.27,0.79,0.09,0.24,0.79,2022,State,urban/rural,Age,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3897,0.04,0.27,0.8,0.13,0.23,0.8,2022,State,urban/rural,Age,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3898,0.02,0.36,0.91,0.05,0.31,0.92,2022,State,urban/rural,Age,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3899,0.05,0.36,0.9,0.08,0.31,0.9,2022,State,urban/rural,Age,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3900,0.04,0.35,0.85,0.07,0.29,0.85,2022,State,urban/rural,Age,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3901,0.08,0.3,0.78,0.11,0.29,0.78,2022,State,urban/rural,Age,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3902,0.04,0.5,0.95,0.1,0.44,0.95,2022,State,urban/rural,Age,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3903,0.03,0.39,0.92,0.07,0.34,0.93,2022,State,urban/rural,Age,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3904,0.05,0.38,0.92,0.11,0.32,0.92,2022,State,urban/rural,Age,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3905,0.04,0.32,0.88,0.08,0.3,0.88,2022,State,urban/rural,Age,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3906,0,0.27,0.91,0.02,0.23,0.91,2022,State,urban/rural,Age,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3907,0.02,0.21,0.81,0.03,0.17,0.81,2022,State,urban/rural,Age,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3908,0.01,0.17,0.77,0.02,0.12,0.78,2022,State,urban/rural,Age,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3909,0,0.12,0.65,0,0.06,0.66,2022,State,urban/rural,Age,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3910,0,0.08,0.82,0,0.07,0.83,2022,State,urban/rural,Age,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3911,0,0.1,0.76,0,0.08,0.76,2022,State,urban/rural,Age,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3912,0,0.07,0.71,0.01,0.05,0.71,2022,State,urban/rural,Age,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3913,0,0.07,0.7,0,0.05,0.71,2022,State,urban/rural,Age,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3914,0.05,0.49,0.93,0.15,0.43,0.93,2022,State,urban/rural,Age,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3915,0.05,0.4,0.93,0.1,0.36,0.93,2022,State,urban/rural,Age,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3916,0.05,0.42,0.95,0.12,0.36,0.95,2022,State,urban/rural,Age,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3917,0.04,0.39,0.92,0.08,0.35,0.92,2022,State,urban/rural,Age,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3918,0.5,1,1,0.5,1,1,2022,State,urban/rural,Age,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3919,0.05,0.55,0.97,0.14,0.49,0.97,2022,State,urban/rural,Age,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3920,0.05,0.48,0.95,0.11,0.42,0.95,2022,State,urban/rural,Age,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3921,0.03,0.38,0.95,0.07,0.31,0.95,2022,State,urban/rural,Age,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3922,0.01,0.37,0.94,0.05,0.3,0.94,2022,State,urban/rural,Age,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3923,0.02,0.33,0.9,0.04,0.27,0.91,2022,State,urban/rural,Age,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3924,0.01,0.31,0.89,0.03,0.26,0.9,2022,State,urban/rural,Age,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3925,0.01,0.3,0.91,0.03,0.23,0.91,2022,State,urban/rural,Age,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3926,0,0.3,0.9,0.02,0.23,0.9,2022,State,urban/rural,Age,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3927,0.11,0.53,0.92,0.22,0.48,0.92,2022,State,urban/rural,Age,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3928,0.12,0.56,0.94,0.22,0.51,0.94,2022,State,urban/rural,Age,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3929,0.09,0.52,0.92,0.16,0.47,0.92,2022,State,urban/rural,Age,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3930,0.09,0.49,0.92,0.17,0.42,0.92,2022,State,urban/rural,Age,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3931,0.03,0.45,0.93,0.08,0.38,0.93,2022,State,urban/rural,Age,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3932,0.04,0.45,0.94,0.1,0.39,0.94,2022,State,urban/rural,Age,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3933,0.05,0.49,0.95,0.11,0.43,0.95,2022,State,urban/rural,Age,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3934,0.06,0.54,0.96,0.09,0.48,0.96,2022,State,urban/rural,Age,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3935,0.05,0.67,1,0.05,0.6,1,2022,State,urban/rural,Age,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3936,0.12,0.54,0.96,0.24,0.49,0.96,2022,State,urban/rural,Age,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3937,0.13,0.58,0.96,0.22,0.52,0.96,2022,State,urban/rural,Age,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3938,0.12,0.58,0.96,0.21,0.52,0.96,2022,State,urban/rural,Age,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3939,0.07,0.55,0.9,0.2,0.49,0.91,2022,State,urban/rural,Age,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3940,0.09,0.18,0.4,0.18,0.18,0.4,2022,State,urban/rural,Age,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3941,0.01,0.31,0.9,0.06,0.27,0.9,2022,State,urban/rural,Age,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3942,0.03,0.33,0.9,0.06,0.28,0.9,2022,State,urban/rural,Age,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3943,0.02,0.32,0.93,0.05,0.26,0.93,2022,State,urban/rural,Age,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3944,0.03,0.37,0.92,0.06,0.32,0.92,2022,State,urban/rural,Age,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3945,0,0,0.84,0,0,0.84,2022,State,urban/rural,Age,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3946,0.01,0.34,0.91,0.04,0.28,0.91,2022,State,urban/rural,Age,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3947,0.02,0.35,0.9,0.05,0.31,0.9,2022,State,urban/rural,Age,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3948,0.01,0.33,0.92,0.04,0.28,0.92,2022,State,urban/rural,Age,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3949,0.03,0.37,0.91,0.05,0.31,0.92,2022,State,urban/rural,Age,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3950,0,0,1,0,0,1,2022,State,urban/rural,Age,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3951,0.14,0.53,0.99,0.2,0.53,0.99,2022,State,urban/rural,Age,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3952,0.2,0.57,0.95,0.35,0.53,0.95,2022,State,urban/rural,Age,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3953,0.06,0.45,0.9,0.11,0.38,0.91,2022,State,urban/rural,Age,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3954,0.06,0.19,0.72,0.06,0.17,0.72,2022,State,urban/rural,Age,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3955,0,0,1,0,0,1,2022,State,urban/rural,Age,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3956,0.05,0.43,0.92,0.11,0.38,0.92,2022,State,urban/rural,Age,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3957,0.04,0.35,0.87,0.08,0.3,0.87,2022,State,urban/rural,Age,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3958,0.04,0.36,0.89,0.08,0.32,0.89,2022,State,urban/rural,Age,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3959,0.05,0.38,0.84,0.1,0.33,0.84,2022,State,urban/rural,Age,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3960,0,0.2,0.63,0,0.1,0.63,2022,State,urban/rural,Age,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3961,0,0.14,0.76,0.01,0.11,0.77,2022,State,urban/rural,Age,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3962,0,0.13,0.72,0.01,0.1,0.72,2022,State,urban/rural,Age,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3963,0,0.13,0.73,0.01,0.1,0.73,2022,State,urban/rural,Age,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3964,0.01,0.1,0.66,0.01,0.09,0.66,2022,State,urban/rural,Age,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3965,0.25,0.37,0.47,0.37,0.37,0.47,2022,State,urban/rural,Age,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3966,0.01,0.2,0.84,0.02,0.16,0.84,2022,State,urban/rural,Age,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3967,0,0.13,0.76,0.01,0.1,0.76,2022,State,urban/rural,Age,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3968,0,0.13,0.78,0.01,0.1,0.78,2022,State,urban/rural,Age,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3969,0,0.2,0.77,0.02,0.16,0.77,2022,State,urban/rural,Age,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
3970,0.09,0.26,1,0.09,0.16,1,2022,State,urban/rural,Age,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3971,0,0,0.56,0,0,0.56,2022,State,urban/rural,Age,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
3972,0,0.02,0.49,0.01,0.02,0.5,2022,State,urban/rural,Age,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
3973,0,0.14,0.57,0,0.1,0.59,2022,State,urban/rural,Age,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
3974,0,0.05,0.61,0,0,0.62,2022,State,urban/rural,Age,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
