,nat_quint,welfare_agg21_sp,year,level,area,dem,SourceSheet,sector2,sec_quint,state,state_quint,state_sec_quint,age_cat,nat_age_quint,sec_age_quint,state_age_quint,state_sec_age_quint,edu_cat,nat_edu_quint,sec_edu_quint,state_edu_quint,state_sec_edu_quint,gen_cat,nat_gen_quint,sec_gen_quint,state_gen_quint,state_sec_gen_quint,hhsize_cat,nat_hhsize_quint,sec_hhsize_quint,state_hhsize_quint,state_sec_hhsize_quint,owns_dwelling,nat_dwel_quint,sec_dwel_quint,state_dwel_quint,state_sec_dwel_quint,owns_land,nat_land_quint,sec_land_quint,state_land_quint,state_sec_land_quint,quintile_overall
18909,NA,2424.105355,2011,State,All,HH Size,state_quint,99,NA,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18910,NA,2786.754196,2011,State,All,HH Size,state_quint,99,NA,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18911,NA,2385.207199,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18912,NA,3914.019231,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18913,NA,4952.662548,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18914,NA,5336.877711,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18915,NA,10442.01599,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18916,NA,1554.027554,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18917,NA,2230.378028,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18918,NA,3185.315374,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18919,NA,4172.904795,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18920,NA,7908.966393,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18921,NA,1127.269083,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18922,NA,1580.209837,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18923,NA,2244.202217,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18924,NA,3149.087762,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18925,NA,5545.932602,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18926,NA,1100.219168,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18927,NA,1475.559159,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18928,NA,1865.107615,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18929,NA,2405.490118,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18930,NA,4351.726539,2011,State,All,HH Size,state_quint,99,NA,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18931,NA,2009.93001,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18932,NA,2562.512405,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18933,NA,3286.008415,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18934,NA,3699.381372,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18935,NA,5046.71522,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18936,NA,1683.698252,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18937,NA,2221.428814,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18938,NA,2588.839557,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18939,NA,3157.504955,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18940,NA,4299.693536,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18941,NA,1582.151301,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18942,NA,1732.166841,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18943,NA,2150.587544,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18944,NA,2534.872696,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18945,NA,3437.908133,2011,State,All,HH Size,state_quint,99,NA,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18946,NA,1724.520582,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18947,NA,3258.544542,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18948,NA,4100.889618,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18949,NA,5638.287178,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18950,NA,1365.336052,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18951,NA,1756.502216,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18952,NA,2040.798373,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18953,NA,2658.445162,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18954,NA,3405.528661,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18955,NA,1163.280876,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18956,NA,1513.657007,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18957,NA,1748.635826,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18958,NA,2138.003368,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18959,NA,3071.720079,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18960,NA,989.9188674,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18961,NA,1367.075094,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18962,NA,1563.323086,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18963,NA,1867.021516,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18964,NA,2630.170936,2011,State,All,HH Size,state_quint,99,NA,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18965,NA,2142.904114,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18966,NA,3630.304458,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18967,NA,4723.352861,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18968,NA,5890.33235,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18969,NA,7470.817478,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18970,NA,2052.794339,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18971,NA,2653.943713,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18972,NA,3219.537432,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18973,NA,3896.734919,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18974,NA,5503.285535,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18975,NA,1707.459365,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18976,NA,2155.971929,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18977,NA,2668.661057,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18978,NA,3320.26738,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18979,NA,4877.758072,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18980,NA,1626.479313,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18981,NA,2240.364477,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18982,NA,2664.946363,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18983,NA,3262.078794,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18984,NA,4525.511152,2011,State,All,HH Size,state_quint,99,NA,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18985,NA,2237.264666,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18986,NA,3129.237595,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18987,NA,3668.749766,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18988,NA,4446.89311,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18989,NA,8814.996471,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 2 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18990,NA,1948.658389,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18991,NA,2428.930549,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18992,NA,2985.625466,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18993,NA,3910.015683,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18994,NA,5391.361625,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 to 4 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
18995,NA,1622.110693,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
18996,NA,1999.03931,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
18997,NA,2364.550101,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
18998,NA,2733.819198,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
18999,NA,3759.964648,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 6 members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
19000,NA,1536.788458,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
19001,NA,1880.86956,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
19002,NA,2025.97232,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
19003,NA,2351.405167,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
19004,NA,3593.507212,2011,State,All,HH Size,state_quint,99,NA,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7+ members,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
