,welfareagg_21_cat1,welfareagg_21_cat2,welfareagg_21_cat3,welfareagg_21_cat4,welfareagg_21_cat5,welfare_agg21_sp,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,owns_land
2644,0,0,1,0,0,3724.77,2022,state,urban/rural,w21_sector_state,1,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2645,0,1,0,0,0,2954.51,2022,state,urban/rural,w21_sector_state,1,Telangana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2646,0,1,0,0,0,2952.68,2022,state,urban/rural,w21_sector_state,1,Telangana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2647,0,1,0,0,0,3004.98,2022,state,urban/rural,w21_sector_state,1,Telangana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2648,0,1,0,0,0,3137.47,2022,state,urban/rural,w21_sector_state,1,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2649,1,0,0,0,0,2300.84,2022,state,urban/rural,w21_sector_state,1,Telangana,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2650,1,0,0,0,0,2328.52,2022,state,urban/rural,w21_sector_state,1,Telangana,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2651,1,0,0,0,0,2432.4,2022,state,urban/rural,w21_sector_state,1,Telangana,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2652,1,0,0,0,0,2152.22,2022,state,urban/rural,w21_sector_state,1,Telangana,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2653,0,0,0,0,1,5720.22,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2654,0,0,0,0,1,6712.57,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2655,0,0,0,0,1,6999.94,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2656,0,0,0,0,1,7866.05,2022,state,urban/rural,w21_sector_state,1,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2657,0,0,0,1,0,4559.36,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2658,0,0,0,1,0,4695.51,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2659,0,0,0,1,0,4887.91,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2660,0,0,0,1,0,5101.43,2022,state,urban/rural,w21_sector_state,1,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2661,0,0,1,0,0,3749.96,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2662,0,0,1,0,0,3613.79,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2663,0,0,1,0,0,3665.71,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2664,0,0,1,0,0,3778.31,2022,state,urban/rural,w21_sector_state,1,Ladakh,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2665,0,1,0,0,0,2698.91,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2666,0,1,0,0,0,2952.86,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2667,0,1,0,0,0,3003.21,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2668,1,0,0,0,0,2093.51,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2669,1,0,0,0,0,2075.99,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2670,1,0,0,0,0,1788.75,2022,state,urban/rural,w21_sector_state,1,Ladakh,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2671,0,0,0,0,1,6830.15,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2672,0,0,0,0,1,6796.32,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2673,0,0,0,0,1,6751.4,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2674,0,0,0,0,1,7787.22,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2675,0,0,0,0,1,7608.42,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2676,0,0,0,1,0,4693.05,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2677,0,0,0,1,0,4714.48,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2678,0,0,0,1,0,4678.45,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679,0,0,0,1,0,4733.89,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2680,0,0,0,1,0,4572.3,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2681,0,0,1,0,0,3682.57,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2682,0,0,1,0,0,3695.54,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2683,0,0,1,0,0,3687.18,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2684,0,0,1,0,0,3694.9,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2685,0,0,1,0,0,3704.36,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2686,0,1,0,0,0,2950.15,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2687,0,1,0,0,0,2951.84,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2688,0,1,0,0,0,2950.09,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2689,0,1,0,0,0,2949.79,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2690,0,1,0,0,0,3065.43,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2691,1,0,0,0,0,2161.25,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2692,1,0,0,0,0,2158.22,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2693,1,0,0,0,0,2180.77,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2694,1,0,0,0,0,2168.22,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2695,1,0,0,0,0,2070.72,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2696,NA,NA,NA,NA,NA,NA,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2697,NA,NA,NA,NA,NA,NA,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2698,NA,NA,NA,NA,NA,NA,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2699,NA,NA,NA,NA,NA,NA,2022,allindia,All,w21_allindia,99,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2700,0,0,0,0,1,6569.43,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2701,0,0,0,0,1,6558.32,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2702,0,0,0,0,1,6507.68,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2703,0,0,0,0,1,7258.4,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2704,0,0,0,0,1,7878.77,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2705,0,0,0,1,0,4662.18,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2706,0,0,0,1,0,4690.9,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2707,0,0,0,1,0,4647.46,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2708,0,0,0,1,0,4701.42,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2709,0,0,0,1,0,4382.49,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2710,0,0,1,0,0,3675.25,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2711,0,0,1,0,0,3688.87,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2712,0,0,1,0,0,3679.62,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2713,0,0,1,0,0,3684.51,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2714,0,0,1,0,0,3637.89,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2715,0,1,0,0,0,2942.88,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2716,0,1,0,0,0,2944.94,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2717,0,1,0,0,0,2946.46,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2718,0,1,0,0,0,2941.46,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2719,0,1,0,0,0,3071.25,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2720,1,0,0,0,0,2157.57,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2721,1,0,0,0,0,2152.6,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2722,1,0,0,0,0,2175.9,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723,1,0,0,0,0,2161.26,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,1,0,0,0,0,1950.31,2022,allindia,urban/rural,w21_sect_allindia,0,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2725,0,0,0,0,1,7116.31,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2726,0,0,0,0,1,7077.7,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2727,0,0,0,0,1,7044.77,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2728,0,0,0,0,1,8210.88,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2729,0,0,0,0,1,7075.25,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2730,0,0,0,1,0,4749.24,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2731,0,0,0,1,0,4749.34,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2732,0,0,0,1,0,4733.43,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,0,0,0,1,0,4808.03,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734,0,0,0,1,0,4824.45,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2735,0,0,1,0,0,3690.55,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2736,0,0,1,0,0,3714.76,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2737,0,0,1,0,0,3710.09,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2738,0,0,1,0,0,3728.47,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2739,0,0,1,0,0,3704.36,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2740,0,1,0,0,0,2967.54,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2741,0,1,0,0,0,2976.31,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2742,0,1,0,0,0,2961.19,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2743,0,1,0,0,0,2973.4,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2744,0,1,0,0,0,2977.22,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2745,1,0,0,0,0,2181.67,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2746,1,0,0,0,0,2181.85,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2747,1,0,0,0,0,2202.49,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2748,1,0,0,0,0,2204.91,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2749,1,0,0,0,0,2195.08,2022,allindia,urban/rural,w21_sect_allindia,1,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2750,0,0,0,0,1,7131.87,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2751,0,0,0,0,1,6739.81,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2752,0,0,0,0,1,6772.62,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2753,0,0,0,0,1,6912,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2754,0,0,0,0,1,7281.08,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2755,0,0,0,1,0,4650.06,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756,0,0,0,1,0,4800.97,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2757,0,0,0,1,0,4711.85,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2758,0,0,0,1,0,4506.54,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2759,0,0,1,0,0,3640.98,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,0,0,1,0,0,3723.52,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2761,0,0,1,0,0,3673.31,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,0,0,1,0,0,3625.05,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,0,0,1,0,0,3662.14,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,0,1,0,0,0,2983.14,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2765,0,1,0,0,0,3010.38,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,0,1,0,0,0,2982.63,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767,0,1,0,0,0,2892.22,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,1,0,0,0,0,2219.29,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2769,1,0,0,0,0,2260.28,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2770,1,0,0,0,0,2235.65,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2771,1,0,0,0,0,2129.45,2022,state,All,w21_state,99,Jammu & Kashmir,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2772,0,0,0,0,1,6908.08,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,0,0,0,0,1,7365.63,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2774,0,0,0,0,1,6947.16,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2775,0,0,0,0,1,15389.08,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2776,0,0,0,1,0,4703.75,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2777,0,0,0,1,0,4764.21,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2778,0,0,0,1,0,4785.07,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,0,0,0,1,0,4721.33,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,0,0,1,0,0,3693.49,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,0,0,1,0,0,3746.41,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,0,0,1,0,0,3684.87,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,0,0,1,0,0,3562.44,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,0,1,0,0,0,3009.47,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2785,0,1,0,0,0,3048.52,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,0,1,0,0,0,2972.35,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,0,1,0,0,0,3027.95,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,1,0,0,0,0,2281.15,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,1,0,0,0,0,2368.7,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2790,1,0,0,0,0,2303.67,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2791,1,0,0,0,0,2215.76,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2792,1,0,0,0,0,2070.72,2022,state,All,w21_state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,0,0,0,0,1,6704.26,2022,state,All,w21_state,99,Punjab,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2794,0,0,0,0,1,6696.61,2022,state,All,w21_state,99,Punjab,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2795,0,0,0,0,1,6819.62,2022,state,All,w21_state,99,Punjab,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
